RTECS_ID,CAS_RN,SMILES,mouse_intravenous_LD50
79196,79-19-6,NNC(N)=S,3.845760907
79210,79-21-0,CC(=O)OO,3.629223474
79403,79-40-3,NC(=S)C(N)=S,3.331723667
79527,79-52-7,O=C(C(F)(F)Cl)C(F)(Cl)Cl,3.077942949
79903,79-90-3,CC1CCCC(C)(C)C1CCC(C)[N+](C)(C)CCCCCC[N+](C)(C)C(C)CCC1C(C)CCCC1(C)C,4.631445393
79936,79-93-6,CC(C)(O)C(C)(O)c1ccc(Cl)cc1,2.926982145
79970,79-97-0,Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,4.010884842
80080,80-08-0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,3.042806445
80353,80-35-3,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,2.486533903
80502,80-50-2,CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C,4.651597954
80819,80-81-9,CCc1ccc2c(c1)C(C)(C)CCC2(C)C,3.587005004
80922,80-92-2,CC(O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,4.505851069
81209,81-20-9,Cc1cccc(C)c1[N+](=O)[O-],3.526238735
81210,81-21-0,C1C2OC2C2C1C1CC2C2OC12,3.467195705
81265,81-26-5,Cc1ccc2c(c1-c1c(C)ccc3c1C(=O)c1ccccc1C3=O)C(=O)c1ccccc1C2=O,3.390611325
81550,81-55-0,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,3.263515086
81641,81-64-1,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,2.875448337
81812,81-81-2,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,3.247280841
81936,81-93-6,Nc1ccc2nc3ccc(N)cc3[n+](-c3ccccc3)c2c1,4.203132651
82020,82-02-0,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,3.929660968
82337,82-33-7,Nc1ccc(N)c2c1C(=O)c1cccc([N+](=O)[O-])c1C2=O,3.703971159
82440,82-44-0,O=C1c2ccccc2C(=O)c2c(Cl)cccc21,3.636811956
82622,82-62-2,O=[N+]([O-])c1c(O)c(Cl)cc(Cl)c1Cl,3.636425205
82826,82-82-6,Cc1ncc(CO)c(C(=O)O)c1O,2.563867744
82893,82-89-3,C=c1[nH]/c(=C/c2[nH]c(-c3ccc[nH]3)cc2OC)cc1CCCCC,4.509793728
82984,82-98-4,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,3.864771052
83125,1983/12/5,O=C1c2ccccc2C(=O)C1c1ccccc1,3.232884739
83294,83-29-4,CCCC(C)C1C(=O)NC(=O)NC1=O,3.041879349
83421,83-42-1,Cc1c(Cl)cccc1[N+](=O)[O-],3.48628623
83738,83-73-8,Oc1c(I)cc(I)c2cccnc12,3.850551061
83749,83-74-9,CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13,3.743791047
84220,84-22-0,c1ccc2c(c1)CCCC2C1=NCCN1,3.665043583
84582,84-58-2,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,4.242093984
84606,84-60-6,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,3.12532581
84742,84-74-2,CCCCOC(=O)c1ccccc1C(=O)OCCCC,2.587255609
84822,84-82-2,Cn1ncnc2c(=O)n(C)c(=O)nc1-2,5.055481765
84968,84-96-8,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,3.845440544
84979,84-97-9,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,3.634302752
85018,1985/1/8,c1ccc2c(c1)ccc1ccccc12,3.502802527
85187,85-18-7,Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,2.900290238
85574,85-57-4,O=C(O)c1ccccc1C(=O)c1ccc(O)cc1,2.879077951
85916,85-91-6,CNc1ccccc1C(=O)OC,2.962716506
86124,1986/12/4,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,3.833790439
86135,86-13-5,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,4.089816125
86146,86-14-6,CCN(CC)C(C)C=C(c1cccs1)c1cccs1,4.260496228
86293,86-29-3,N#CC(c1ccccc1)c1ccccc1,3.286117255
86408,86-40-8,C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,3.748744111
86544,86-54-4,NNc1nncc2ccccc12,3.488604946
86806,86-80-6,CCCCc1cc2ccccc2c(OCCN(C)C)n1,4.532104361
86975,86-97-5,Nc1cccc2cc(O)ccc12,2.946637821
87003,87-00-3,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,3.410498149
87332,87-33-2,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,3.771102211
87398,87-39-8,O=C1NC(=O)C(=NO)C(=O)N1,3.196134716
87525,87-52-5,CN(C)Cc1c[nH]c2ccccc12,3.578407478
87694,87-69-4,O=C(O)C(O)C(O)C(=O)O,2.490598445
87990,87-99-0,OCC(O)C(O)C(O)CO,1.252841613
88131,88-13-1,O=C(O)c1ccsc1,1.329574138
88368,88-36-8,C/C(CC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1)=N\Nc1nncc2ccccc12,3.38159169
88642,88-64-2,CC(=O)Nc1ccc(S(=O)(=O)O)c(N)c1,2.85704023
88697,88-69-7,CC(C)c1ccccc1O,3.134157975
88891,88-89-1,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,3.104760167
89021,1989/2/1,O=[N+]([O-])c1ccc(S(=O)(=O)O)c([N+](=O)[O-])c1,2.889602802
89258,89-25-8,Cc1cc(=O)n(-c2ccccc2)[nH]1,2.471678304
89554,89-55-4,O=C(O)c1cc(Br)ccc1O,3.336495757
89634,89-63-4,Nc1ccc(Cl)cc1[N+](=O)[O-],3.437627266
89725,89-72-5,CCC(C)c1ccccc1O,3.398579398
89838,89-83-8,Cc1ccc(C(C)C)c(O)c1,3.176730649
90039,1990/3/9,Oc1ccccc1[Hg]Cl,4.155663385
90051,1990/5/1,COc1ccccc1O,2.863459321
90222,90-22-2,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,4.863138678
90266,90-26-6,CCC(C(N)=O)c1ccccc1,2.957500868
90277,90-27-7,CCC(C(=O)O)c1ccccc1,2.710233754
90391,90-39-1,C1CCN2CC3CC(CN4CCCCC34)C2C1,4.074401217
90471,90-47-1,O=c1c2ccccc2oc2ccccc12,3.037437565
90697,90-69-7,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,4.705030696
90904,90-90-4,O=C(c1ccccc1)c1ccc(Br)cc1,3.416836811
91203,91-20-3,c1ccc2ccccc2c1,3.107799938
91338,91-33-8,NS(=O)(=O)c1cc2c(cc1Cl)NC(=CSCc1ccccc1)NS2(=O)=O,3.022647611
91407,91-40-7,O=C(O)c1ccccc1Nc1ccccc1,3.124740545
91441,91-44-1,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,3.108893739
91532,91-53-2,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,3.086663706
91714,91-71-4,NC(=O)Nc1ccc([As](Sc2ccccc2C(=O)O)Sc2ccccc2C(=O)O)cc1,3.633831899
91805,91-80-5,CN(C)CCN(Cc1cccs1)c1ccccn1,4.154926917
91930,91-93-0,COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O,3.216432763
91974,91-97-4,Cc1cc(-c2ccc(N=C=O)c(C)c2)ccc1N=C=O,3.673882844
92126,1992/12/6,CN(C)CCOc1ccccc1Cc1ccccc1,3.777716256
92251,92-25-1,Cc1cc2nc3ccc(O)cc3nc2cc1N,2.847516749
92308,92-30-8,FC(F)(F)c1ccc2c(c1)Nc1ccccc1S2,3.92180836
92319,92-31-9,Cc1cc2nc3ccc(=[N+](C)C)cc-3sc2cc1N,3.991696957
92397,92-39-7,Clc1ccc2c(c1)Nc1ccccc1S2,4.113428947
92444,92-44-4,Oc1cc2ccccc2cc1O,3.456398571
92524,92-52-4,c1ccc(-c2ccccc2)cc1,3.439930143
92615,92-61-5,COc1cc2ccc(=O)oc2cc1O,2.739617546
92820,92-82-0,c1ccc2nc3ccccc3nc2c1,3.000506382
92842,92-84-2,c1ccc2c(c1)Nc1ccccc1S2,3.049039354
93141,93-14-1,COc1ccccc1OCC(O)CO,2.695083099
93152,93-15-2,C=CCc1ccc(OC)c(OC)c1,3.201765221
93163,93-16-3,CC=Cc1ccc(OC)c(OC)c1,2.993304669
93174,93-17-4,COc1ccc(CC#N)cc1OC,2.998051068
93185,93-18-5,CCOc1ccc2ccccc2c1,3.236101237
93356,93-35-6,O=c1ccc2ccc(O)cc2o1,2.556688369
93403,93-40-3,COc1ccc(CC(=O)O)cc1OC,3.037430925
93516,93-51-6,COc1cc(C)ccc1O,3.259587592
94075,1994/7/5,CNCC(O)c1ccc(O)cc1,2.791893288
94100,94-10-0,CCOc1ccc(N=Nc2ccc(N)cc2N)cc1,3.408763856
94166,94-16-6,Nc1ccc(C(=O)NCC(=O)O)cc1,1.595379942
94202,94-20-2,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.743109779
94417,94-41-7,O=C(C=Cc1ccccc1)c1ccccc1,3.570417837
94440,94-44-0,O=C(OCc1ccccc1)c1cccnc1,3.328860527
94633,94-63-3,C[n+]1ccccc1C=NO,3.065399568
95045,1995/4/5,CC=C(CC)C(=O)NC(N)=O,3.017548063
95114,1995/11/4,N#CC1CC2C=CC1C2,3.948519754
95147,95-14-7,c1ccc2n[nH]nc2c1,2.699433248
95169,95-16-9,c1ccc2scnc2c1,3.153224175
95249,95-24-9,Nc1nc2ccc(Cl)cc2s1,3.385538072
95318,95-31-8,CC(C)(C)NSc1nc2ccccc2s1,3.121999132
95330,95-33-0,c1ccc2sc(SNC3CCCCC3)nc2c1,3.91714268
95385,95-38-5,CCCCCCCCC=CCCCCCCCC1=NCCN1CCO,3.600318091
95410,95-41-0,CCCCCCC1=CCCC1=O,2.715648246
95556,95-55-6,Nc1ccccc1O,2.375178364
95829,95-82-9,Nc1cc(Cl)ccc1Cl,3.46137792
95932,95-93-2,Cc1cc(C)c(C)cc1C,2.872551201
95954,95-95-4,Oc1cc(Cl)c(Cl)cc1Cl,3.547264712
96208,96-20-8,CCC(N)CO,2.450375803
96220,96-22-0,CCC(=O)CC,2.225057251
96640,96-64-0,CC(OP(C)(=O)F)C(C)(C)C,6.716420734
96764,96-76-4,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,3.314560273
96833,96-83-3,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,3.268365062
96844,96-84-4,CCC(Cc1c(I)cc(I)c(O)c1I)C(=O)O,3.184462163
97187,97-18-7,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,4.296247023
97223,97-22-3,Cc1cc(Cc2cc(C)c(N)cc2N)c(N)cc1N,3.153565899
97267,97-26-7,Cc1cc(N=C2C=CC(=[N+](C)C)C=C2)c(N)cc1N,3.658939331
97449,97-44-9,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,3.184205456
97530,97-53-0,C=CCc1ccc(O)c(OC)c1,3.358051236
97643,97-64-3,CCOC(=O)C(C)O,2.294216306
97847,97-84-7,CC(CCN(C)C)N(C)C,2.903879444
98011,1998/1/1,O=Cc1ccco1,2.800812007
98044,1998/4/4,C[N+](C)(C)c1ccccc1,4.458336346
98135,98-13-5,Cl[Si](Cl)(Cl)c1ccccc1,3.325415083
98271,98-27-1,Cc1cc(C(C)(C)C)ccc1O,2.960227585
98293,98-29-3,CC(C)(C)c1ccc(O)c(O)c1,3.7155333
98726,98-72-6,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,4.137491258
98806,98-80-6,OB(O)c1ccccc1,2.741725424
98986,98-98-6,O=C(O)c1ccccn1,2.402767898
99058,1999/5/8,Nc1cccc(C(=O)O)c1,1.622610059
99105,1999/10/5,O=C(O)c1cc(O)cc(O)c1,1.886831823
99241,99-24-1,COC(=O)c1cc(O)c(O)c(O)c1,2.59306679
99285,99-28-5,O=[N+]([O-])c1cc(Br)c(O)c(Br)c1,3.724425096
99309,99-30-9,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,3.567815886
99354,99-35-4,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,3.823443661
99616,99-61-6,O=Cc1cccc([N+](=O)[O-])c1,2.924052314
99718,99-71-8,CCC(C)c1ccc(O)cc1,3.574670657
99730,99-73-0,O=C(CBr)c1ccc(Br)cc1,4.188683236
99763,99-76-3,COC(=O)c1ccc(O)cc1,2.951820181
99898,99-89-8,CC(C)c1ccc(O)cc1,3.532097984
99967,99-96-7,O=C(O)c1ccc(O)cc1,2.061081612
100038,100-03-8,O=S(O)c1ccc(Cl)cc1,3.498861689
100118,100-11-8,O=[N+]([O-])c1ccc(CBr)cc1,3.58633408
100378,100-37-8,CCN(CC)CCO,2.601386302
100425,100-42-5,C=Cc1ccccc1,3.063425105
100469,100-46-9,NCc1ccccc1,2.687593813
100516,100-51-6,OCc1ccccc1,2.523441355
100550,100-55-0,OCc1cccnc1,2.037936196
100572,100-57-2,O[Hg]c1ccccc1,4.214112052
100630,100-63-0,NNc1ccccc1,5.07975992
100685,100-68-5,CSc1ccccc1,3.345961542
100743,100-74-3,CCN1CCOCC1,2.806089487
100925,100-92-5,CNC(C)(C)Cc1ccccc1,3.579421977
101019,101-01-9,c1ccc(N=C(Nc2ccccc2)Nc2ccccc2)cc1,3.710247356
101235,101-23-5,FC(F)(F)c1cccc(Nc2ccccc2)c1,3.375158625
101257,101-25-7,O=NN1CN2CN(C1)CN(N=O)C2,3.190740116
101371,101-37-1,C=CCOc1nc(OCC=C)nc(OCC=C)n1,3.141397509
101382,101-38-2,O=C1C(Cl)=CC(=NCl)C=C1Cl,3.574954712
101406,101-40-6,CNC(C)CC1CCCCC1,3.685979528
101597,101-59-7,Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,3.136176037
101757,101-75-7,c1ccc(N=Nc2ccc(Nc3ccccc3)cc2)cc1,3.688513574
101995,101-99-5,CCOC(=O)Nc1ccccc1,2.61592902
102034,102-03-4,CC(=O)NC(=O)Nc1ccccc1,2.745735787
102283,102-28-3,CC(=O)Nc1cccc(N)c1,2.671465013
102761,102-76-1,CC(=O)OCC(COC(C)=O)OC(C)=O,2.134744715
102818,102-81-8,CCCCN(CCO)CCCC,3.576040731
103297,103-29-7,c1ccc(CCc2ccccc2)cc1,3.36861106
103344,103-34-4,C1CN(SSN2CCOCC2)CCO1,3.373577656
103822,103-82-2,O=C(O)Cc1ccccc1,1.957926387
104143,104-14-3,NCC(O)c1ccc(O)cc1,3.310143637
104165,104-16-5,CN1CCN(CCCCl)CC1,3.230181089
104314,104-31-4,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,4.826614634
104472,104-47-2,COc1ccc(CC#N)cc1,3.419651919
104530,104-53-0,O=CCCc1ccccc1,3.379493287
104552,104-55-2,O=CC=Cc1ccccc1,3.246045339
104585,104-58-5,OCCCN1CCCCC1,3.392605998
104983,104-98-3,O=C(O)C=Cc1cnc[nH]1,3.140275435
105146,105-14-6,CCN(CC)CCCC(C)=O,2.917856385
105180,105-18-0,CCN(CC)CC#CCN(CC)CC,3.544816336
105317,105-31-7,C#CC(O)CCC,3.243680152
105602,105-60-2,O=C1CCCCCN1,2.372451701
105679,105-67-9,Cc1ccc(O)c(C)c1,3.086953909
107084,107-08-4,CCCI,2.753309784
107186,107-18-6,C=CCO,2.871932005
107211,107-21-1,OCCO,1.315746497
107357,107-35-7,NCCS(=O)(=O)O,1.252329344
107379,107-37-9,C=CC[Si](Cl)(Cl)Cl,3.496133635
107437,107-43-7,C[N+](C)(C)CC(=O)O,2.153377688
107448,107-44-8,CC(C)OP(C)(=O)F,6.108993038
107493,107-49-3,CCOP(=O)(OCC)OP(=O)(OCC)OCC,6.16165095
107926,107-92-6,CCCC(=O)O,2.041915498
107982,107-98-2,COCC(C)O,1.230554951
108010,108-01-0,CN(C)CCO,1.941462714
108098,108-09-8,CC(C)CC(C)N,3.102060484
108189,108-18-9,CC(C)NC(C)C,2.733308865
108747,108-74-7,CN1CN(C)CN(C)C1,3.111286043
108770,108-77-0,Clc1nc(Cl)nc(Cl)n1,4.010519028
108918,108-91-8,NC1CCCCC1,2.695380972
108930,108-93-0,OC1CCCCC1,2.566129748
108996,108-99-6,Cc1cccnc1,2.494868676
109524,109-52-4,CCCCC(=O)O,1.898576379
109660,109-66-0,CCCCC,2.208907496
109739,109-73-9,CCCCN,2.465972882
109773,109-77-3,N#CCC#N,3.314808313
109900,109-90-0,CCN=C=O,3.103553282
110203,110-20-3,CC(C)=NNC(N)=O,3.106968628
110463,110-46-3,CC(C)CCON=O,3.361164702
110645,110-64-5,OCC=CCO,2.445318402
110689,110-68-9,CCCCNC,2.853987286
110781,110-78-1,CCCN=C=O,3.181772152
110805,110-80-5,CCOCCO,1.363766214
110861,110-86-1,c1ccncc1,2.274938174
110918,110-91-8,C1COCCN1,2.210431593
111024,111-02-4,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,2.35828392
111148,111-14-8,CCCCCCC(=O)O,2.035386373
111171,111-17-1,O=C(O)CCSCCC(=O)O,3.007891585
111182,111-18-2,CN(C)CCCCCCN(C)C,3.087106492
111273,111-27-3,CCCCCCO,2.996515923
111308,111-30-8,O=CCCCC=O,3.812987107
111364,111-36-4,CCCCN=C=O,4.996218249
111433,111-43-3,CCCOCCC,2.69972298
111762,111-76-2,CCCCOCCO,2.019450842
111842,111-84-2,CCCCCCCCC,2.769631356
111864,111-86-4,CCCCCCCCN,3.856147966
111875,111-87-5,CCCCCCCCO,3.275865285
111922,111-92-2,CCCCNCCCC,3.194204285
112050,112-05-0,CCCCCCCCC(=O)O,2.849071
112276,112-27-6,OCCOCCOCCO,1.363681392
112378,112-37-8,CCCCCCCCCCC(=O)O,3.124073163
112561,112-56-1,CCCCOCCOCCSC#N,3.559964305
112801,112-80-1,CCCCCCCCC=CCCCCCCCC(=O)O,3.269615502
112969,112-96-9,CCCCCCCCCCCCCCCCCCN=C=O,3.470573652
112981,112-98-1,CCCCOCCOCCOCCOCCOCCCC,2.981199727
113155,113-15-5,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,4.048675562
113428,113-42-8,CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,3.601342814
113451,113-45-1,COC(=O)C(c1ccccc1)C1CCCCN1,3.76869195
113699,113-69-9,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,3.606926041
113735,113-73-5,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,4.455404511
114421,114-42-1,CCCC(=O)c1c(O)c(C)c(O)c(CC2C(=O)C(=C(O)CCC)C(=O)C(C)(C)C2=O)c1O,3.676689719
114498,114-49-8,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,3.358201263
114807,114-80-7,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,6.170365184
114909,114-90-9,ON=Cc1cc[n+](COC[n+]2ccc(C=NO)cc2)cc1,3.386220323
115026,115-02-6,N#[N+][CH-]C(=O)OCC(N)C(=O)O,3.445975623
115468,115-46-8,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,3.261736606
115515,115-51-5,CC[N+](C)(C)CCC(C(N)=O)(c1ccccc1)c1ccccc1,4.107744924
115593,115-59-3,CCCCSCC1(CC)C(=O)NC(=S)NC1=O,3.183129011
115764,115-76-4,CCC(CC)(CO)CO,2.053055449
115797,115-79-7,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,5.551462924
116438,116-43-8,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,1.550713757
116858,116-85-8,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,3.630627613
117102,117-10-2,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.380598315
117395,117-39-5,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.225076562
117511,117-51-1,CCCCCCc1cc(O)c2c(c1)OC(C)(C)C1=C2CC(C)CC1,3.286081164
117817,117-81-7,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,2.566386345
117895,117-89-5,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3.846791041
118003,118-00-3,Nc1nc(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1,3.196888214
118127,118-12-7,C=C1N(C)c2ccccc2C1(C)C,3.490507776
118467,118-46-7,Nc1cccc2ccc(O)cc12,2.946637821
118536,118-53-6,CCC=CCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.193668518
118923,118-92-3,Nc1ccccc1C(=O)O,2.438187807
119324,119-32-4,Cc1ccc(N)cc1[N+](=O)[O-],2.927008015
119391,119-39-1,O=c1[nH]ncc2ccccc12,2.909523343
119482,119-48-2,CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1,3.975168183
119608,119-60-8,O=C(C1CCCCC1)C1CCCCC1,3.540325005
119813,119-81-3,COc1ccc(NC(C)=O)c([N+](=O)[O-])c1,3.067337479
120025,120-02-5,NC(=O)Nc1ccc([As](SCC(=O)O)SCC(=O)O)cc1,3.960138782
120354,120-35-4,COc1ccc(C(=O)Nc2ccccc2)cc1N,2.879164002
120605,120-60-5,CNC(=O)Oc1ccc2c(c1)OCO2,3.415360699
120752,120-75-2,Cc1nc2ccccc2s1,3.152631916
120785,120-78-5,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,3.266519145
120945,120-94-5,CN1CCCC1,3.258086794
120978,120-97-8,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,2.676322326
121175,121-17-5,O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl,3.605060581
121460,121-46-0,C1=CC2C=CC1C2,3.216264894
121540,121-54-0,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,4.124433603
121755,121-75-5,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,3.254174893
121824,121-82-4,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,4.067828198
121879,121-87-9,Nc1ccc([N+](=O)[O-])cc1Cl,3.488779789
121926,121-92-6,O=C(O)c1cccc([N+](=O)[O-])c1,2.416848453
122065,122-06-5,N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2)cc1,4.011914971
122112,122-11-2,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,2.565488312
122349,122-34-9,CCNc1nc(Cl)nc(NCC)n1,3.304621916
122372,122-37-2,Oc1ccc(Nc2ccccc2)cc1,3.489550698
122576,122-57-6,CC(=O)C=Cc1ccccc1,3.115696673
122598,122-59-8,O=C(O)COc1ccccc1,2.031754104
122985,122-98-5,OCCNc1ccccc1,2.882024625
123035,123-03-5,CCCCCCCCCCCCCCCC[n+]1ccccc1,4.245086568
123397,123-39-7,CNC=O,1.572695179
123513,123-51-3,CC(C)CCO,2.576006459
123568,123-56-8,O=C1CCC(=O)N1,2.490875467
123615,123-61-5,O=C=Nc1cccc(N=C=O)c1,4.456290101
123751,123-75-1,C1CCNC1,3.10382204
123966,123-96-6,CCCCCCC(C)O,3.29517044
124072,124-07-2,CCCCCCCC(=O)O,2.380856172
124094,124-09-4,NCCCCCCN,2.809963522
124709,124-70-9,C=C[Si](C)(Cl)Cl,3.401255875
124765,124-76-5,CC1(C)C2CCC1(C)C(O)C2,3.440045592
124970,124-97-0,CCC(C)C(=O)OC1C(O)C2C(CN3CC(C)CCC3C2(C)O)C2CC34OC5(O)C(OC(=O)C(C)(O)C(C)O)CCC3(C)C5C(OC(C)=O)C(OC(C)=O)C4C21O,7.095543245
125235,125-23-5,C[N+]1(C)CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,3.862392573
125279,125-27-9,COc1ccc2c3c1OC1C(O)C=CC4C(C2)[N+](C)(C)CCC341,3.757126755
125406,125-40-6,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,3.083807604
125462,125-46-2,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(=C(C)O)C(=O)C12C,4.13902098
125519,125-51-9,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,4.29430698
125520,125-52-0,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,3.634042506
125600,125-60-0,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1,4.333006751
125644,125-64-4,CCC1(CC)C(=O)NCC(C)C1=O,2.823713659
125655,125-65-5,C=CC1(C)CC(OC(=O)CO)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,3.879106206
125699,125-69-9,COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,3.937195421
125859,125-85-9,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1,3.767343205
125995,125-99-5,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,4.247871019
126023,126-02-3,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,3.759587776
126078,126-07-8,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,3.100333614
126125,126-12-5,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,4.204709335
126318,126-31-8,O=S(=O)(O)CI,1.755294236
126330,126-33-0,O=S1(=O)CCCC1,2.046383148
126523,126-52-3,C#CC1(OC(N)=O)CCCCC1,3.189833297
126534,126-53-4,CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC)OC(=O)CCCCCCCC,1.709924302
127071,127-07-1,NC(=O)NO,1.510059908
127195,127-19-5,CC(=O)N(C)C,1.460120894
127219,127-21-9,O=C(C(F)(F)Cl)C(F)(F)Cl,3.043427778
127297,127-29-7,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)CC(OC(C)=O)(C5C6OC(=O)c5ccc(OC)c(OC)c5)C(C(OC)C23)C14,6.28242006
127333,127-33-3,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12,3.498840417
127355,127-35-5,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,4.335921004
127479,127-47-9,CC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,2.881046339
127480,127-48-0,CN1C(=O)OC(C)(C)C1=O,1.854737085
127582,127-58-2,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,2.467871085
127639,127-63-9,O=S(=O)(c1ccccc1)c1ccccc1,2.833857998
127695,127-69-5,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,2.041145921
127719,127-71-9,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,2.936257627
127855,127-85-5,Nc1ccc([As](=O)(O)O)cc1,3.074049392
