RTECS_ID,CAS_RN,SMILES,mouse_unreported_LD50
72766224,72766-22-4,Cc1nc2c([N+](=O)[O-])c(Nc3ccccc3)c([N+](=O)[O-])cc2[nH]1,2.495922966
72766235,72766-23-5,Cc1nc2c([N+](=O)[O-])c(N3CCN(C)CC3)c([N+](=O)[O-])cc2[nH]1,2.505569142
72766246,72766-24-6,Cc1nc2c([N+](=O)[O-])c(N3CCN(c4ccccc4)CC3)c([N+](=O)[O-])cc2[nH]1,2.582495169
72766257,72766-25-7,Cc1nc2c([N+](=O)[O-])c(NCCN3CCNC3=O)c([N+](=O)[O-])cc2[nH]1,2.543207289
72766268,72766-26-8,CC(=O)c1ccc(Nc2c([N+](=O)[O-])cc3[nH]c(C)nc3c2[N+](=O)[O-])cc1,2.550607431
72766279,72766-27-9,COc1ccc(CCNc2c([N+](=O)[O-])cc3[nH]c(C)nc3c2[N+](=O)[O-])cc1OC,2.603554647
72766280,72766-28-0,Cc1nc2c([N+](=O)[O-])c(Nc3ccc4[nH]c(=S)[nH]c4c3)c([N+](=O)[O-])cc2[nH]1,2.585872268
72766291,72766-29-1,Cc1nc2c([N+](=O)[O-])c(NCC(Cc3ccccc3)c3ccccc3)c([N+](=O)[O-])cc2[nH]1,2.634932487
72766304,72766-30-4,Cc1nc2c([N+](=O)[O-])c(NCCCc3ccccc3)c([N+](=O)[O-])cc2[nH]1,2.550661208
72766315,72766-31-5,O=[N+]([O-])c1cc2[nH]cnc2c([N+](=O)[O-])c1N1CCOCC1,2.46722173
72766326,72766-32-6,O=[N+]([O-])c1cc2[nH]cnc2c([N+](=O)[O-])c1NCc1ccccc1,2.495922966
72766337,72766-33-7,O=[N+]([O-])c1cc2[nH]cnc2c([N+](=O)[O-])c1Nc1ccc(O)cc1,2.498648207
72766348,72766-34-8,O=[N+]([O-])c1cc2[nH]cnc2c([N+](=O)[O-])c1N1CCCCC1,2.464291283
72766359,72766-35-9,CN(C)c1c([N+](=O)[O-])cc2[nH]cnc2c1[N+](=O)[O-],2.400023093
72766360,72766-36-0,O=[N+]([O-])c1cc2[nH]cnc2c([N+](=O)[O-])c1NCCO,2.426838079
72766371,72766-37-1,CNc1c([N+](=O)[O-])cc2[nH]cnc2c1[N+](=O)[O-],2.875381827
72766382,72766-38-2,CN1CCN(c2c([N+](=O)[O-])cc3[nH]cnc3c2[N+](=O)[O-])CC1,2.486121474
72766393,72766-39-3,O=[N+]([O-])c1cc2[nH]cnc2c([N+](=O)[O-])c1N1CCN(c2ccccc2)CC1,2.566264211
72766406,72766-40-6,O=C1NCCN1CCNc1c([N+](=O)[O-])cc2[nH]cnc2c1[N+](=O)[O-],2.525407648
72766417,72766-41-7,CC(=O)c1ccc(Nc2c([N+](=O)[O-])cc3[nH]cnc3c2[N+](=O)[O-])cc1,2.533114656
72766428,72766-42-8,COc1ccc(CCNc2c([N+](=O)[O-])cc3[nH]cnc3c2[N+](=O)[O-])cc1OC,2.588105803
72766439,72766-43-9,O=[N+]([O-])c1cc2[nH]cnc2c([N+](=O)[O-])c1NNc1ccccn1,2.498653718
73599903,73599-90-3,O=C(CO)C12CC3CC(CC(Cl)(C3)C1)C2,2.458935115
73599914,73599-91-4,O=C(CO)C12CC3CC(CC(Br)(C3)C1)C2,2.591334963
73599925,73599-92-5,O=C(CO)C12CC3CC(CC(I)(C3)C1)C2,2.603377745
73599936,73599-93-6,O=C(CO)C12CC3CC(C1)CC(c1ccccc1)(C3)C2,2.599452801
73599947,73599-94-7,CCOCC(=O)C12CC3CC(CC(Cl)(C3)C1)C2,2.631398105
73599958,73599-95-8,CCOCC(=O)C12CC3CC(CC(Br)(C3)C1)C2,2.609657852
73599970,73599-97-0,OCC(=NO)C12CC3CC(CC(I)(C3)C1)C2,2.349193316
73599992,73599-99-2,Cc1cccc(OC(=O)C23CC4CC(CC(C4)C2)C3)c1,2.255870455
73747474,73747-47-4,CCC(OC(N)=O)c1ccccc1,2.554414045
73826149,73826-14-9,C=CC(OC(N)=O)c1ccccc1,2.567229833
73972824,73972-82-4,CC(C)C(N)CSP(=O)(O)O,2.521164245
74101090,74101-09-0,Nc1cc(-c2ccccc2)nn1-c1nc(-c2ccccc2)cs1,2.599889892
74101103,74101-10-3,Nc1cc(-c2ccc(Cl)cc2)nn1-c1nc(-c2ccccc2)cs1,2.644500135
74101114,74101-11-4,Nc1cc(-c2ccc(Br)cc2)nn1-c1nc(-c2ccccc2)cs1,2.696029671
74101125,74101-12-5,Cc1ccc(-c2cc(N)n(-c3nc(-c4ccccc4)cs3)n2)cc1,2.618612835
74101136,74101-13-6,COc1ccc(-c2cc(N)n(-c3nc(-c4ccccc4)cs3)n2)cc1,2.6390268
74101147,74101-14-7,Nc1cc(-c2ccccc2)nn1-c1nc(-c2ccc(Br)cc2)cs1,2.696029671
74101158,74101-15-8,Nc1cc(-c2ccc(Br)cc2)nn1-c1nc(-c2ccc(Br)cc2)cs1,2.774696668
74101169,74101-16-9,Cc1ccc(-c2cc(N)n(-c3nc(-c4ccc(Br)cc4)cs3)n2)cc1,2.711098287
74101170,74101-17-0,COc1ccc(-c2cc(N)n(-c3nc(-c4ccc(Br)cc4)cs3)n2)cc1,2.727670347
74101181,74101-18-1,Nc1cc(-c2ccccc2)nn1-c1nc(-c2ccc(Cl)cc2)cs1,2.644500135
74101192,74101-19-2,Nc1cc(-c2ccc(Br)cc2)nn1-c1nc(-c2ccc(Cl)cc2)cs1,2.732138336
74101205,74101-20-5,Nc1cc(-c2ccc(Cl)cc2)nn1-c1nc(-c2ccc(Cl)cc2)cs1,2.684951903
74101216,74101-21-6,Cc1ccc(-c2cc(N)n(-c3nc(-c4ccc(Cl)cc4)cs3)n2)cc1,2.661430499
74101227,74101-22-7,COc1ccc(-c2cc(N)n(-c3nc(-c4ccc(Cl)cc4)cs3)n2)cc1,2.679968157
74101238,74101-23-8,Cc1ccc(-c2csc(-n3nc(-c4ccc(Br)cc4)cc3N)n2)cc1,2.711098287
74101249,74101-24-9,CC(=O)Nc1cc(-c2ccccc2)nn1-c1nc(-c2ccccc2)cs1,2.653745404
74101250,74101-25-0,O=C(Nc1cc(-c2ccccc2)nn1-c1nc(-c2ccccc2)cs1)c1ccccc1,2.722750089
74101261,74101-26-1,CC(=O)Nc1cc(-c2ccc(Br)cc2)nn1-c1nc(-c2ccccc2)cs1,2.739708782
74101272,74101-27-2,O=C(Nc1cc(-c2ccc(Br)cc2)nn1-c1nc(-c2ccccc2)cs1)c1ccccc1,2.797102138
74101283,74101-28-3,CC(=O)Nc1cc(-c2ccc(Cl)cc2)nn1-c1nc(-c2ccccc2)cs1,2.69338285
74101294,74101-29-4,O=C(Nc1cc(-c2ccc(Cl)cc2)nn1-c1nc(-c2ccccc2)cs1)c1ccccc1,2.756786298
74101307,74101-30-7,CC(=O)Nc1cc(-c2ccc(C)cc2)nn1-c1nc(-c2ccccc2)cs1,2.670325884
74101318,74101-31-8,Cc1ccc(-c2cc(NC(=O)c3ccccc3)n(-c3nc(-c4ccccc4)cs3)n2)cc1,2.736934057
74114548,74114-54-8,Nc1cc(-c2ccc(Cl)cc2)nn1-c1nc(-c2ccc(Br)cc2)cs1,2.732138336
74141723,74141-72-3,O=[N+]([O-])c1nccn1CCN1CCOCC1,2.400319204
74141734,74141-73-4,CS(=O)CCn1ccnc1[N+](=O)[O-],2.006942863
74141745,74141-74-5,O=C(Cn1ccnc1[N+](=O)[O-])N(CCO)CCO,1.525522697
74141756,74141-75-6,O=C(Cn1ccnc1[N+](=O)[O-])NCC(O)CO,1.602428273
76472907,76472-90-7,CC(C)CN(CC(C)C)CN1CCN(c2ncc([N+](=O)[O-])s2)C1=O,1.11146293
76496690,76496-69-0,CNCC(O)CC12CCC(c3ccccc31)c1ccccc12,2.212202406
76706553,76706-55-3,COC(=CC(N)=O)C(C)C(C=Cc1csc(-c2csc(C(C)C=CC=CC(C)C)n2)n1)OC,5.387114745
76727009,76727-00-9,N#CC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)NC1(CO)COC2(CCCCC2)OC1,2.768203546
76727010,76727-01-0,N#CC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)NC(CO)(CO)CO,3.223569658
76776993,76776-99-3,c1ccc(CCN2CCCC3CC2c2ccccc23)cc1,3.09094116
76777032,76777-03-2,CCCN1CCCC2CC1c1ccccc12,3.458063445
76777054,76777-05-4,C=CCN1CCCC2CC1c1ccccc12,3.287647033
76777076,76777-07-6,CC(C)=CCN1CCCC2CC1c1ccccc12,3.569784328
76777258,76777-25-8,c1ccc2c(c1)C1CCCNC2C1,2.886513285
76786862,76786-86-2,C[N+]1([O-])Cc2cc3c(cc2C2C(O)Cc4cc5c(cc4C21)OCO5)OCO3,2.75455179
76834407,76834-40-7,C=c1[nH]/c(=C\c2ccccc2)c(=O)n1-c1nnc(C)s1,2.453844069
76834418,76834-41-8,C=c1[nH]/c(=C\c2ccc(Cl)cc2)c(=O)n1-c1nnc(C)s1,2.503503327
76834429,76834-42-9,C=c1[nH]/c(=C\c2ccc(OC)cc2)c(=O)n1-c1nnc(C)s1,2.497441095
76834430,76834-43-0,C=c1[nH]c(=Cc2ccccc2O)c(=O)n1-c1nnc(C)s1,2.561163566
76834441,76834-44-1,C=c1[nH]c(=Cc2ccc(O)c(OC)c2)c(=O)n1-c1nnc(C)s1,2.518999289
76834452,76834-45-2,C=c1[nH]/c(=C\c2ccccc2)c(=O)n1-c1nnc(CC)s1,2.558302661
76834463,76834-46-3,C=c1[nH]/c(=C\c2ccc(Cl)cc2)c(=O)n1-c1nnc(CC)s1,2.522204197
76834474,76834-47-4,C=c1[nH]/c(=C\c2ccc(OC)cc2)c(=O)n1-c1nnc(CC)s1,2.683252069
76834485,76834-48-5,C=c1[nH]c(=Cc2ccccc2O)c(=O)n1-c1nnc(CC)s1,2.580987147
76834496,76834-49-6,C=c1[nH]c(=Cc2ccc(O)c(OC)c2)c(=O)n1-c1nnc(CC)s1,2.703910987
76834509,76834-50-9,C=c1[nH]/c(=C\c2ccccc2)c(=O)n1-c1nnc(CCC)s1,2.494708245
76834510,76834-51-0,C=c1[nH]/c(=C\c2ccc(Cl)cc2)c(=O)n1-c1nnc(CCC)s1,2.706985822
76834521,76834-52-1,C=c1[nH]/c(=C\c2ccc(OC)cc2)c(=O)n1-c1nnc(CCC)s1,2.701417084
76834532,76834-53-2,C=c1[nH]c(=Cc2ccc(O)c(OC)c2)c(=O)n1-c1nnc(CCC)s1,2.554395871
76847728,76847-72-8,C=c1[nH]c(=Cc2ccccc2O)c(=O)n1-c1nnc(CCC)s1,2.599945233
76852012,76852-01-2,NS(=O)(=O)c1ccc(NCc2ccco2)cc1,2.556810604
76852023,76852-02-3,NS(=O)(=O)c1ccc(NCc2ccco2)cc1Cl,2.554398294
76863348,76863-34-8,NS(=O)(=O)c1cc(S(N)(=O)=O)c(NCc2ccco2)cc1Cl,2.058117467
76865424,76865-42-4,c1ccc2c(c1)CCc1scc3c1C2CN1CCCCC31,3.266365482
76928295,76928-29-5,O=C(Oc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)c1cccnc1,2.017855997
77472709,77472-70-9,NC(=O)CN1CC(c2ccccc2)CC1=O,2.297573506
77898374,77898-37-4,N#CC(=Cc1ccc(N(CCCl)CCCl)cc1)C(=O)NC(CO)(CO)CO,2.619411627
78186342,78186-34-2,C(=NNC1=NCCN1)c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,3.211233905
78232209,78232-20-9,O=Cc1cc[n+](COC[n+]2ccccc2C=O)cc1,3.412085733
78232210,78232-21-0,O=Cc1ccc[n+](COC[n+]2ccccc2C=O)c1,3.487806447
78232221,78232-22-1,O=Cc1cc[n+](COC[n+]2cccc(C=O)c2)cc1,3.443602785
78431353,78431-35-3,COc1ccc2c(c1)OCC(=Cc1ccc([N+](=O)[O-])cc1)C2=O,2.493169355
78431375,78431-37-5,CC(=O)N1N=C2c3ccccc3OCC2C1c1ccccc1,2.465885271
78431397,78431-39-7,COc1ccc2c(c1)OCC1C2=NN(C(C)=O)C1c1ccccc1,2.508346536
78431477,78431-47-7,COc1ccc2c(c1)C1=NN(C(C)=O)C(c3ccncc3)C1CN2S(=O)(=O)c1ccc(C)cc1,2.844968653
78439937,78439-93-7,COc1ccc2c(c1)C(=O)C(=Cc1ccncc1)CN2S(=O)(=O)c1ccc(C)cc1,2.79060856
78542593,78542-59-3,O=P1(N(CCCl)CCCl)NCC(F)CO1,2.94057718
78542617,78542-61-7,O=P1(N(CCCl)CCCl)NCC(Cl)CO1,2.814518774
78610921,78610-92-1,COc1ccc(C2C3COc4cc(OC)ccc4C3=NN2C(C)=O)cc1,2.547023576
79213824,79213-82-4,CN(C)c1ccc(C2OC(C)(C)N=C2c2ccccc2)cc1,3.126512174
79269742,79269-74-2,CC(C1C=CC=C1)C1C=CC=C1,2.694177274
79269753,79269-75-3,C[SiH](C1C=CC=C1)C1C=CC=C1,2.764223471
79269764,79269-76-4,CC[Si](CC)(C1C=CC=C1)C1C=CC=C1,2.992834576
79866345,79866-34-5,Cc1ccc(NC(Nc2ccc(C)cc2)C(=O)c2ccccc2)cc1,2.342989526
79961083,79961-08-3,CC(CN1CCN(CC(C)C(=O)c2ccc(O)cc2)CC1)C(=O)c1ccc(O)cc1,2.011267981
80357342,80357-34-2,COc1ccccc1NC(=O)c1c(C)n(-c2ccccc2OC)c(C)cc1=O,2.964554477
80357375,80357-37-5,Cc1ccccc1NC(=O)c1c(C)n(-c2ccccc2C)c(C)cc1=O,2.789879178
80357422,80357-42-2,Cc1cc(=O)c(C(=O)Nc2ccccc2Cl)c(C)n1-c1ccccc1Cl,2.838273054
80357455,80357-45-5,Cc1c(Br)c(=O)c(C(=O)Nc2ccccc2)c(C)n1-c1ccccc1,2.849351641
80357466,80357-46-6,COc1ccc(OC)c(NC(=O)c2c(C)n(-c3cc(OC)ccc3OC)c(C)cc2=O)c1,2.892213473
80357477,80357-47-7,Cc1cccc(NC(=O)c2c(C)n(-c3cccc(C)c3C)c(C)cc2=O)c1C,2.823696951
80639798,80639-79-8,O=NN(CCCl)C(=O)NC1CC2CCCC2c2ccccc21,2.632535573
80639801,80639-80-1,COc1cccc(CNC(=O)N(CCCl)N=O)c1OC,2.302659512
80639812,80639-81-2,O=NN(CCCl)C(=O)OC1CCCCC1,3.441062706
81129831,81129-83-1,CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O,1.651350713
81542430,81542-43-0,COC(=O)C=CC(=O)Nc1nnc(C)s1,2.812426292
81571257,81571-25-7,CCOC(=O)C(CC(C)C)NC(=O)C1(O)C(O)C2(CC)C=CCN3CCC4(c5cc(C6(C(=O)OC)CC7CN(CCc8c6[nH]c6ccccc86)CC(O)(CC)C7)c(OC)cc5N(C)C14)C32,4.4472254
81571280,81571-28-0,CCOC(=O)C(NC(=O)C1(O)C(O)C2(CC)C=CCN3CCC4(c5cc(C6(C(=O)OC)CC7CN(CCc8c6[nH]c6ccccc86)CC(O)(CC)C7)c(OC)cc5N(C)C14)C32)C(C)CC,4.704402112
81571348,81571-34-8,CCOC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1(O)C(O)C2(CC)C=CCN3CCC4(c5cc(C6(C(=O)OC)CC7CN(CCc8c6[nH]c6ccccc86)CC(O)(CC)C7)c(OC)cc5N(C)C14)C32,3.982088895
82205865,82205-86-5,Clc1cccc(N2CCN(Cc3cccc4ccccc34)CC2)c1,2.129517171
82205876,82205-87-6,Clc1cccc(N2CCN(CCc3cccc4ccccc34)CC2)c1,2.700076665
82205898,82205-89-8,COc1ccc2oc(CN3CCN(c4cccc(Cl)c4)CC3)cc2c1,2.376398093
83997755,83997-75-5,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(I)C(C)O1,4.828422018
84468246,84468-24-6,O=S(=O)(c1cccc2cnccc12)N1CCNCC1,3.980628606
84761933,84761-93-3,CCOC(=O)C(=O)Nc1nc2ccc(C)cc2s1,2.439835789
84761955,84761-95-5,CCOC(=O)C(=O)Nc1nc2ccc(Br)cc2s1,2.468208822
84968729,84968-72-9,Cc1[nH]n(-c2nc(-c3ccccc3)cs2)c(=O)c1CC(=O)O,2.653700304
84968730,84968-73-0,Cc1[nH]n(-c2nc(-c3ccc(Cl)cc3)cs2)c(=O)c1CC(=O)O,2.698720524
84968741,84968-74-1,Cc1[nH]n(-c2nc(-c3ccc(Br)cc3)cs2)c(=O)c1CC(=O)O,2.750673662
84968785,84968-78-5,Cc1[nH]n(-c2nc3ccccc3s2)c(=O)c1CC(=O)O,2.616274412
84968796,84968-79-6,Cc1[nH]n(-c2nc3ccc(Cl)cc3s2)c(=O)c1CC(=O)O,2.665126493
84968809,84968-80-9,COc1ccc2nc(-n3[nH]c(C)c(CC(=O)O)c3=O)sc2c1,2.659158001
84968810,84968-81-0,Cc1[nH]n(-c2nc3ccc([N+](=O)[O-])cc3s2)c(=O)c1CC(=O)O,2.679055225
84993760,84993-76-0,COC(=O)C(CO)NC(=O)N(CCCl)N=O,3.22812991
84993771,84993-77-1,COC(=O)C(COC(=O)NCCCl)NC(=O)N(CCCl)N=O,3.902082704
84993782,84993-78-2,COC(=O)C(COC(C)=O)NC(=O)N(CCCl)N=O,3.952306541
84993793,84993-79-3,COC(=O)C(COC(=O)CCl)NC(=O)N(CCCl)N=O,3.938893502
84993806,84993-80-6,COC(=O)C(COC(=O)c1ccc([N+](=O)[O-])cc1)NC(=O)N(CCCl)N=O,3.9518198
85093329,85093-32-9,O=c1[nH]c(=O)n(Cc2ccc(F)cc2)cc1F,2.67795899
85093330,85093-33-0,O=c1[nH]c(=O)n(Cc2ccc(Cl)cc2)cc1F,2.861872225
85093341,85093-34-1,O=c1[nH]c(=O)n(Cc2ccc(Br)cc2)cc1F,2.822602447
85093352,85093-35-2,COc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1,2.511846915
85093363,85093-36-3,O=c1[nH]c(=O)n(Cc2ccc(O)c([N+](=O)[O-])c2)cc1F,2.267170184
85093410,85093-41-0,C=CSc1nnc(C)[nH]1,2.68444877
85486539,85486-53-9,CN(C)C(=O)CC1(C)NC(C(=O)O)C(C)(C)S1,1.415572595
85486540,85486-54-0,CC1(CC(=O)N2CCCC2)NC(C(=O)O)C(C)(C)S1,1.456968464
85486551,85486-55-1,CC1(CC(=O)N2CCOCC2)NC(C(=O)O)C(C)(C)S1,1.480576042
85486562,85486-56-2,CN1CCN(C(=O)CC2(C)NC(C(=O)O)C(C)(C)S2)CC1,1.498915387
85486573,85486-57-3,CC1CC(C)CN(C(=O)CC2(C)NC(C(=O)O)C(C)(C)S2)C1,1.516506288
85486584,85486-58-4,CC1(CC(=O)N2CCCCC2)NC(C(=O)O)C(C)(C)S1,1.477734624
85486595,85486-59-5,CCN(CC)C(=O)CC1(C)NC(C(=O)O)C(C)(C)S1,1.460014832
85977497,85977-49-7,CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O,4.080311083
86111264,86111-26-4,CCn1c(-c2ccc(OC(C)=O)cc2)c(C)c2cc(OC(C)=O)ccc21,1.846834225
86386734,86386-73-4,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,2.486112967
86818806,86818-80-6,O=C1C(=Cc2ccccc2)N=C(c2ccccc2)N1c1ccc(N2CCOCC2)cc1,2.61224224
86818851,86818-85-1,COc1ccc(C2=NC(=Cc3ccccc3)C(=O)N2c2ccc(N3CCOCC3)cc2)cc1,2.642973701
86818862,86818-86-2,O=C1C(=Cc2ccccc2)N=C(c2ccc(Cl)cc2)N1c1ccc(N2CCOCC2)cc1,2.647318408
86818873,86818-87-3,O=C1C(=Cc2ccccc2)N=C(c2ccc([N+](=O)[O-])cc2)N1c1ccc(N2CCOCC2)cc1,2.65752051
86818884,86818-88-4,COc1ccc(C=C2N=C(c3ccccc3)N(c3ccc(N4CCOCC4)cc3)C2=O)cc1,2.642973701
86818895,86818-89-5,COc1ccc(C=C2N=C(c3ccc(OC)cc3)N(c3ccc(N4CCOCC4)cc3)C2=O)cc1,2.671673521
86818908,86818-90-8,COc1ccc(C=C2N=C(c3ccc(Cl)cc3)N(c3ccc(N4CCOCC4)cc3)C2=O)cc1,2.675741691
86818919,86818-91-9,COc1ccc(C=C2N=C(c3ccc([N+](=O)[O-])cc3)N(c3ccc(N4CCOCC4)cc3)C2=O)cc1,2.685304538
86818920,86818-92-0,COc1ccc(C=C2N=C(c3ccccc3)N(c3ccc(N4CCOCC4)cc3)C2=O)cc1OC,2.671673521
86818931,86818-93-1,COc1ccc(C2=NC(=Cc3ccc(OC)c(OC)c3)C(=O)N2c2ccc(N3CCOCC3)cc2)cc1,2.698593742
86818942,86818-94-2,COc1ccc(C=C2N=C(c3ccc(Cl)cc3)N(c3ccc(N4CCOCC4)cc3)C2=O)cc1OC,2.702418473
86818953,86818-95-3,COc1ccc(C=C2N=C(c3ccc([N+](=O)[O-])cc3)N(c3ccc(N4CCOCC4)cc3)C2=O)cc1OC,2.711417454
96869588,96869-58-8,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C=Nc1ccc(O)cc1,2.476683845
97401337,97401-33-7,CCCCOCC1(CCl)COC1,2.603608924
97401348,97401-34-8,C1CCC(N2CC3(COC3)C2)CC1,2.860407488
97401359,97401-35-9,C1CCC(NCC2(CNC3CCCCC3)COC2)CC1,2.970743481
97629975,97629-97-5,COc1cc(N)c(Cl)cc1S(=O)(=O)N1CCN(C)CC1,2.601807484
97630121,97630-12-1,O=S(=O)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCNCC1,2.7139643
98591721,98591-72-1,Nc1ccc2c(c1)C(=O)N(SC(Cl)(Cl)Cl)C2=O,2.618504128
99055228,99055-22-8,CC(=O)N(SC(Cl)(Cl)Cl)S(=O)(=O)c1ccc(N)cc1,2.463803434
99460512,99460-51-2,CC/C(C)=N/c1ccc(N2CCN(c3ccccc3)CC2)cc1,2.487761784
100549948,100549-94-8,Cc1c(NC(=O)CN2C(=O)C(c3ccccc3)(c3ccccc3)c3cc(C(=O)O)ccc32)c(=O)n(-c2ccccc2)n1C,2.058897267
100549959,100549-95-9,Cc1c(NC(=O)c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)C(=O)N3CC(=O)O)c(=O)n(-c2ccccc2)n1C,2.058897267
100549971,100549-97-1,Cc1c(NC(=O)c2cccc3c2C(c2ccccc2)(c2ccccc2)C(=O)N3CC(=O)O)c(=O)n(-c2ccccc2)n1C,2.058897267
101018977,101018-97-7,O=C(c1ccc(F)cc1)c1ccc2c(c1)OCCO2,2.50894698
101018999,101018-99-9,O=C(c1ccc(Br)cc1)c1ccc2c(c1)OCCO2,2.600910305
101043372,101043-37-2,C=C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(C)=CC(C)C(Cc2ccccc2)OC)C(C)C(=O)NC(C(=O)O)CCC(=O)N1C,5.281902223
101516987,101516-98-7,CC1CC(OC(=O)C(N)c2ccccc2)CC(C)(C)C1,1.59485328
101913717,101913-71-7,CC(C)CCC(C)(CC(=O)O)c1ccccc1,2.801642848
102071921,102071-92-1,NC(O)C(=O)COc1ccccc1Br,1.909968667
102145073,102145-07-3,CCCCSCC(C)C1(C)OCCO1,2.344420119
102145084,102145-08-4,CC(C)CCSCC(C)C1(C)OCCO1,2.52925883
102145095,102145-09-5,CCCCCSCC(C)C1(C)OCCO1,2.318162394
102191059,102191-05-9,CC1(C)C2CC(NC(=O)C(O)C3CCCC3)C(CC=CCCCC(=O)O)C1C2,3.278922226
102206951,102206-95-1,Cc1cc2c3ccccc3n(CCN(C)C)c2c(C)n1,3.719552246
102206973,102206-97-3,COc1ccc2c(c1)[nH]c1c(C)nc(C)cc12,3.325260473
102244031,102244-03-1,c1ccc2nc(Sc3ncnc4ccccc34)ccc2c1,3.225914551
102244042,102244-04-2,O=[N+]([O-])c1ccc(Sc2ncnc3ccccc23)c2ncccc12,2.88572506
102244064,102244-06-4,COc1ccc2nc3ccccc3c(Sc3ncnc4ccccc34)c2c1,3.686740903
102244075,102244-07-5,CCOc1ccc2nc3ccccc3c(Sc3ncnc4ccccc34)c2c1,3.473148478
102244086,102244-08-6,Clc1ccc2nc3ccccc3c(Sc3ncnc4ccccc34)c2c1,3.493537049
102244097,102244-09-7,COc1cccc2c(Sc3ncnc4ccccc34)c3ccccc3nc12,3.205826659
102244100,102244-10-0,COc1cccc2c(Sc3ncnc4ccccc34)c3ccc([N+](=O)[O-])cc3nc12,3.046925013
102274259,102274-25-9,N=C(N)SC(CN)C(=O)O,2.597828261
102489714,102489-71-4,COC(=O)C(CCSC)NC(=O)N(CCCl)N=O,4.359928838
102516654,102516-65-4,Cc1ccc(S(=O)(=O)N(C(=O)CCl)C(Cc2ccccc2)C(=O)O)cc1,3.678467916
102585659,102585-65-9,Cc1c(N=Nc2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C,3.655330558
102585660,102585-66-0,COC(=O)CC(NC(=O)N(CCCl)N=O)C(=O)OC,3.567730494
102586027,102586-02-7,COC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)N(CCCl)N=O,3.766912048
102586038,102586-03-8,COC(=O)C(CC(C)C)NC(=O)N(CCCl)N=O,3.300601694
102688857,102688-85-7,CCCCN=C1CC(C)(C)CC2=Nc3c(OC)ncnc3SC12,3.115216202
102688868,102688-86-8,CCCCCN=C1CC(C)(C)CC2=Nc3c(OC)ncnc3SC12,2.780035394
102688879,102688-87-9,CCCCCCN=C1CC(C)(C)CC2=Nc3c(OC)ncnc3SC12,3.087115779
102688880,102688-88-0,CCCCCCCN=C1CC(C)(C)CC2=Nc3c(OC)ncnc3SC12,3.005312715
102688891,102688-89-1,COc1ncnc2c1N=C1CC(C)(C)CC(=NCCC(=O)O)C1S2,2.918863758
102688904,102688-90-4,COc1ncnc2c1N=C1CC(C)(C)CC(=NCCCC(=O)O)C1S2,2.979470499
102688926,102688-92-6,COc1ncnc2c1N=C1CC(C)(C)CC(=NC3CCCCC3)C1S2,3.311464437
102996805,102996-80-5,OCC(O)C(O)C(O)C(O)CN(Cc1ccccc1)C(=S)S,2.540902315
103059934,103059-93-4,NC(C(=O)NC(C(=O)O)C(O)C1CN2C(=O)CC2O1)C(O)C1CN2C(=O)CC2O1,4.617389353
103059956,103059-95-6,CC(C)C(N)C(=O)NC(C1CN2C(=O)CC2O1)C(O)C(=O)O,4.498759782
103742558,103742-55-8,O=C(C=CSc1nc2ccccc2[nH]1)c1ccccc1,3.731700315
104151975,104151-97-5,CCCCc1nnc(NC(=O)C=CC(N)=O)s1,2.572863064
104151986,104151-98-6,CCCc1nnc(NC(=O)C=CC(N)=O)s1,2.477642096
104151997,104151-99-7,Cc1nnc(NC(=O)C=CC(N)=O)s1,2.423724972
104388832,104388-83-2,CCOC(=O)C(=O)Nc1nc2ccc(S(N)(=O)=O)cc2s1,2.434884165
104388843,104388-84-3,COC(=O)C(=O)Nc1nc2ccccc2s1,2.352186195
104388854,104388-85-4,COC(=O)C(=O)Nc1nc2ccc(C)cc2s1,2.495334424
104388865,104388-86-5,COC(=O)C(=O)Nc1nc2ccc(Br)cc2s1,2.419333309
104388876,104388-87-6,COC(=O)C(=O)Nc1nc2ccc([N+](=O)[O-])cc2s1,2.46321563
104388887,104388-88-7,CCOC(=O)c1ccc2nc(NC(=O)C(=O)OC)sc2c1,2.631662158
104388898,104388-89-8,COC(=O)C(=O)Nc1nc2ccc(S(N)(=O)=O)cc2s1,2.571397682
