RTECS_ID,CAS_RN,SMILES,rat_subcutaneous_LD50
30751054,30751-05-4,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,1.850817419
31112626,31112-62-6,CC(=O)Nc1c(I)c(C(=O)NC(C=O)C(O)C(O)C(O)CO)c(I)c(N(C)C(C)=O)c1I,4.666682572
31121934,31121-93-4,CC(C)Cc1ccc(C(C)C(=O)O)cc1,2.44523593
31329574,31329-57-4,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,2.185861596
31755256,31755-25-6,CCCCN1CCCC(OC(=O)Nc2c(C)cccc2Cl)C1,3.575674749
31828509,31828-50-9,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,1.668276553
31868185,31868-18-5,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,1.958138458
32809168,32809-16-8,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,1.453535433
32838281,32838-28-1,CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,2.099201737
32887039,32887-03-9,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C,2.320816654
32891295,32891-29-5,CN1C2CCC(C)(C)C1CC(OC(=O)C(O)(c1cccs1)c1cccs1)C2,2.567084192
32986564,32986-56-4,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,2.683476417
33005957,33005-95-7,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,3.083059066
33178868,33178-86-8,C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,3.261364155
33237740,33237-74-0,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,3.211859142
33286225,33286-22-5,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,2.90154948
33286305,33286-30-5,C=C1C2CCC3C4(C)CC(OC5OC(CO)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C5OC(=O)CC(C)C)CC(C(=O)O)(C(=O)O)C4CCC3(C2)C1O,5.424557794
33399007,33399-00-7,CCOP(=O)(OCC)OC(=CBr)c1ccc(Cl)cc1Cl,3.80022719
33419420,33419-42-0,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,3.468762223
33564317,33564-31-7,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.217072266
33671464,33671-46-4,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,1.804587813
33765683,33765-68-3,CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1O,1.480665076
34014181,34014-18-1,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,2.659575854
34031328,34031-32-8,CCP(CC)(CC)=[Au]SC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,3.460476229
34114982,34114-98-2,CC1=CC2OC3C(O)C(O)C(C)(C2(CO)CC1OC(=O)CC(C)C)C31CO1,4.980518081
34114993,34114-99-3,CC1=CC2OC3C(O)C(O)C(C)(C2(CO)CC1O)C31CO1,5.360760855
34148011,34148-01-1,O=C(O)C1CCc2cc(C3CCCCC3)c(Cl)cc21,3.65755066
34180193,34180-19-3,O=[PH](Oc1ccc(OP(=O)(N2CC2)N2CC2)cc1)N1CCCC(N2CC2)C1,3.453915901
34180206,34180-20-6,O=P(Oc1ccc(OP(=O)(N2CC2)N2CC2)cc1)(N1CCOCC1)N1CC1,3.338602213
34180217,34180-21-7,O=[PH](Oc1ccc(O[PH](=O)N2CCCCC2N2CC2)cc1)N1CCC(N2CC2)CC1,3.242510848
34180228,34180-22-8,O=P(Oc1ccc(OP(=O)(N2CCOCC2)N2CC2)cc1)(N1CCOCC1)N1CC1,3.547293677
34180251,34180-25-1,NP(=O)(Oc1ccc(OP(=O)(N2CC2)N2CC2)cc1)N1C=CC(N2C=C2)=CC1,3.660838679
34183227,34183-22-7,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,3.340203791
34381685,34381-68-5,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,2.409626002
34435502,34435-50-2,CC(=O)C1(c2cccc(O)c2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.168750118
34643464,34643-46-4,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,2.061016206
34661751,34661-75-1,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,2.247413225
34681102,34681-10-2,CNC(=O)ON=C(C)C(C)SC,3.005207904
34681237,34681-23-7,CNC(=O)ON=C(C)C(C)S(C)(=O)=O,2.887480546
34691297,34691-29-7,C=CC(=O)C1=CN(P(=O)(Oc2ccc(OP(=O)(N3CC3)N3CC3)cc2)N2CC2)CC(=N)C1,3.564937243
34758844,34758-84-4,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,3.441904133
34929083,34929-08-3,O=c1c2ccccc2n(-c2cccc(C(F)(F)F)c2)c(=O)n1CCO,2.243405183
35035053,35035-05-3,COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1,3.100998382
35108884,35108-88-4,CC(C)(C)NCC(O)COc1ccccc1OCC1CCCO1,2.251147046
35170286,35170-28-6,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,2.366549928
35212227,35212-22-7,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,2.049718724
35322077,35322-07-7,CP(C)(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,2.31669441
35367385,35367-38-5,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,1.960844165
35400432,35400-43-2,CCCSP(=S)(OCC)Oc1ccc(SC)cc1,2.818275729
35457808,35457-80-8,CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC)C(C)O3)C(N(C)C)C2O)C1OC,1.910613201
35543249,35543-24-9,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,2.586776667
35727721,35727-72-1,O=C1CCCC(=O)C1C(=S)Nc1ccc(Cl)cc1,2.46580847
35846538,35846-53-8,COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)N(C)C(C)=O)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)C=CC=C(C)C2,6.158994122
35941710,35941-71-0,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,2.58278036
36245291,36245-29-1,NC(=O)c1ccccc1NCCN1CCN(c2ccccc2)CC1,2.511118329
36245304,36245-30-4,O=C1NC(c2ccccc2)N(CCN2CCN(c3ccccc3)CC2)c2ccccc21,2.615462906
36304844,36304-84-4,Cc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,2.662154604
36322904,36322-90-4,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,3.350029192
36330855,36330-85-5,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,3.012623789
36556759,36556-75-9,Cc1ccc(OCC(O)CNC(C)(C)C)c2oc(=O)ccc12,3.569432223
36798795,36798-79-5,CC(C)=C/C(C)=N/Nc1nncc2ccccc12,1.778711852
36895382,36895-38-2,CCCCCCCCCCCCNCCNCCNCC(=O)O,1.796742797
37106971,37106-97-1,O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,2.004774781
37106993,37106-99-3,CN(C)C1C(=O)C(C(=O)NCN2CCCC2C(=O)O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,2.518280741
37209317,37209-31-7,CC1OC(OCC2OC(O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C1O,2.657186169
37248478,37248-47-8,OCC1=CC(NC2CC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,1.520696588
37286923,37286-92-3,C=Cc1ccccc1S(=O)(=O)O,1.061207365
37386666,37386-66-6,CCOC(=O)C1=CN(CCCN(C)C)c2ccccc2S1,2.738144671
37642903,37642-90-3,CC[N+](C)(C)Cc1ccco1,2.586117315
37661088,37661-08-8,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,1.667945808
37686843,37686-84-3,CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,2.231050131
37717821,37717-82-1,O=C(O)C1=C[C+](/C=C/n2c(C(=O)O)cc3cc(O)c(O)cc32)CC(C(=O)O)N1,2.754927296
37883004,37883-00-4,NCCCC(N)CC(=O)NC1CNC(=O)C(C2CC(O)N=C(N)N2)NC(=O)C(C=NC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1=O,2.593096101
38006085,38006-08-5,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,1.90606497
38035288,38035-28-8,COc1ccc2c(=O)c(C)c(C)oc2c1CN(C)C,5.074751631
38194502,38194-50-2,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.025620351
38521663,38521-66-3,CCCN(CCCl)CCCl,5.566107374
38821497,38821-49-7,CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,1.819513222
38957414,38957-41-4,CCOc1c(N2CCOCC2)cnn(C)c1=O,2.521564828
39082003,39082-00-3,O=C(CCl)CC(=O)Nc1ccccc1,1.672401655
39205839,39205-83-9,NC(=O)c1cn(CCO)nc1[N+](=O)[O-],1.848198881
39391394,39391-39-4,NC(CCOc1ccc(C(=NO)C(=O)NC2CN(C(C(=O)O)c3ccc(O)cc3)C2=O)cc1)C(=O)O,2.208011149
39515418,39515-41-8,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,2.589117679
39543798,39543-79-8,CC(=O)c1cc2cccc(OCC(O)CNC(C)C)c2o1,2.767181208
39562704,39562-70-4,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,1.843589407
39603537,39603-53-7,CCCN(CC(C)O)N=O,2.060089262
39603548,39603-54-8,CCCN(CC(C)=O)N=O,2.531521091
39831555,39831-55-5,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,2.210822219
39878701,39878-70-1,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OC1OC(=O)c2ccccc21,2.080563358
40054691,40054-69-1,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,1.836140483
40405821,40405-82-1,Cc1nc(-c2ccccc2)c(C)[nH]1,3.352449888
40553784,40553-78-4,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6ccccc6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,3.132094849
40828464,40828-46-4,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,2.716527521
40951244,40951-24-4,O=C(CCNP(=O)(Oc1ccc(OP(=O)(NCCC(=O)c2cccnc2)N2CC2)cc1)N1CC1)c1cccnc1,3.669881933
41136225,41136-22-5,O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CSC12,1.467846766
41198087,41198-08-7,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,2.067298736
41340254,41340-25-4,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,3.40534636
41363502,41363-50-2,CC(C(=O)OCCCS(=O)(=O)O)c1ccc(-c2ccccc2)cc1,3.110739312
41992227,41992-22-7,CC[Ge]1(CC)CCC2(CCN(CCCN(C)C)C2)CC1,3.210661151
42045976,42045-97-6,CCC(=O)N(c1ccccc1)C1CC(C)N(CCc2ccccc2)CC1C,5.200009014
42057227,42057-22-7,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O,1.52794552
42064879,42064-87-9,Cc1ccccc1OC(CC[N+]1(C)CCCCC1C)c1ccccc1,3.232912727
42064891,42064-89-1,CC1CCCC[N+]1(C)CCC(Oc1ccccc1Cl)c1ccccc1,2.393645387
42200339,42200-33-9,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,2.490528731
42373626,42373-62-6,Cc1ccccc1OCC(O)CN1C(C)(C)CCC1(C)C,2.564174579
42609734,42609-73-4,CN(C(=O)NC(C)(C)c1ccccc1)c1ccccc1,1.536066749
42924538,42924-53-8,COc1ccc2cc(CCC(C)=O)ccc2c1,1.35848879
49745951,49745-95-1,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,2.913275256
49746045,49746-04-5,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,2.403176807
49830980,49830-98-0,O=C(CN1CCCCC1)N1CCOc2ccccc21,2.938414641
50370122,50370-12-2,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,1.657288961
50512351,50512-35-1,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,1.764035581
50588131,50588-13-1,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(OC(C)=O)C4[N+]3(C)CCCCC3)C2(C)CC1[N+]1(C)CCCCC1,6.118573381
50679088,50679-08-8,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,2.576742053
50700726,50700-72-6,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,5.508463549
50782699,50782-69-9,CCOP(C)(=O)SCCN(C(C)C)C(C)C,7.21192254
50838363,50838-36-3,Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)C2CCC3C2)c1,2.509821925
50847115,50847-11-5,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,2.248371329
50924497,50924-49-7,NC(=O)C1N=CN(C2OC(CO)C(O)C2O)C1=O,1.834453375
51012330,51012-33-0,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,2.463369666
51022696,51022-69-6,CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,3.539836336
51022743,51022-74-3,O=C(COCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,2.233609148
51155158,51155-15-8,COC(c1cc(C)c(O)c(C)c1)C(C)CO,1.421410348
51166713,51166-71-3,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C(COC)OC(OC6C(COC)OC(OC7C(COC)OC(OC8C(COC)OC(OC1C(O)C2OC)C(OC)C8O)C(OC)C7O)C(OC)C6O)C(OC)C5O)C(OC)C4O)C(OC)C3O,3.580229091
51218452,51218-45-2,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,1.498768351
51218496,51218-49-6,CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,1.493949926
51234287,51234-28-7,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,3.396831683
51241997,51241-99-7,CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)C12OC(c3ccc(N(C)C)cc3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,4.210750702
51762051,51762-05-1,COC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,1.386690358
51781216,51781-21-6,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,2.175911565
51824614,51824-61-4,O=C(NC=CP(=O)(Cl)Cl)Nc1ccccc1,3.269611
52093217,52093-21-7,CNCC1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,2.578694487
52152939,52152-93-9,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3SC2)cc1,1.982893537
52161269,52161-26-9,O=P(OP(=O)(N1CC1)N1CC1)(OS(=O)(=O)OP(=O)(OP(=O)(N1CC1)N1CC1)N1CC1)N1CC1,3.640648823
52161270,52161-27-0,O=P(C(=Nc1ccc(N=C(N2CC2)P(=O)(N2CC2)N2CC2)cc1)N1CC1)(N1CC1)N1CC1,3.801125526
52205739,52205-73-9,CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2OP(=O)(O)O,1.762086433
52212029,52212-02-9,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1,6.121284043
52303772,52303-77-2,C[N+](C)(C)CC1CCCO1,3.159079692
52373678,52373-67-8,CCC(=O)N(c1ccccn1)C(C)CN1CCCCC1,2.90486816
52403153,52403-15-3,O=C1NP(N2CC2)(N2CC2)(N2CC2)NC(=O)c2cccc(c2)C(=O)NP(N2CC2)(N2CC2)(N2CC2)NC(=O)c2cccc1c2,4.089232371
52549174,52549-17-4,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,3.695197653
52570168,52570-16-8,CC(Oc1ccc2ccccc2c1)C(=O)Nc1ccccc1,1.464415022
52645531,52645-53-1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,1.772959253
52712762,52712-76-2,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,3.00994774
52794975,52794-97-5,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,5.070455871
52934835,52934-83-5,CC1OC(CC(=O)O)CC2=C1C(=O)c1c(O)cccc1C2=O,3.764408943
53102275,53102-27-5,CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OCC)OCC,3.948879777
53109903,53109-90-3,CCN(CC)C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,2.519912026
53115847,53115-84-7,CC(=O)OCC1OC(OP(=O)(O)N(CCCl)C(CCl)c2ccccc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,3.207168114
53152219,53152-21-9,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,2.669920939
53164059,53164-05-9,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4.165596434
53179116,53179-11-6,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,3.782587347
53198871,53198-87-1,CCC(C)C(C#N)(CCN1CCCCC1)c1ccccc1,2.830752067
53214576,53214-57-6,CNC(C)C(O)c1ccccc1,2.480774068
53370904,53370-90-4,CCCCCCOc1ccccc1C(N)=O,1.168890155
53421388,53421-38-8,CCN(CC)CCOC(=O)CC(O)(c1ccccc1)c1ccccc1,3.014814449
53583792,53583-79-2,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,2.79370708
53609646,53609-64-6,CC(O)CN(CC(C)O)N=O,1.511051392
53716497,53716-49-7,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,3.158551344
53725385,53725-38-5,CCN(CC)C(=O)CN1C(C)(C)CCC1(C)C,2.656642334
53725396,53725-39-6,CCN(CC)C(=O)CN1C(C)(C)C=CC1(C)C,2.705162848
53725409,53725-40-9,CCN(CC)C(=O)CN1C(C)(C)CCCC1(C)C,2.657359807
53725410,53725-41-0,CC(NC(=O)CN1C(C)(C)CCCC1(C)C)c1ccccc1,2.74827706
53725421,53725-42-1,CC1(C)CCCC(C)(C)N1CC(=O)NCc1ccco1,2.599564951
53725432,53725-43-2,CC1(C)CCCC(C)(C)N1C(=O)CNCc1ccccc1,2.700380114
53725443,53725-44-3,CN(CC(=O)N1C(C)(C)CCCC1(C)C)Cc1ccccc1,2.439278134
53725454,53725-45-4,CCN(CC)CC(=O)N1C(C)(C)C=CCC1(C)C,2.589179435
53725465,53725-46-5,CCCCC1=CC(C)(C)N(C(=O)CN(CC)CC)C(C)(C)C1,2.73339439
53725476,53725-47-6,CCCCC1=CC(C)(C)N(C(=O)CN2CCCC2)C(C)(C)C1,2.833209463
53725487,53725-48-7,CCCCC1=CC(C)(C)N(C(=O)CN2CCCCC2)C(C)(C)C1,2.445158649
53725498,53725-49-8,CCCCC1=CC(C)(C)N(C(=O)CN2CCCCCC2)C(C)(C)C1,2.483065753
53725501,53725-50-1,CCCCC1=CC(C)(C)N(C(=O)CN(C)Cc2ccccc2)C(C)(C)C1,2.438181961
53725512,53725-51-2,CN(C)CC(=O)N1C(C)(C)C=C(c2ccccc2)CC1(C)C,2.86498257
53725523,53725-52-3,CCN(CC)CC(=O)N1C(C)(C)C=C(c2ccccc2)CC1(C)C,2.86332286
53725534,53725-53-4,CCCCNCC(=O)N1C(C)(C)C=C(c2ccccc2)CC1(C)C,2.720655357
53725545,53725-54-5,CC1(C)C=C(c2ccccc2)CC(C)(C)N1C(=O)CN1CCOCC1,2.659577756
53725556,53725-55-6,CN1CCN(CC(=O)N2C(C)(C)C=C(c3ccccc3)CC2(C)C)CC1,2.772720116
53725567,53725-56-7,CCN(CC)C(=O)CN1C(C)(C)CC(c2ccccc2)CC1(C)C,2.851739535
53762064,53762-06-4,CN1CCC2c3ccccc3C(C)(C)C2C1,3.430034722
53778919,53778-91-9,CN1CCN(CC(=O)N2C(C)(C)CCCC2(C)C)CC1,2.671240744
53902128,53902-12-8,COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,2.029272345
53944404,53944-40-4,CC(=O)c1ccc2oc3ncccc3c(=O)c2c1,1.679845636
54096456,54096-45-6,N#CCCC1CS1,3.016362377
54152533,54152-53-3,CCC(=O)N(c1cccnc1)C(C)CN1CCCCC1,3.293829592
54152544,54152-54-4,CCC(=O)N(c1ccncc1)C(C)CN1CCCCC1,3.209508707
54152555,54152-55-5,CCC(=O)N(c1ncccc1C)C(C)CN1CCCCC1,3.081321799
54152566,54152-56-6,CCC(=O)N(c1cc(C)ccn1)C(C)CN1CCCCC1,2.970171347
54152577,54152-57-7,CCC(=O)N(c1ccc(C)cn1)C(C)CN1CCCCC1,2.970171347
54152588,54152-58-8,CCC(=O)N(c1cccc(C)n1)C(C)CN1CCCCC1,2.762563037
54152613,54152-61-3,CC(CN1CCCCC1)N(C(=O)C1CCCCC1)c1ccccn1,2.864627088
54152624,54152-62-4,CC(CN1CCCCC1)N(C(=O)c1ccccc1)c1ccccn1,2.965725684
54152657,54152-65-7,CCC(=O)N(c1ccccn1)C(C)(C)CN1CCCCC1,3.011283933
54152668,54152-66-8,CCC(=O)N(c1ccccn1)C(C)C(C)N1CCCCC1,3.160503045
54152704,54152-70-4,CCC(=O)N(c1ccccn1)C(C)CN(C)C,2.468589153
54152715,54152-71-5,CCC(=O)N(c1ccccn1)C(C)CN(CC)CC,2.864288537
54152726,54152-72-6,CCCN(CCC)CC(C)N(C(=O)CC)c1ccccn1,3.561457681
54152737,54152-73-7,CCC(=O)N(c1ccccn1)C(C)CN(C)CCc1ccccc1,3.534768677
54152748,54152-74-8,CCC(=O)N(c1ccccn1)C(C)CN(C)C(C)Cc1ccccc1,4.229788036
54152759,54152-75-9,CCC(=O)N(c1ccccn1)C(C)CN1CCCCCC1,2.83828375
54152760,54152-76-0,CCC(=O)N(c1ccccn1)C(C)CN1CCCCCCC1,3.444660644
54152771,54152-77-1,CCC(=O)N(c1ccccn1)C(C)CN1CCCCCCCC1,3.391122557
54152782,54152-78-2,CCC(=O)N(c1ccccn1)C(C)CN1CCCCC1C,3.154037003
54152793,54152-79-3,CCC(=O)N(c1ccccn1)C(C)CN1CCCC(C)C1,3.199081951
54152806,54152-80-6,CCC(=O)N(c1ccccn1)C(C)CN1CCC(C)CC1,2.930054124
54152817,54152-81-7,CCC(=O)N(c1ccccn1)C(C)CN1CCC(c2ccccc2)CC1,4.504525231
54152828,54152-82-8,CCC(=O)N(c1ccccn1)C(C)CN1CCC(Cc2ccccc2)CC1,4.386821074
54152840,54152-84-0,CCC(=O)N(c1ccccn1)C(C)CN1CCCC(C)(C)C1,3.526152869
54152851,54152-85-1,CCC(=O)N(c1ccccn1)C(C)CN1CCC(C)(C)CC1,2.88002715
54152931,54152-93-1,CCC(=O)N(c1ccccn1)C(C)CN1CCC(C)=C(C)C1,3.081252228
54152942,54152-94-2,CCC(=O)N(c1ccccn1)C(C)CN1CCCCCC1C,3.378283421
54152953,54152-95-3,CCC(=O)N(c1ccccn1)C(C)CN1CCCCC(C)C1,3.19205253
54152975,54152-97-5,CCC(=O)N(c1ccccn1)C(C)CN1CCCCCC1(C)C,3.300315143
54152986,54152-98-6,CCC(=O)N(c1ccccn1)C(C)CN1CCCCC(C)(C)C1,3.587898415
54153014,54153-01-4,CCC(=O)N(c1ccccn1)C(C)CN1CC2CC2C1,3.135736744
54153036,54153-03-6,CCC(=O)N(c1ccccn1)C(C)CN1CC2(C)CC2(C)C1,3.226339206
54153069,54153-06-9,CCC(=O)N(c1ccccn1)C(C)CN1CCc2ccccc2C1,3.305673746
54153070,54153-07-0,CCC(=O)N(c1ccccn1)C(C)CN1CCCC1(C)C,2.85947305
54153092,54153-09-2,CCC(=O)N(c1ccccn1)C(C)CN1CCOCC1,2.630142998
54153105,54153-10-5,CCC(=O)N(c1ccccn1)C(C)CN1CCN(C)CC1,2.272681364
54153116,54153-11-6,CCC(=O)N(CC(C)N(C)CCc1ccccc1)c1ccccn1,3.823183423
54153127,54153-12-7,CCC(=O)N(CC(C)N1CCCC(C)(C)C1)c1ccccn1,3.194285412
54153149,54153-14-9,CCCC(=O)N(c1ccccn1)C(C)CN1CCCCC1,3.285441782
54182580,54182-58-0,O=S(=O)(OCC1OC(OC2(COS(=O)(=O)O[Al](O)O)OC(COS(=O)(=O)O[Al](O)O)C(OS(=O)(=O)O[Al](O)O)C2OS(=O)(=O)O[Al](O)O)C(OS(=O)(=O)O[Al](O)O)C(OS(=O)(=O)O[Al](O)O)C1OS(=O)(=O)O[Al](O)O)O[Al](O)O,2.56309913
54182820,54182-82-0,CCC(=O)N(c1cc(-c2ccccc2)ccn1)C(C)CN1CCCCC1,4.341797933
54240367,54240-36-7,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,3.424221083
54261095,54261-09-5,CC(CN1CCCCC1)N(C=O)c1ccccn1,3.223036153
54261108,54261-10-8,CCC(=O)N(c1ccccn1)C(C)CN(C)Cc1ccccc1,3.529571224
54261119,54261-11-9,CCC(=O)N(c1ccccn1)C(C)CN1CCCC1,2.764041562
54301198,54301-19-8,CN1CCC23c4c5ccc(O)c4OC2C([N-][N+]#N)CCC3(O)C1C5,3.586947192
54350480,54350-48-0,CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C,2.549603988
54362719,54362-71-9,C=C(C)CNc1ccc(C(C)C(=O)O)cc1,2.521463009
