RTECS_ID,CAS_RN,SMILES,mouse_intraperitoneal_LD50
67732,67-73-2,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,3.6427756
67969,67-96-9,CC1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,3.583585664
67970,67-97-0,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,3.45152457
67992,67-99-2,CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3,4.008598841
68122,1968/12/2,CN(C)C=O,2.050974314
68268,68-26-8,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,2.278085524
68359,68-35-9,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,2.400959541
68893,68-89-3,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,3.095326994
68906,68-90-6,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,3.600460181
68940,68-94-0,O=c1nc[nH]c2nc[nH]c12,2.258841533
69056,1969/5/6,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,3.325561271
69147,69-14-7,CCC(c1ccc(OCCN(CC)CC)cc1)C(CC)c1ccc(OCCN(CC)CC)cc1,4.120690691
69238,69-23-8,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3.691618822
69272,69-27-2,C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1,3.76166114
69330,69-33-0,Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,4.647149784
69534,69-53-4,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,1.909458708
69727,69-72-7,O=C(O)c1ccccc1O,2.552217229
69749,69-74-9,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,2.0252772
69783,69-78-3,O=C(O)c1cc(SSc2ccc([N+](=O)[O-])c(C(=O)O)c2)ccc1[N+](=O)[O-],2.280024293
69794,69-79-4,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,1.070510104
69818,69-81-8,CN1CC(O)c2cc(N=NC(N)=O)c(O)cc21,1.990779566
69896,69-89-6,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,2.483196327
70008,70-00-8,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,2.185804247
70075,1970/7/5,COc1ccccc1OCC1CNC(=O)O1,2.445658681
70188,70-18-8,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,1.883376077
70224,70-22-4,O=C1CCCN1CC#CCN1CCCC1,4.837354816
70257,70-25-7,CN(N=O)C(N)=N[N+](=O)[O-],3.348051023
70291,70-29-1,CCS(=O)CC,1.628143612
70304,70-30-4,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,4.308465165
70495,70-49-5,O=C(O)CC(S)C(=O)O,2.875509803
70519,70-51-9,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,2.523415852
70553,70-55-3,Cc1ccc(S(N)(=O)=O)cc1,2.835617021
70699,70-69-9,CCC(=O)c1ccc(N)cc1,3.27065846
70702,70-70-2,CCC(=O)c1ccc(O)cc1,2.875573429
71238,71-23-8,CCCO,1.283995545
71307,71-30-7,Nc1cc[nH]c(=O)n1,1.69898564
71363,71-36-3,CCCCO,2.465119272
71410,71-41-0,CCCCCO,1.958450582
71432,71-43-2,c1ccccc1,2.36124996
71556,71-55-6,CC(Cl)(Cl)Cl,1.715577088
71589,71-58-9,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,2.411094195
71625,71-62-5,COc1ccc(C(=O)OC2CCC3(C)C4CCC5C6(O)CC(O)C7(O)C(CN8CC(C)CCC8C7(C)O)C6(O)CC53OC24O)cc1OC,5.698197238
71636,71-63-6,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,5.292568442
71783,71-78-3,OC(c1ccccc1)(c1ccccc1)C1CCCCN1,3.51537881
71794,71-79-4,CN(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,3.33948771
71818,71-81-8,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,3.602378972
71965,71-96-5,CC(C)OP(=O)(OC=C(Cl)Cl)OC(C)C,3.550516846
71976,71-97-6,CC(C)COP(=O)(OC=C(Cl)Cl)OCC(C)C,3.581406308
72004,72-00-4,CCOP(=O)(OC=C(Cl)Cl)OCC,4.317070423
72173,72-17-3,CC(O)C(=O)O,1.450283823
72333,72-33-3,C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.9868235
72606,72-60-6,CC[N+](C)(C)C1CCC2(C)C(CCC3C2CCC2(C)C3CCC2[N+](C)(C)CC)C1,4.978773248
73096,1973/9/6,CCOC(=O)C=C1SC(N2CCCCC2)C(=O)N1C,2.371115207
73245,73-24-5,Nc1ncnc2nc[nH]c12,3.130751777
73314,73-31-4,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,2.227714728
73483,73-48-3,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,1.943475966
73518,73-51-8,C[N+](C)(CCO)C(=O)Cc1ccc(-c2ccc(CC(=O)[N+](C)(C)CCO)cc2)cc1,7.316542733
73789,73-78-9,CCN(CC)CC(=O)Nc1c(C)cccc1C,3.465881625
74317,74-31-7,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,2.938419646
74555,74-55-5,CCC(CO)NCCNC(CC)CO,2.317116743
74599,74-59-9,CC(C)OP(=S)(Oc1ccc([N+](=O)[O-])cc1)OC(C)C,3.504224761
74613,74-61-3,O=S(=O)(O)CC(S)CS,2.259146272
74884,74-88-4,CI,2.916573294
74942,74-94-2,CNC,1.888337707
74964,74-96-4,CCBr,1.582446149
75036,1975/3/6,CCI,2.444841907
75058,1975/5/8,CC#N,2.370306851
75070,75-07-0,CC=O,1.945005485
75092,1975/9/2,ClCCl,2.288595028
75116,1975/11/6,ICI,2.758550448
75127,1975/12/7,NC=O,1.26444194
75183,75-18-3,CSC,0.890260295
75218,75-21-8,C1CO1,2.40093744
75252,75-25-2,BrC(Br)Br,2.297489088
75263,75-26-3,CC(C)Br,1.405304307
75309,75-30-9,CC(C)I,2.116487686
75310,75-31-0,CC(C)N,1.771675654
75503,75-50-3,CN(C)C,2.084760081
75525,75-52-5,C[N+](=O)[O-],2.74422184
75558,75-55-8,CC1CN1,2.206377331
75569,75-56-9,CC1CO1,2.520988559
75570,75-57-0,C[N+](C)(C)C,3.631532957
75605,75-60-5,C[As](C)(=O)O,2.29038779
75650,75-65-0,CC(C)(C)O,2.268980093
75694,75-69-4,FC(Cl)(Cl)Cl,1.896588188
75865,75-86-5,CC(C)(O)C#N,4.929960179
75876,75-87-6,O=CC(Cl)(Cl)Cl,2.390310875
75898,75-89-8,OCC(F)(F)F,2.801512255
75912,75-91-2,CC(C)(C)OO,2.563895714
76062,1976/6/2,O=[N+]([O-])C(Cl)(Cl)Cl,3.817895757
76211,76-21-1,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,3.306991045
76255,76-25-5,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,3.61680448
76299,76-29-9,CC12CCC(C(Br)C1=O)C2(C)C,3.182018368
76426,76-42-6,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,2.993669023
76437,76-43-7,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,2.155848798
76448,76-44-8,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,3.458139068
76664,76-66-4,CCC1CN2CCC3(C(=O)Nc4ccccc43)C2CC1C(=COC)C(=O)OC,3.353086969
76744,76-74-4,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,3.276687714
76755,76-75-5,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,3.303346439
76904,76-90-4,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,3.587561737
77021,1977/2/1,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,3.021670892
77214,77-21-4,CCC1(c2ccccc2)CCC(=O)NC1=O,3.018932432
77496,77-49-6,CC(CO)(CO)[N+](=O)[O-],1.92659644
77510,77-51-0,CC(CC(C#N)(c1ccccc1)C(C)C)N(C)C,3.50157849
77587,77-58-7,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,3.545149675
77656,77-65-6,CCC(Br)(CC)C(=O)NC(N)=O,2.454802733
77678,77-67-8,CCC1(C)CC(=O)NC1=O,2.027526536
77736,77-73-6,C1=CC2C3C=CC(C3)C2C1,2.82022117
77758,77-75-8,C#CC(C)(O)CC,2.271708876
77792,77-79-2,O=S1(=O)CC=CC1,1.842010534
77805,77-80-5,c1ccc([Sn](S[Sn](c2ccccc2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1,3.032076324
77816,77-81-6,CCOP(=O)(C#N)N(C)C,5.428823765
77894,77-89-4,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,2.442168814
77907,77-90-7,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,2.002688629
77930,77-93-0,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,2.198319258
77941,77-94-1,CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,2.094443417
78115,1978/11/5,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],1.800902576
78273,78-27-3,C#CC1(O)CCCCC1,2.395092143
78284,78-28-4,CCC(C)(CC)OC(N)=O,2.421609909
78308,78-30-8,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,2.274027004
78342,78-34-2,CCOP(=S)(OCC)SC1OCCOC1SP(=S)(OCC)OCC,4.140974407
78400,78-40-0,CCOP(=O)(OCC)OCC,2.574701742
78422,78-42-2,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,2.132981712
78444,78-44-4,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,2.512440904
78488,78-48-8,CCCCSP(=O)(SCCCC)SCCCC,3.042806169
78535,78-53-5,CCOP(=O)(OCC)SCCN(CC)CC,5.953190888
78671,78-67-1,CC(C)(C#N)N=NC(C)(C)C#N,3.817464882
78706,78-70-6,C=CC(C)(O)CCC=C(C)C,2.656754702
78751,78-75-1,CC(Br)CBr,3.430051393
78773,78-77-3,CC(C)CBr,1.916675875
78820,78-82-0,CC(C)C#N,3.441582032
78831,78-83-1,CC(C)CO,2.134354089
78900,78-90-0,CC(N)CN,2.096921731
78922,78-92-2,CCC(C)O,1.98289861
78933,78-93-3,CCC(C)=O,2.068396715
78944,78-94-4,C=CC(C)=O,2.964848664
78955,78-95-5,CC(=O)CCl,3.002471266
78977,78-97-7,CC(O)C#N,3.67565005
78988,78-98-8,C=C(O)C=O,2.604859307
79005,79-00-5,ClCC(Cl)Cl,2.431445158
79061,1979/6/1,C=CC(N)=O,2.621292388
79072,1979/7/2,NC(=O)CCl,2.97087199
79083,1979/8/3,O=C(O)CBr,3.323308364
79107,1979/10/7,C=CC(=O)O,2.699349846
79163,79-16-3,CNC(C)=O,1.22241356
79196,79-19-6,NNC(N)=S,4.959704259
79221,79-22-1,COC(=O)Cl,3.37335803
79243,79-24-3,CC[N+](=O)[O-],2.384087366
79276,79-27-6,BrC(Br)C(Br)Br,2.892237861
79345,79-34-5,ClC(Cl)C(Cl)Cl,2.310578188
79389,79-38-9,FC(F)=C(F)Cl,2.823172298
79390,79-39-0,C=C(C)C(N)=O,2.628930183
79403,79-40-3,NC(=S)C(N)=S,3.079911694
79414,79-41-4,C=C(C)C(=O)O,3.25371147
79447,79-44-7,CN(C)C(=O)Cl,2.554448777
79469,79-46-9,CC(C)[N+](=O)[O-],3.074787194
79743,79-74-3,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,3.097573109
79812,79-81-2,CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,2.042448108
79834,79-83-4,CC(C)(CO)C(O)C(=O)NCCC(=O)O,2.18164752
79903,79-90-3,CC1CCCC(C)(C)C1CCC(C)[N+](C)(C)CCCCCC[N+](C)(C)C(C)CCC1C(C)CCCC1(C)C,4.184287361
79936,79-93-6,CC(C)(O)C(C)(O)c1ccc(Cl)cc1,3.030785866
79969,79-96-9,CC(C)(C)c1cc(C(C)(C)c2ccc(O)c(C(C)(C)C)c2)ccc1O,3.930066053
80002,80-00-2,O=S(=O)(c1ccccc1)c1ccc(Cl)cc1,2.40264305
80057,1980/5/7,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,3.182397531
80080,80-08-0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.899444625
80091,1980/9/1,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,3.097387474
80115,1980/11/5,Cc1ccc(S(=O)(=O)N(C)N=O)cc1,4.052159121
80126,1980/12/6,O=S1(=O)N2CN3CN1CN(C2)S3(=O)=O,6.058473023
80159,80-15-9,CC(C)(OO)c1ccccc1,2.751030914
80353,80-35-3,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,2.368455796
80400,80-40-0,CCOS(=O)(=O)c1ccc(C)cc1,2.301592043
80499,80-49-9,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,3.684819937
80502,80-50-2,CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C,3.340348794
80524,80-52-4,CC1(N)CCC(C(C)(C)N)CC1,3.532244644
80546,80-54-6,CC(C=O)Cc1ccc(C(C)(C)C)cc1,2.465197961
80626,80-62-6,C=C(C)C(=O)OC,2.025076019
80739,80-73-9,CN1CCN(C)C1=O,1.604149967
80773,80-77-3,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,2.72637673
80922,80-92-2,CC(O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,2.204821073
81696,81-69-6,Nc1ccc(Nc2cc(S(=O)(=O)O)c(N)c3c2C(=O)c2ccccc2C3=O)cc1S(=O)(=O)O,3.212619907
81812,81-81-2,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,2.613958745
81845,81-84-5,O=C1OC(=O)c2cccc3cccc1c23,2.694993258
81889,81-88-9,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1,3.488596736
81936,81-93-6,Nc1ccc2nc3ccc(N)cc3[n+](-c3ccccc3)c2c1,3.409187133
81969,81-96-9,O=C1c2ccccc2-c2ccc(Br)c3cccc1c23,3.013064853
81981,81-98-1,O=C1c2cc(Br)ccc2-c2ccc(Br)c3cccc1c23,2.439677528
82020,82-02-0,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,3.225050696
82053,1982/5/3,O=C1c2ccccc2-c2cccc3cccc1c23,2.899831819
82155,82-15-5,Nc1cccc2c1C(=O)c1c(Nc3ccccc3C(=O)O)cccc1C2=O,2.679249781
82451,82-45-1,Nc1cccc2c1C(=O)c1ccccc1C2=O,1.568725377
82688,82-68-8,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.817103875
82893,82-89-3,C=c1[nH]/c(=C/c2[nH]c(-c3ccc[nH]3)cc2OC)cc1CCCCC,4.254521223
83078,1983/7/8,Cc1c(N)c(=O)n(-c2ccccc2)n1C,2.876656106
83125,1983/12/5,O=C1c2ccccc2C(=O)C1c1ccccc1,3.170736832
83307,83-30-7,O=C(O)c1c(O)cc(O)cc1O,2.327665387
83341,83-34-1,Cc1c[nH]c2ccccc12,2.874822956
83409,83-40-9,Cc1cccc(C(=O)O)c1O,2.644450007
83432,83-43-2,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,2.213210536
83705,83-70-5,Cc1cc(N)c2ccccc2c1O,2.840645489
83794,83-79-4,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,5.172716358
83932,83-93-2,O=C(O)c1c2c(nc3ccccc13)-c1ccccc1CC2,2.559003662
84015,1984/1/5,CCN(CC)CCCN1c2ccccc2Sc2ccc(Cl)cc21,3.585995591
84048,1984/4/8,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,3.701096092
84162,84-16-2,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,3.130931718
84220,84-22-0,c1ccc2c(c1)CCCC2C1=NCCN1,3.248723088
84366,84-36-6,CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC,3.819624715
84399,84-39-9,c1cc2c(c3c1CC1c4cc5c(cc4CCN1C3)OCO5)OCO2,2.94382236
84424,84-42-4,CC(=O)Nc1cc2c(cc1Cl)C(=O)c1ccccc1C2=O,1.809252628
84515,84-51-5,CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,3.072378586
84582,84-58-2,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,3.864675642
84662,84-66-2,CCOC(=O)c1ccccc1C(=O)OCC,1.907647489
84695,84-69-5,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,1.843615209
84720,84-72-0,CCOC(=O)COC(=O)c1ccccc1C(=O)OCC,1.8061118
84742,84-74-2,CCCCOC(=O)c1ccccc1C(=O)OCCCC,1.891919889
84797,84-79-7,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,2.782246818
84866,84-86-6,Nc1ccc(S(=O)(=O)O)c2ccccc12,2.871676049
84888,84-88-8,O=S(=O)(O)c1ccc(O)c2ncccc12,2.449526609
84899,84-89-9,Nc1cccc2c(S(=O)(=O)O)cccc12,1.873126115
84979,84-97-9,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,3.263678284
85018,1985/1/8,c1ccc2c(c1)ccc1ccccc12,2.405892514
85109,1985/10/9,CCN(CC)CCCC(C)Nc1c(C)cnc2cc(Cl)ccc12,2.87041301
85245,85-24-5,CCCCCCCCOc1ccc(C(=O)c2ccccc2O)c(O)c1,3.233548151
85314,85-31-4,Nc1nc(=S)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1,3.282999531
85416,85-41-6,O=C1NC(=O)c2ccccc21,2.097672224
85687,85-68-7,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,1.994975283
85701,85-70-1,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,1.689246892
85734,85-73-4,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,2.672341124
85983,85-98-3,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1,3.127687788
85994,85-99-4,CC(=O)Nc1ccccc1C(=O)c1ccccc1,2.600744259
86146,86-14-6,CCN(CC)C(C)C=C(c1cccs1)c1cccs1,3.510373701
86248,86-24-8,CCN(CC)CCOC(c1ccccc1)c1ccccc1,3.720029072
86293,86-29-3,N#CC(c1ccccc1)c1ccccc1,2.98508726
86306,86-30-6,O=NN(c1ccccc1)c1ccccc1,2.297158427
86340,86-34-0,CN1C(=O)CC(c2ccccc2)C1=O,2.591211528
86351,86-35-1,CCN1C(=O)NC(c2ccccc2)C1=O,2.34491571
86420,86-42-0,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,3.19910764
86475,86-47-5,O=C(O)c1c[nH]c2cc(Cl)ccc2c1=O,3.349500932
86500,86-50-0,COP(=S)(OC)SCn1nnc2ccccc2c1=O,4.899453878
86544,86-54-4,NNc1nncc2ccccc12,3.301518302
86566,86-56-6,CN(C)c1cccc2ccccc12,3.358551564
86737,86-73-7,c1ccc2c(c1)Cc1ccccc1-2,1.919661121
86748,86-74-8,c1ccc2c(c1)[nH]c1ccccc12,2.922234849
86873,86-87-3,O=C(O)Cc1cccc2ccccc12,2.485385707
86884,86-88-4,NC(=S)Nc1cccc2ccccc12,4.305957239
86931,86-93-1,S=c1[nH]nnn1-c1ccccc1,2.853016431
86964,86-96-4,O=c1[nH]c(=O)c2ccccc2[nH]1,2.049443065
87003,87-00-3,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,2.871680202
87172,87-17-2,O=C(Nc1ccccc1)c1ccccc1O,2.629890523
87332,87-33-2,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,2.515829706
87423,87-42-3,Clc1ncnc2nc[nH]c12,3.068523178
87489,87-48-9,O=C1Nc2ccc(Br)cc2C1=O,2.713682727
87514,87-51-4,O=C(O)Cc1c[nH]c2ccccc12,3.067410617
87525,87-52-5,CN(C)Cc1c[nH]c2ccccc12,3.154805479
87547,87-54-7,NCCN1C(=O)CNC1=S,2.599921262
87616,87-61-6,Clc1cccc(Cl)c1Cl,2.115739779
87661,87-66-1,Oc1cccc(O)c1O,2.498692978
87683,87-68-3,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,3.535430711
87694,87-69-4,O=C(O)C(O)C(O)C(=O)O,2.538850454
87796,87-79-6,O=C(CO)C(O)C(O)C(O)CO,1.122109822
87865,87-86-5,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,3.770788429
87876,87-87-6,Oc1c(Cl)c(Cl)c(O)c(Cl)c1Cl,3.996322503
87990,87-99-0,OCC(O)C(O)C(O)CO,1.182260539
88040,88-04-0,Cc1cc(O)cc(C)c1Cl,0.134127195
88051,1988/5/1,Cc1cc(C)c(N)c(C)c1,2.716035465
88108,1988/10/8,CCN(CC)C(=O)Cl,2.257179209
88142,88-14-2,O=C(O)c1ccco1,3.049543621
88153,88-15-3,CC(=O)c1cccs1,3.498930532
88186,88-18-6,CC(C)(C)c1ccccc1O,3.262916796
88244,88-24-4,CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,3.867539373
88302,88-30-2,O=[N+]([O-])c1ccc(O)cc1C(F)(F)F,3.918254769
88755,88-75-5,O=[N+]([O-])c1ccccc1O,2.565866551
88857,88-85-7,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,4.380600123
88891,88-89-1,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,3.609524277
88960,88-96-0,NC(=O)c1ccccc1C(N)=O,1.602070573
89054,1989/5/4,O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O,2.927968859
89258,89-25-8,Cc1cc(=O)n(-c2ccccc2)[nH]1,1.937427653
89372,89-37-2,CN(C)C(=S)Sc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],3.157338885
89565,89-56-5,Cc1ccc(O)c(C(=O)O)c1,2.705147848
89576,89-57-6,Nc1ccc(O)c(C(=O)O)c1,2.513907292
89634,89-63-4,Nc1ccc(Cl)cc1[N+](=O)[O-],2.93593782
89725,89-72-5,CCC(C)c1ccccc1O,3.377390099
89736,89-73-6,O=C(NO)c1ccccc1O,2.250581684
89838,89-83-8,Cc1ccc(C(C)C)c(O)c1,3.135337964
89985,89-98-5,O=Cc1ccccc1Cl,4.147889555
90006,90-00-6,CCc1ccccc1O,2.851425462
90028,1990/2/8,O=Cc1ccccc1O,2.723185484
90119,1990/11/9,Brc1cccc2ccccc12,2.407632165
90164,90-16-4,O=c1nn[nH]c2ccccc12,3.468751893
90277,90-27-7,CCC(C(=O)O)c1ccccc1,2.094809801
90391,90-39-1,C1CCN2CC3CC(CN4CCCCC34)C2C1,3.579287591
90437,90-43-7,Oc1ccccc1-c1ccccc1,3.532017619
90459,90-45-9,Nc1c2ccccc2nc2ccccc12,3.455823049
90493,90-49-3,CCC(C(=O)NC(N)=O)c1ccccc1,2.820228835
90528,90-52-8,COc1cc(N)c2ncccc2c1,3.843115621
90595,90-59-5,O=Cc1cc(Br)cc(Br)c1O,3.049086163
90697,90-69-7,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,3.956031694
90904,90-90-4,O=C(c1ccccc1)c1ccc(Br)cc1,3.416836811
90982,90-98-2,O=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,3.098837471
91021,1991/2/1,O=C(c1ccccc1)c1ccccn1,2.586255565
91156,91-15-6,N#Cc1ccccc1C#N,3.709724375
91190,91-19-0,c1ccc2nccnc2c1,2.716504164
91203,91-20-3,c1ccc2ccccc2c1,2.931708679
91383,91-38-3,COc1ccc(Nc2cc(Cl)ccc2C(=O)O)cc1,3.267495568
91407,91-40-7,O=C(O)c1ccccc1Nc1ccccc1,2.957792665
91532,91-53-2,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,3.036053713
91565,91-56-5,O=C1Nc2ccccc2C1=O,2.64919615
91598,91-59-8,Nc1ccc2ccccc2c1,2.85487966
91601,91-60-1,Sc1ccc2ccccc2c1,2.903743651
91623,91-62-3,Cc1ccc2ncccc2c1,2.569322351
91645,91-64-5,O=c1ccc2ccccc2o1,2.822361281
91714,91-71-4,NC(=O)Nc1ccc([As](Sc2ccccc2C(=O)O)Sc2ccccc2C(=O)O)cc1,3.289767271
91769,91-76-9,Nc1nc(N)nc(-c2ccccc2)n1,3.272319764
91805,91-80-5,CN(C)CCN(Cc1cccs1)c1ccccn1,3.485637033
92080,92-08-0,O=C(c1ccccc1)C(O)Cc1ccccc1,2.877515319
92126,1992/12/6,CN(C)CCOc1ccccc1Cc1ccccc1,3.105593215
92499,92-49-9,CCN(CCCl)c1ccccc1,2.752183239
92546,92-54-6,c1ccc(N2CCNCC2)cc1,2.096203878
92626,92-62-6,Nc1ccc2cc3ccc(N)cc3nc2c1,3.621699613
92648,92-64-8,N#CCCN(CCO)c1ccccc1,2.978285539
92693,92-69-3,Oc1ccc(-c2ccccc2)cc1,3.054896364
92706,92-70-6,O=C(O)c1cc2ccccc2cc1O,3.27457808
92717,92-71-7,c1ccc(-c2cnc(-c3ccccc3)o2)cc1,2.469839682
92820,92-82-0,c1ccc2nc3ccccc3nc2c1,2.653718895
92875,92-87-5,Nc1ccc(-c2ccc(N)cc2)cc1,3.223995954
92886,92-88-6,Oc1ccc(-c2ccc(O)cc2)cc1,3.270003
92933,92-93-3,O=[N+]([O-])c1ccc(-c2ccccc2)cc1,2.758979481
93027,1993/2/7,COc1ccc(OC)c(C=O)c1,2.016448318
93072,1993/7/2,COc1ccc(C(=O)O)cc1OC,2.357398791
93107,1993/10/7,O=C(O)c1ccc2ccccc2n1,2.238475165
93141,93-14-1,COc1ccccc1OCC(O)CO,2.602537891
93152,93-15-2,C=CCc1ccc(OC)c(OC)c1,2.518589484
93163,93-16-3,CC=Cc1ccc(OC)c(OC)c1,2.57488435
93185,93-18-5,CCOc1ccc2ccccc2c1,3.236101237
93550,93-55-0,CCC(=O)c1ccccc1,3.127681314
93629,93-62-9,O=C(O)CN(CCO)CC(=O)O,3.248355866
94019,1994/1/9,O=C(Oc1cccc(OC(=O)c2ccccc2)c1)c1ccccc1,1.599784854
