RTECS_ID,CAS_RN,SMILES,rat_oral_LD50
76131,76-13-1,FC(F)(Cl)C(F)(Cl)Cl,0.63924319
76211,76-21-1,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.735070569
76299,76-29-9,CC12CCC(C(Br)C1=O)C2(C)C,1.715501945
76380,76-38-0,COC(F)(F)C(Cl)Cl,1.661091943
76448,76-44-8,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,3.970022429
76506,76-50-6,CC(C)CC(=O)OC1CC2CCC1(C)C2(C)C,1.678283414
76744,76-74-4,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,3.274413817
76755,76-75-5,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,3.31624641
76879,76-87-9,O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,3.901950832
76904,76-90-4,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,2.661640504
77043,1977/4/3,CCC1(CC)C(=O)C=CNC1=O,2.33116245
77065,1977/6/5,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,1.740211005
77156,77-15-6,CCOC(=O)C1(c2ccccc2)CCCN(C)CC1,2.867019077
77214,77-21-4,CCC1(c2ccccc2)CCC(=O)NC1=O,2.558844516
77361,77-36-1,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,1.830937504
77474,77-47-4,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,2.937490826
77485,77-48-5,CC1(C)C(=O)N(Br)C(=O)N1Br,3.058309083
77543,77-54-3,CC(=O)OC1(C)CCC23CC1C(C)(C)C2CCC3C,0.771483194
77587,77-58-7,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,3.557384132
77656,77-65-6,CCC(Br)(CC)C(=O)NC(N)=O,2.875238976
77678,77-67-8,CCC1(C)CC(=O)NC1=O,1.889671027
77714,77-71-4,CC1(C)NC(=O)NC1=O,1.215559613
77736,77-73-6,C1=CC2C3C=CC(C3)C2C1,2.57347646
77747,77-74-7,CCC(C)(O)CC,2.158094799
77770,77-77-0,C=CS(=O)(=O)C=C,3.567309477
77781,77-78-1,COS(=O)(=O)OC,2.789074864
77792,77-79-2,O=S1(=O)CC=CC1,1.666430511
77816,77-81-6,CCOP(=O)(C#N)N(C)C,4.64165898
77838,77-83-8,CCOC(=O)C1OC1(C)c1ccccc1,1.576387679
77861,77-86-1,NC(CO)(CO)CO,1.312421217
77894,77-89-4,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,1.657768615
77930,77-93-0,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,1.670505295
77996,77-99-6,CCC(CO)(CO)CO,0.978452491
78002,78-00-2,CC[Pb](CC)(CC)CC,4.419899359
78079,1978/7/9,CCO[Si](CC)(OCC)OCC,1.137921254
78104,1978/10/4,CCO[Si](OCC)(OCC)OCC,1.521484273
78115,1978/11/5,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],2.279764492
78126,1978/12/6,OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,2.907964082
78193,78-19-3,C=CC1OCC2(CO1)COC(C=C)OC2,1.814954107
78206,78-20-6,CCCC[Sn]1(CCCC)OC(=O)CS1,2.801694192
78308,78-30-8,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,2.501825086
78342,78-34-2,CCOP(=S)(OCC)SC1OCCOC1SP(=S)(OCC)OCC,4.358458351
78353,78-35-3,C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,0.791007834
78375,78-37-5,C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1,1.455668727
78386,78-38-6,CCOP(=O)(CC)OCC,1.853162721
78400,78-40-0,CCOP(=O)(OCC)OCC,2.194117556
78411,78-41-1,CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,2.340455022
78422,78-42-2,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,1.069929966
78433,78-43-3,O=P(OCC(Cl)CCl)(OCC(Cl)CCl)OCC(Cl)CCl,2.182597114
78444,78-44-4,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,2.29495696
78488,78-48-8,CCCCSP(=O)(SCCCC)SCCCC,3.32155977
78513,78-51-3,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,2.123282004
78524,78-52-4,CCOP(=S)(OCC)SCSC(C)C,5.397011997
78535,78-53-5,CCOP(=O)(OCC)SCCN(CC)CC,4.911798203
78579,78-57-9,COP(=S)(OC)SCc1nc(N)nc(N)n1,2.499784357
78591,78-59-1,CC1=CC(=O)CC(C)(C)C1,1.86869786
78626,78-62-6,CCO[Si](C)(C)OCC,1.203528743
78637,78-63-7,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,1.957912431
78660,78-66-0,CCC(C)(O)C#CC(C)(O)CC,2.084964187
78671,78-67-1,CC(C)(C#N)N=NC(C)(C)C#N,3.215404891
78693,78-69-3,CCC(C)(O)CCCC(C)C,1.500469756
78706,78-70-6,C=CC(C)(O)CCC=C(C)C,1.742629416
78717,78-71-7,ClCC1(CCl)COC1,2.412247688
78751,78-75-1,CC(Br)CBr,2.435294449
78820,78-82-0,CC(C)C#N,3.140552036
78831,78-83-1,CC(C)CO,1.479017881
78842,78-84-2,CC(C)C=O,1.875706194
78853,78-85-3,C=C(C)C=O,2.699534221
78875,78-87-5,CC(Cl)CCl,1.763662526
78886,78-88-6,C=C(Cl)CCl,2.540059521
78897,78-89-7,CC(Cl)CO,2.637163698
78900,78-90-0,CC(N)CN,1.521671561
78922,78-92-2,CCC(C)O,1.528914357
78933,78-93-3,CCC(C)=O,1.42070263
78944,78-94-4,C=CC(C)=O,3.482050276
78955,78-95-5,CC(=O)CCl,2.966259094
78966,78-96-6,CC(O)CN,1.64143942
78977,78-97-7,CC(O)C#N,2.912222057
78988,78-98-8,C=C(O)C=O,1.791386413
78999,78-99-9,CCC(Cl)Cl,1.240115121
79005,79-00-5,ClCC(Cl)Cl,2.20296583
79016,1979/1/6,ClC=C(Cl)Cl,1.426593904
79049,1979/4/9,O=C(Cl)CCl,2.734795984
79061,1979/6/1,C=CC(N)=O,2.758319624
79072,1979/7/2,NC(=O)CCl,2.830992903
79083,1979/8/3,O=C(O)CBr,3.443882296
79094,1979/9/4,CCC(=O)O,1.454721763
79107,1979/10/7,C=CC(=O)O,3.332667531
79141,79-14-1,O=C(O)CO,1.310152823
79163,79-16-3,CNC(C)=O,1.164917666
79174,79-17-4,NN=C(N)N,2.170772005
79196,79-19-6,NNC(N)=S,3.997808785
79209,79-20-9,COC(C)=O,1.170725107
79221,79-22-1,COC(=O)Cl,3.197266771
79243,79-24-3,CC[N+](=O)[O-],1.834056375
79276,79-27-6,BrC(Br)C(Br)Br,2.459460341
79345,79-34-5,ClC(Cl)C(Cl)Cl,2.92389135
79367,79-36-7,O=C(Cl)C(Cl)Cl,1.777527019
79390,79-39-0,C=C(C)C(N)=O,2.268147494
79414,79-41-4,C=C(C)C(=O)O,1.909646843
79447,79-44-7,CN(C)C(=O)Cl,2.031570032
79469,79-46-9,CC(C)[N+](=O)[O-],2.092515961
79527,79-52-7,O=C(C(F)(F)Cl)C(F)(Cl)Cl,2.890735685
79743,79-74-3,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,2.097573109
79812,79-81-2,CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,1.821878577
79925,79-92-5,C=C1C2CCC(C2)C1(C)C,1.435328255
79936,79-93-6,CC(C)(O)C(C)(O)c1ccc(Cl)cc1,2.411692535
79958,79-95-8,CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,1.692459625
80002,80-00-2,O=S(=O)(c1ccccc1)c1ccc(Cl)cc1,2.256515014
80024,1980/2/4,Nc1ccc(S(=O)(=O)c2ccc(NCCO)cc2)cc1,1.863857962
80057,1980/5/7,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,2.087517672
80068,1980/6/8,CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.727793302
80080,80-08-0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.394988963
80091,1980/9/1,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,1.739833755
80115,1980/11/5,Cc1ccc(S(=O)(=O)N(C)N=O)cc1,1.899548958
80159,80-15-9,CC(C)(OO)c1ccccc1,2.600331315
80182,80-18-2,COS(=O)(=O)c1ccccc1,2.366814037
80262,80-26-2,CC(=O)OC(C)(C)C1CC=C(C)CC1,1.587462128
80331,80-33-1,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,2.180650498
80342,80-34-2,CC(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,1.879292409
80353,80-35-3,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,2.01004501
80386,80-38-6,O=S(=O)(Oc1ccc(Cl)cc1)c1ccccc1,2.298967838
80411,80-41-1,Cc1ccc(S(=O)(=O)OCCCl)cc1,2.673291148
80433,80-43-3,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,1.819177857
80466,80-46-6,CCC(C)(C)c1ccc(O)cc1,1.953049
80488,80-48-8,COS(=O)(=O)c1ccc(C)cc1,2.737299928
80499,80-49-9,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,2.383789942
80502,80-50-2,CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C,2.602749387
80546,80-54-6,CC(C=O)Cc1ccc(C(C)(C)C)cc1,2.1672812
80568,80-56-8,CC1=CCC2CC1C2(C)C,1.566096535
80591,80-59-1,CC=C(C)C(=O)O,1.301537823
80626,80-62-6,C=C(C)C(=O)OC,1.104422742
80637,80-63-7,C=C(Cl)C(=O)OC,3.24860426
80773,80-77-3,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,2.655584475
81049,1981/4/9,O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,0.9827264
81141,81-14-1,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,1.468800592
81152,81-15-2,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],1.4731467
81163,81-16-3,Nc1ccc2ccccc2c1S(=O)(=O)O,1.060995574
81210,81-21-0,C1C2OC2C2C1C1CC2C2OC12,2.893164438
81301,81-30-1,O=c1oc(=O)c2ccc3c(=O)oc(=O)c4ccc1c2c43,1.559194667
81641,81-64-1,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,1.681628311
81776,81-77-6,O=c1c2ccccc2c(=O)c2c1ccc1[nH]c3c(ccc4c(=O)c5ccccc5c(=O)c43)[nH]c12,2.344814572
81845,81-84-5,O=C1OC(=O)c2cccc3cccc1c23,1.20573809
82020,82-02-0,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,3.577793956
82575,82-57-5,COc1c2ccoc2cc2oc(C)cc(=O)c12,2.442017837
82666,82-66-6,O=C1C(=C(O)C(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,5.355870223
82688,82-68-8,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.428923703
82826,82-82-6,Cc1ncc(CO)c(C(=O)O)c1O,1.387776485
83056,1983/5/6,O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.625228066
83078,1983/7/8,Cc1c(N)c(=O)n(-c2ccccc2)n1C,2.077570949
83125,1983/12/5,O=C1c2ccccc2C(=O)C1c1ccccc1,3.134640486
83261,83-26-1,CC(C)(C)C(O)=C1C(=O)c2ccccc2C1=O,2.915066127
83341,83-34-1,Cc1c[nH]c2ccccc12,1.58004191
83409,83-40-9,Cc1cccc(C(=O)O)c1O,2.533909091
83432,83-43-2,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,1.971365158
83590,83-59-0,CCCOC(=O)C1c2cc3c(cc2CC(C)C1C(=O)OCCC)OCO3,2.383123294
83647,83-64-7,Nc1ccc(S(=O)(=O)O)c2cccc(O)c12,1.585763977
83669,83-66-9,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],2.898370792
83749,83-74-9,CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13,2.893181678
83794,83-79-4,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,3.817810982
83885,83-88-5,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,1.575613845
84048,1984/4/8,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,2.811794389
84128,1984/12/8,O=C1C(=O)c2ncccc2-c2cccnc21,4.623646178
84162,84-16-2,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,2.130931718
84220,84-22-0,c1ccc2c(c1)CCCC2C1=NCCN1,2.406778768
84366,84-36-6,CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC,2.522916093
84515,84-51-5,CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,1.927026769
84593,84-59-3,Oc1c(Br)ccc2c(O)c(Br)ccc12,1.997227973
84628,84-62-8,O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,1.599784854
84662,84-66-2,CCOC(=O)c1ccccc1C(=O)OCC,1.412323777
84695,84-69-5,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,1.268496846
84742,84-74-2,CCCCOC(=O)c1ccccc1C(=O)OCCCC,1.569584752
84753,84-75-3,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,1.05304728
84833,84-83-3,CN1C(=CC=O)C(C)(C)c2ccccc21,2.971338429
84899,84-89-9,Nc1cccc2c(S(=O)(=O)O)cccc12,1.649827299
84968,84-96-8,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,3.152659564
84979,84-97-9,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,2.831880008
85347,85-34-7,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,2.128858315
85449,85-44-9,O=C1OC(=O)c2ccccc21,1.985913476
85529,85-52-9,O=C(O)c1ccccc1C(=O)c1ccccc1,1.691794284
85687,85-68-7,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,2.127306445
85701,85-70-1,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,1.681737291
85723,85-72-3,Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1,1.688503193
85983,85-98-3,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1,1.989385089
86000,86-00-0,O=[N+]([O-])c1ccccc1-c1ccccc1,2.209403844
86044,1986/4/4,O=c1nc[nH]c2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,2.052994268
86124,1986/12/4,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,2.431733864
86260,86-26-0,COc1ccccc1-c1ccccc1,1.70907671
86293,86-29-3,N#CC(c1ccccc1)c1ccccc1,1.742049211
86306,86-30-6,O=NN(c1ccccc1)c1ccccc1,2.035895558
86351,86-35-1,CCN1C(=O)NC(c2ccccc2)C1=O,2.134026152
86500,86-50-0,COP(=S)(OC)SCn1nnc2ccccc2c1=O,4.656415829
86522,86-52-2,ClCc1cccc2ccccc12,2.297713801
86544,86-54-4,NNc1nncc2ccccc12,3.25036578
86862,86-86-2,NC(=O)Cc1cccc2ccccc12,2.039815244
86873,86-87-3,O=C(O)Cc1cccc2ccccc12,2.285062178
86884,86-88-4,NC(=S)Nc1cccc2ccccc12,4.527805989
86920,86-92-0,Cc1ccc(-n2[nH]c(C)cc2=O)cc1,1.402532569
87025,1987/2/5,Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,1.318157737
87081,1987/8/1,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,2.307979377
87127,1987/12/7,O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O,2.956622829
87138,87-13-8,CCOC=C(C(=O)OCC)C(=O)OCC,2.368780241
87194,87-19-4,CC(C)COC(=O)c1ccccc1O,2.095191712
87207,87-20-7,CC(C)CCOC(=O)c1ccccc1O,1.800085668
87252,87-25-2,CCOC(=O)c1ccccc1N,1.643957744
87296,87-29-6,Nc1ccccc1C(=O)OCC=Cc1ccccc1,1.7046669
87332,87-33-2,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,2.4998416
87478,87-47-8,Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1,3.597273989
87569,87-56-9,O=CC(Cl)=C(Cl)C(=O)O,3.227791612
87592,87-59-2,Cc1cccc(N)c1C,2.113560056
87605,87-60-5,Cc1c(N)cccc1Cl,2.392154428
87616,87-61-6,Clc1cccc(Cl)c1Cl,1.996303489
87627,87-62-7,Cc1cccc(C)c1N,1.966274188
87683,87-68-3,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,3.502430451
87694,87-69-4,O=C(O)C(O)C(O)C(=O)O,1.499829473
87843,87-84-3,ClC1C(Br)C(Br)C(Br)C(Br)C1Br,2.011221007
87901,87-90-1,O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,2.757728777
87978,87-97-8,COCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1.371253496
87990,87-99-0,OCC(O)C(O)C(O)CO,0.964776595
88040,88-04-0,Cc1cc(O)cc(C)c1Cl,1.611626262
88051,1988/5/1,Cc1cc(C)c(N)c(C)c1,2.285742438
88062,1988/6/2,Oc1c(Cl)cc(Cl)cc1Cl,2.381638887
88095,1988/9/5,CCC(CC)C(=O)O,1.722633923
88108,1988/10/8,CCN(CC)C(=O)Cl,1.700876708
88120,88-12-0,C=CN1CCCC1=O,1.878568688
88186,88-18-6,CC(C)(C)c1ccccc1O,2.533277972
88197,88-19-7,Cc1ccccc1S(N)(=O)=O,1.59990075
88244,88-24-4,CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,1.566509378
88277,88-27-7,CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2.407819764
88299,88-29-9,CCc1cc2c(cc1C(C)=O)C(C)(C)CCC2(C)C,2.997327565
88415,88-41-5,CC(=O)OC1CCCCC1C(C)(C)C,1.634578023
88448,88-44-8,Cc1ccc(N)c(S(=O)(=O)O)c1,1.204166379
88517,88-51-7,Cc1cc(S(=O)(=O)O)c(N)cc1Cl,1.255792014
88620,88-62-0,Cc1ccc(S(=O)(=O)O)c(N)c1,1.343956389
88722,88-72-2,Cc1ccccc1[N+](=O)[O-],2.187280107
88733,88-73-3,O=[N+]([O-])c1ccccc1Cl,2.769300152
88744,88-74-4,Nc1ccccc1[N+](=O)[O-],1.936155453
88755,88-75-5,O=[N+]([O-])c1ccccc1O,2.619611884
88846,88-84-6,CC(C)=C1CCC(C)C2=C(C1)C(C)CC2,1.611419514
88857,88-85-7,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.982660114
88868,88-86-8,O=C(O)c1cc(Cl)cc([N+](=O)[O-])c1Cl,1.890094419
88891,88-89-1,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,3.059002676
89258,89-25-8,Cc1cc(=O)n(-c2ccccc2)[nH]1,1.958886852
89327,89-32-7,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,1.986512971
89576,89-57-6,Nc1ccc(O)c(C(=O)O)c1,1.737922104
89587,89-58-7,Cc1ccc(C)c([N+](=O)[O-])c1,1.792061422
89612,89-61-2,O=[N+]([O-])c1cc(Cl)ccc1Cl,2.283303491
89634,89-63-4,Nc1ccc(Cl)cc1[N+](=O)[O-],2.634907824
89725,89-72-5,CCC(C)c1ccccc1O,2.67158067
89736,89-73-6,O=C(NO)c1ccccc1O,1.486110131
89758,89-75-8,O=C(Cl)c1ccc(Cl)cc1Cl,1.654581045
89805,89-80-5,CC1CCC(C(C)C)C(=O)C1,2.489263615
89816,89-81-6,CC1=CC(=O)C(C(C)C)CC1,1.793354133
89838,89-83-8,Cc1ccc(C(C)C)c(O)c1,2.185504573
89849,89-84-9,CC(=O)c1ccc(O)cc1O,1.730482667
89985,89-98-5,O=Cc1ccccc1Cl,1.813435804
90028,1990/2/8,O=Cc1ccccc1O,2.370794121
90040,90-04-0,COc1ccccc1N,2.029754208
90051,1990/5/1,COc1ccccc1O,2.377904899
90120,90-12-0,Cc1cccc2ccccc12,1.888084827
90131,90-13-1,Clc1cccc2ccccc12,2.023650565
90153,90-15-3,Oc1cccc2ccccc12,1.887042329
90164,90-16-4,O=c1nn[nH]c2ccccc12,2.393204931
90175,90-17-5,CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl,1.594878187
90222,90-22-2,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,2.386017423
90302,90-30-2,c1ccc(Nc2cccc3ccccc23)cc1,2.130159521
90391,90-39-1,C1CCN2CC3CC(CN4CCCCC34)C2C1,2.387662287
90415,90-41-5,Nc1ccccc1-c1ccccc1,1.859253798
90426,90-42-6,O=C1CCCCC1C1CCCCC1,1.557004043
90437,90-43-7,Oc1ccccc1-c1ccccc1,2.184751182
90493,90-49-3,CCC(C(=O)NC(N)=O)c1ccccc1,1.999884201
90722,90-72-2,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,2.344721309
90879,90-87-9,COC(OC)C(C)c1ccccc1,1.988696317
91010,91-01-0,OC(c1ccccc1)c1ccccc1,1.566409206
91101,1991/10/1,COc1cccc(OC)c1O,2.447623098
91156,91-15-6,N#Cc1ccccc1C#N,3.630543129
91167,91-16-7,COc1ccccc1OC,2.191011178
91178,91-17-8,C1CCC2CCCCC2C1,1.52054165
91203,91-20-3,c1ccc2ccccc2c1,2.417603858
91225,91-22-5,c1ccc2ncccc2c1,2.591306767
91236,91-23-6,COc1ccccc1[N+](=O)[O-],2.315848415
91338,91-33-8,NS(=O)(=O)c1cc2c(cc1Cl)NC(=CSCc1ccccc1)NS2(=O)=O,1.635431467
91441,91-44-1,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,1.912621251
91510,91-51-0,COC(=O)c1ccccc1/N=C/C(C)Cc1ccc(C(C)(C)C)cc1,2.051104908
91576,91-57-6,Cc1ccc2ccccc2c1,1.940715046
91587,91-58-7,Clc1ccc2ccccc2c1,1.893525743
91598,91-59-8,Nc1ccc2ccccc2c1,2.294375245
91623,91-62-3,Cc1ccc2ncccc2c1,2.252819669
91634,91-63-4,Cc1ccc2ccccc2n1,2.066004545
91645,91-64-5,O=c1ccc2ccccc2o1,2.697916341
91714,91-71-4,NC(=O)Nc1ccc([As](Sc2ccccc2C(=O)O)Sc2ccccc2C(=O)O)cc1,2.626653314
91805,91-80-5,CN(C)CCN(Cc1cccs1)c1ccccn1,3.116265619
91872,91-87-2,CCCCCC(=Cc1ccccc1)C(OC)OC,1.696122139
91883,91-88-3,CCN(CCO)c1cccc(C)c1,2.116770093
91996,91-99-6,Cc1cccc(N(CCO)CCO)c1,1.799256039
92002,92-00-2,OCCN(CCO)c1cccc(Cl)c1,1.622002646
92091,1992/9/1,CCN(CCNS(C)(=O)=O)c1ccc(N)c(C)c1,2.831527449
92126,1992/12/6,CN(C)CCOc1ccccc1Cc1ccccc1,2.261026535
92159,92-15-9,COc1ccccc1NC(=O)CC(C)=O,2.112330549
92160,92-16-0,COc1ccccc1NC(=O)CC(=O)c1ccccc1,2.226116371
92433,92-43-3,O=C1CCN(c2ccccc2)N1,2.908999433
92488,92-48-8,Cc1ccc2oc(=O)ccc2c1,1.979277317
92499,92-49-9,CCN(CCCl)c1ccccc1,2.474485887
92502,92-50-2,CCN(CCO)c1ccccc1,2.003260825
92524,92-52-4,c1ccc(-c2ccccc2)cc1,1.857704396
92535,92-53-5,c1ccc(N2CCOCC2)cc1,2.244290425
92546,92-54-6,c1ccc(N2CCNCC2)cc1,2.887927935
92615,92-61-5,COc1cc2ccc(=O)oc2cc1O,1.703901994
92648,92-64-8,N#CCCN(CCO)c1ccccc1,1.772810502
92671,92-67-1,Nc1ccc(-c2ccccc2)cc1,2.529499651
92706,92-70-6,O=C(O)c1cc2ccccc2cc1O,2.354454754
92819,92-81-9,c1ccc2c(c1)Cc1ccccc1N2,1.927835488
92875,92-87-5,Nc1ccc(-c2ccc(N)cc2)cc1,2.77543016
92886,92-88-6,Oc1ccc(-c2ccc(O)cc2)cc1,1.578037897
92933,92-93-3,O=[N+]([O-])c1ccc(-c2ccccc2)cc1,1.951004092
93027,1993/2/7,COc1ccc(OC)c(C=O)c1,1.715418323
93049,1993/4/9,COc1ccc2ccccc2c1,1.500236475
93094,1993/9/4,O=C(O)c1ccc2ccccc2c1,1.582777757
93141,93-14-1,COc1ccccc1OCC(O)CO,2.118166143
93152,93-15-2,C=CCc1ccc(OC)c(OC)c1,2.342498225
93163,93-16-3,CC=Cc1ccc(OC)c(OC)c1,1.853043235
93185,93-18-5,CCOc1ccc2ccccc2c1,1.743340848
93196,93-19-6,CC(C)Cc1ccc2ccccc2n1,2.25920493
93232,93-23-2,CCCCCCCCCCCC[n+]1ccc2ccccc2c1,3.11320777
93287,93-28-7,C=CCc1ccc(OC(C)=O)c(OC)c1,2.091658535
93298,93-29-8,CC=Cc1ccc(OC(C)=O)c(OC)c1,1.776555911
93458,93-45-8,Oc1ccc(Nc2ccc3ccccc3c2)cc1,1.655592743
93469,93-46-9,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,1.903644565
93516,93-51-6,COc1cc(C)ccc1O,2.271169465
93538,93-53-8,CC(C=O)c1ccccc1,1.680523283
93583,93-58-3,COC(=O)c1ccccc1,2.063241183
93685,93-68-5,CC(=O)CC(=O)Nc1ccccc1C,2.077436042
93709,93-70-9,CC(=O)CC(=O)Nc1ccccc1Cl,1.26115618
93710,93-71-0,C=CCN(CC=C)C(=O)CCl,2.39455924
93721,93-72-1,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,2.617663139
93754,93-75-4,S=c1sc2nc3ccccc3nc2s1,2.118275751
93765,93-76-5,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,2.930242452
93787,93-78-7,CC(C)OC(=O)COc1cc(Cl)c(Cl)cc1Cl,2.778976649
93890,93-89-0,CCOC(=O)c1ccccc1,1.85438413
93903,93-90-3,CN(CCO)c1ccccc1,1.727791206
93925,93-92-5,CC(=O)OC(C)c1ccccc1,1.516413728
93969,93-96-9,CC(OC(C)c1ccccc1)c1ccccc1,1.36349494
94042,1994/4/2,C=COC(=O)C(CC)CCCC,1.59863493
94097,1994/9/7,CCOC(=O)c1ccc(N)cc1,1.734829802
94111,1994/11/1,CC(C)OC(=O)COc1ccc(Cl)cc1Cl,2.57505582
94202,94-20-2,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.109641323
94280,94-28-0,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,1.113481871
