RTECS_ID,CAS_RN,SMILES,rabbit_skin_LD50
81335377,81335-37-7,CC(C)C1(C)NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,2.19220632
81335775,81335-77-5,CCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,2.160370976
81356607,81356-60-7,O=C(Nc1cc(F)ccc1F)NC1CC1,2.025713337
81412433,81412-43-3,CCCCCCCCCCCCCN1CC(C)OC(C)C1,2.343192615
81777891,81777-89-1,CC1(C)CON(Cc2ccccc2Cl)C1=O,2.078641662
82097505,82097-50-5,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,2.303014523
82486826,82486-82-6,CCCCN(CCO[N+](=O)[O-])[N+](=O)[O-],2.01533041
82558507,82558-50-7,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,3.220631019
82657043,82657-04-3,Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,2.325180988
82941319,82941-31-9,CCCCCC[N+](C)(C)CCCCCC,2.842708499
83055996,83055-99-6,COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,2.312185822
83145588,83145-58-8,C=CC(CCC(=O)O)OC(C)=O,1.744200928
83588436,83588-43-6,Cc1cc(=O)c(C(=O)O)nn1-c1ccc(Cl)cc1,1.723731431
84012646,84012-64-6,C=C(C)C1CCC(C)=C1CC(C)(C)COC(=O)CC,1.723306229
85068731,85068-73-1,CCN(CCO[N+](=O)[O-])[N+](=O)[O-],1.952143179
85509199,85509-19-9,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,2.197830316
86598927,86598-92-7,Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,1.91565833
86770743,86770-74-3,NCCOCCOCCOCCO,1.383013784
86803909,86803-90-9,COC1CC2CC1C1CC(C=O)CC21,1.987384686
98565185,98565-18-5,CN(C(=O)CNCP(=O)(O)O)S(C)(=O)=O,1.813260653
98967409,98967-40-9,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,2.211254068
99129212,99129-21-2,CCSC(C)CC1CC(=O)C(C(CC)=NOCC=CCl)C(=O)C1,1.857234769
100728845,100728-84-5,Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,2.137227476
101200480,101200-48-0,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,2.296003374
103112352,103112-35-2,CCOC(=O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1,2.304792016
111991094,111991-09-4,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,2.312190055
117900353,117900-35-3,O=C(CI)NC(=O)CI,2.246617971
119446683,119446-68-3,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,2.305617628
119611006,119611-00-6,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,1.828435603
122185095,122185-09-5,CO[Si](CCCCCCCCCC[Si](OC)(OC)OC)(OC)OC,2.011088346
122931480,122931-48-0,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,2.333902491
127729128,127729-12-8,CSC=C(Cl)C#N,3.783393529
138495428,138495-42-8,FC(C(F)C(F)(F)C(F)(F)F)C(F)(F)F,1.70251842
1191168,1191-16-8,CC(=O)OCC=C(C)C,1.408819768
1194656,1194-65-6,N#Cc1c(Cl)cccc1Cl,2.105230027
1197406,1197-40-6,c1coc(Cc2ccco2)c1,3.623488545
1229556,1229-55-6,COc1ccccc1NN=C1C(=O)C=Cc2ccccc21,2.143500376
1241947,1241-94-7,CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,1.661568288
1322389,1322-38-9,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,2.153452077
1331073,1331-07-3,OCCC(O)Cl,2.390306946
1331175,1331-17-5,C=CCOC(C)CO,2.023663918
1331299,1331-29-9,ClC(Cl)Cc1ccccc1,1.097053927
1331313,1331-31-3,ClCCc1ccccc1,0.892752969
1331415,1331-41-5,CC(NCCO)c1ccccc1,2.030583952
1333535,1333-53-5,CC(C)c1ccnc2ccccc12,3.029492845
1335940,1335-94-0,CCC(=O)C=CC1=C(C)CCCC1(C)C,1.615590269
1405921,1405-92-1,CC(=O)OCC1=CCC23CC1C(C)(C)C2CCC3C,1.719982241
1445234,1445-23-4,Cc1cc(O)c(C(C)(C)C)cc1C,2.399832096
2303164,2303-16-4,CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,2.13069553
2303175,2303-17-5,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,2.136499677
2304305,2304-30-5,CCCC[P+](CCCC)(CCCC)CCCC,3.225407789
2307688,2307-68-8,CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,1.37975137
2310170,2310-17-0,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,2.565630617
2312358,2312-35-8,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,1.531826015
2312767,2312-76-7,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,2.296959007
2345246,2345-24-6,CC(C)=CCCC(C)=CCOC(=O)C(C)C,1.651944455
2349077,07-07-49,CCCCCCOC(=O)C(C)C,1.537234607
2374143,2374-14-3,C[Si]1(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)O1,1.265910176
2385855,2385-85-5,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,2.833741389
2425061,2006/1/25,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,1.355386829
2425663,2425-66-3,CC(CCl)[N+](=O)[O-],2.533095511
2425798,2425-79-8,C(CCOCC1CO1)COCC1CO1,2.252810087
2430220,2430-22-0,CC(C)CCCCCCO,1.653989928
2431961,2431-96-1,CCN(CC)C(=O)Cc1ccccc1,1.736967918
2435167,2435-16-7,CCCCCCCC1CCCO1,1.532234443
2436900,2436-90-0,C=CC(C)CCC=C(C)C,1.441707701
2439012,01-02-39,Cc1ccc2nc3sc(=O)sc3nc2c1,2.068751561
2442106,10-06-42,C=CC(CCCCC)OC(C)=O,1.532122218
2445763,2445-76-3,CCCCCCOC(=O)CC,1.500349014
2445832,2445-83-2,Cc1ccc2ccc(=O)oc2c1,1.505616594
2463538,2463-53-8,CCCCCCC=CC=O,1.578626822
3244904,3244-90-4,CCCOP(=S)(OCCC)OP(=S)(OCCC)OCCC,1.994790227
3254635,3254-63-5,COP(=O)(OC)Oc1ccc(SC)cc1,3.713630525
3278464,3278-46-4,O=C(O)C(Cl)(Cl)CCl,2.001014621
3653483,3653-48-3,Cc1cc(Cl)ccc1OCC(=O)O,2.001346395
3658488,3658-48-8,CCCCC(CC)CO[PH](=O)OCC(CC)CCCC,1.833114516
3659049,04-09-59,CCOP(=S)(OCC)SC1CCOC1=O,1.35268408
3674133,3674-13-3,CCOC(=O)C(Br)CBr,3.053120217
3681718,3681-71-8,CCC=CCCOC(C)=O,1.453923484
3687136,3687-13-6,CS(=O)(=O)Oc1ccc(Cl)cc1Cl,1.984248195
3689245,3689-24-5,CCOP(=S)(OCC)OP(=S)(OCC)OCC,4.207263996
3691358,3691-35-8,O=C1C(=C(O)C(c2ccccc2)c2ccc(Cl)cc2)C(=O)c2ccccc21,3.272796237
3724650,3724-65-0,CC=CC(=O)O,2.156801457
4584467,4584-46-7,CN(C)CCCl,2.56934969
4620706,4620-70-6,CC(C)(C)NCCO,2.266124241
4685147,4685-14-7,C[n+]1ccc(-c2cc[n+](C)cc2)cc1,2.80455536
4726141,4726-14-1,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],2.237263417
4728829,4728-82-9,C=CCOC(=O)CC1CCCCC1,2.163788501
7549339,7549-33-9,CCC(=O)OCc1ccc(OC)cc1,1.589346306
7700176,7700-17-6,COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1,2.911847724
7756969,7756-96-9,CCCCOC(=O)c1ccccc1N,1.587140509
7764503,7764-50-3,C=C(C)C1CCC(C)C(=O)C1,1.483550213
7774654,7774-65-4,CC1=CCC(C(C)(C)OC(=O)C(C)C)CC1,1.651944455
7774825,7774-82-5,CCCCCCCCCCC=CC=O,1.59402551
23605745,23605-74-5,O=P(O)(O)CN(CCCCCCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O,1.792349341
25564221,25564-22-1,CCCCCC1=CCCC1=O,1.483550213
25601847,25601-84-7,C=C(CC(=O)N(C)OC)OP(=O)(OC)OC,3.374064486
25606411,25606-41-1,CCCOC(=O)NCCCN(C)C,1.683718822
25677401,25677-40-1,CCCC/C=C1\CCCCC1=O,1.67673018
25724509,25724-50-9,Cc1cc(C)n(SC(Cl)(Cl)Cl)n1,3.089131166
25956176,25956-17-6,COc1cc(S(=O)(=O)O)c(C)cc1NN=C1C(=O)C=Cc2cc(S(=O)(=O)O)ccc21,1.65558595
32588764,32588-76-4,O=C1c2c(Br)c(Br)c(Br)c(Br)c2C(=O)N1CCN1C(=O)c2c(Br)c(Br)c(Br)c(Br)c2C1=O,2.677366017
32766806,32766-80-6,CCc1ccc(OCC=C(C)CCC2OC2(C)C)cc1,1.836330446
41814782,41814-78-2,Cc1cccc2sc3nncn3c12,1.975989828
41905797,41905-79-7,CC(=O)OC1=C(c2c(C)cc(C)cc2C)C(=O)c2ccccc21,1.9810835
41905800,41905-80-0,CCCCC(CC)C(=O)OC1=C(c2c(C)cc(C)cc2C)C(=O)c2ccccc21,1.989586626
46355071,46355-07-1,CC(C)OP(=O)(O)Oc1ccccc1,1.33480145
51566622,51566-62-2,CC(C)=CCCC(C)CC#N,1.480733993
51630581,51630-58-1,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,2.273669147
51707552,51707-55-2,O=C(Nc1ccccc1)Nc1cnns1,2.34292972
62501240,62501-24-0,CC(=O)C1CC2C(C=C1C)C2(C)C,1.552120441
62563808,62563-80-8,CC(=O)OC1C=C(C)C2CC(=C(C)C)CC2C(C)C1,1.719982241
63979839,63979-83-9,CC(C)=CC1C(=O)OC(=O)C1(C=C(C)C)C=C(C)C,2.469489406
67330250,67330-25-0,CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1,1.926009137
87188510,87188-51-0,C=Cc1ccc(OC(=O)OC(C)(C)C)cc1,2.041921413
87237487,87237-48-7,CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,1.938329555
87757184,87757-18-4,CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,2.282430637
87818313,87818-31-3,Cc1ccccc1COC1CC2(C(C)C)CCC1(C)O2,2.137360442
88485374,88485-37-4,FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1,2.320638821
88671890,88671-89-0,CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,1.585508856
88969419,88969-41-9,C=C(CC)CCCC(C)COC(C)=O,1.850177823
90622574,90622-57-4,CCCCCCCCC(C)C,1.68884512
90982324,90982-32-4,CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(OC)n1,2.31683702
95465999,95465-99-9,CCOP(=O)(SC(C)CC)SC(C)CC,4.044616861
95617097,95617-09-7,CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,2.523391344
96489713,96489-71-3,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,2.261193852
187605432,187605-43-2,O=C(O)C1C2CCC(O2)C1C(=O)O,3.269893369
