RTECS_ID,CAS_RN,SMILES,rat_intravenous_LD50
19562302,19562-30-2,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,3.2611981
19683988,19683-98-8,COC1C(=O)CCC2(CO2)C1(O)C1(C)OC1CC=C(C)C,3.170793987
19767454,19767-45-4,O=S(=O)(O)CCS,1.973925703
19774824,19774-82-4,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,3.579325531
20064000,20064-00-0,CN(C)CCCNc1c2ccccc2[n+](O)c2cccc([N+](=O)[O-])c12,4.785064041
20064408,20064-40-8,Cc1nsc(S(=O)(=O)c2ccc(Cl)cc2)n1,3.318370093
20064419,20064-41-9,Cc1ccc(S(=O)(=O)c2nc(C)ns2)cc1,2.87392892
20123686,20123-68-6,Nc1cccc(C(O)CNC2CC2)c1,2.692828849
20153984,20153-98-4,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,4.644817247
20187557,20187-55-7,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,2.967835756
20290282,20290-28-2,CC(C)c1ccc(COCC(=N)N(C)C)cc1,3.707094154
20344154,20344-15-4,Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)[nH]n1,3.515567634
20567004,20567-00-4,N=C(N=C(N)N)Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,2.93922095
20684064,20684-06-4,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,3.774413325
20724769,20724-76-9,NCCCCCNCCSP(=O)(O)O,2.649519528
20820808,20820-80-8,CCOP(C)(=O)SCCN(C)C,7.094382744
20830755,20830-75-5,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,4.494682664
20830813,20830-81-3,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,4.587604175
20977053,20977-05-3,CC(=O)OC(C)C(C)C(=O)OCC12C3CC4(C)C(=CCC5C6(C)CCC(OC7OC(C(=O)O)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7OC7OCC(O)C(O)C7O)C(C)(CO)C6CCC54C)C1CC(C)(C)C(O3)C2O,5.1317392
21158510,21158-51-0,CCC1=C(C)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(C)=C5CC)c(C)c4CCC(=O)O)c(CCC(=O)O)c3C,4.15675765
21187984,21187-98-4,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,2.927700824
21256188,21256-18-8,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,3.553530785
21259201,21259-20-1,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,5.799645064
21492455,21492-45-5,COc1ccccc1OC1CCN(CCCC(=O)c2ccc(F)cc2)C1,3.951124935
21498088,21498-08-8,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,4.510437764
21535477,21535-47-7,CN1CCN2c3ccccc3Cc3ccccc3C2C1,3.91910602
21590250,21590-25-0,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C2OC(C)(C)OC2C1O,5.969673953
21590921,21590-92-1,CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1,3.955967067
21600420,21600-42-0,CN(C)N=Nc1ccc[n+]([O-])c1,2.858861372
21600511,21600-51-1,CCOC(=O)c1ccc(N=NN(C)C)cc1,3.168811649
21649570,21649-57-0,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O,2.806279361
21715468,21715-46-8,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,3.73789926
21755668,21755-66-8,c1ccc(N(CCN2CCCCC2)Cc2ccccn2)cc1,4.409756754
21820826,21820-82-6,CN1CC(CCN2CC=C(c3ccccc3)CC2)OC1=O,3.605676753
21829254,21829-25-4,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],4.761350148
21840084,21840-08-4,Nc1nc(N)nc(Nc2ccc([As]=O)cc2)n1,4.222544057
21898191,21898-19-1,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,3.895010687
21919051,21919-05-1,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],4.059298292
22083698,22083-69-8,CNCCC(c1ccc(N)cc1)c1ccc(N)cc1,3.429437768
22089221,22089-22-1,O=P1(N(CCCl)CCCl)OCCCN1CCCl,3.555749898
22103124,22103-12-4,CC(CCc1ccccc1)NC(C)C(O)c1cc(Br)c(O)c(Br)c1,3.829523252
22235854,22235-85-4,C=CCN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,3.720728339
22254246,22254-24-6,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,4.325844973
22273092,22273-09-2,CC=C1C[N+]2(C)CCC34C(=C(C=O)C1CC32)Nc1ccccc14,4.615571607
22345477,22345-47-7,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,3.569748796
22608533,22608-53-3,COP(=O)(SC)SC,3.821087541
22609730,22609-73-0,CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1,4.088625945
22668015,22668-01-5,O=C(Cn1ccnc1[N+](=O)[O-])NCCO,1.760705237
22791806,22791-80-6,CC1(C)CCOC(=O)C1,3.454577259
22862766,22862-76-6,COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,3.201035512
22908710,22908-71-0,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1C,4.115839566
22908721,22908-72-1,CCN(CC)CCOc1ccccc1C(=O)CCc1ccc(C)cc1,3.752661664
22908732,22908-73-2,CCc1ccc(CCC(=O)c2ccccc2OCCN(CC)CC)cc1,3.832393446
22908743,22908-74-3,CCN(CC)CCOc1ccccc1C(=O)CCc1ccc(C(C)(C)C)cc1,3.80341159
22908787,22908-78-7,CCN(CC)CCOc1ccccc1C(=O)CCc1cccc(C)c1,3.745483079
22952870,22952-87-0,CN1CCC23c4c5ccc(O)c4OC2C([N-][N+]#N)CCC3C1C5,4.58618847
22958083,22958-08-3,COc1ccc2c3c1OC1C([N-][N+]#N)CCC4C(C2)N(C)CCC341,3.797746806
23092708,23092-70-8,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,3.170680268
23093745,23093-74-5,CC(C)(C)NCC(O)COc1ccccc1C#N,3.556173102
23182469,23182-46-9,CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCCC1,4.244214662
23205245,23205-24-5,CCN1CCCC1CNC(=O)c1cc(Cl)cc(Cl)c1OCc1ccccc1,4.479624357
23205289,23205-28-9,CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OCc1ccccc1,4.43559177
23239410,23239-41-0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1,2.039259283
23239512,23239-51-2,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,3.539346711
23239783,23239-78-3,CCN1CCC(=C(c2ccccc2)c2ccccc2)C1,3.829524782
23257569,23257-56-9,CC(=O)OC(c1ccccc1)C1CCCCN1,3.464845228
23261203,23261-20-3,OC(C1CO1)C(O)C1CO1,3.960655064
23327573,23327-57-3,CN1CCOC(c2ccccc2)c2ccccc2C1,3.956554306
23491454,23491-45-4,CN1CCN(c2ccc3nc(-c4ccc5nc(-c6ccc(O)cc6)[nH]c5c4)[nH]c3c2)CC1,4.120030007
23526025,23526-02-5,Nc1ncnc2c1ncn2C1OC(COC2C(CO)OC(OC(C(=O)O)C(O)C(OP(=O)(O)O)C(O)C(=O)O)C(O)C2O)C(O)C1O,3.368898991
23828924,23828-92-4,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,3.577615866
23883456,23883-45-6,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,2.961262852
23885725,23885-72-5,O=C(CO)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,1.961929223
23930190,23930-19-0,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,3.961615429
23937964,23937-96-4,Clc1ccc(C=Nc2nc(-c3ccccc3)cs2)cc1Cl,2.846067426
23937975,23937-97-5,COc1cc(C=Nc2nc(-c3ccccc3)cs2)cc(OC)c1OC,3.306493651
23937986,23937-98-6,COc1cccc(CNc2nc(-c3ccccc3)cs2)c1OC,4.337686832
23937997,23937-99-7,COc1ccc(CNc2nc(-c3ccccc3)cs2)cc1OC,3.638716828
23978098,23978-09-8,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2,4.031690015
24050586,24050-58-6,COc1cc(C(=O)OCCCNCCC(c2ccccc2)c2ccccc2)cc(OC)c1OC,4.167808516
24050973,24050-97-3,COc1cc(CNc2nc(-c3ccccc3)cs2)cc(OC)c1OC,3.375903705
24050995,24050-99-5,Fc1ccc(C=Nc2nc(-c3ccccc3)cs2)cc1,2.97365577
24051001,24051-00-1,COc1cccc(C=Nc2nc(-c3ccccc3)cs2)c1OC,3.33499628
24051012,24051-01-2,COc1ccc(CNc2nc(-c3ccccc3)cs2)c(OC)c1,3.270740042
24169026,24169-02-6,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,3.882740778
24268879,24268-87-9,CN(C)CCn1c2ccccc2c(=O)c2c([N+](=O)[O-])cccc21,6.016115061
24268891,24268-89-1,CN(C)CCCn1c2ccccc2c(=O)c2c([N+](=O)[O-])cccc21,5.558132328
24279912,24279-91-2,COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O,4.948246758
24280931,24280-93-1,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,2.852400013
24301891,24301-89-1,NC(Cc1ccccc1)c1ccccc1,3.641872747
24305279,24305-27-9,NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,2.848213086
24356603,24356-60-3,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,1.90558607
24365477,24365-47-7,CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C=O)CCCNC(=N)N,3.726892177
24397895,24397-89-5,CC(N)C(=O)NC1C(C)OC(=O)C2C(=O)CC(O)C(O)C21,2.287239542
24426366,24426-36-6,CC(C)N(CCCl)CCCl,5.566107374
24587415,24587-41-5,NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,3.068687918
24600360,24600-36-0,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,3.848236667
24632471,24632-47-1,CN1CCN(CC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1,3.324133941
24729962,24729-96-2,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,3.196760545
24789784,24789-78-4,CCN(CC)CCNC(=O)COc1cc(OC)c(OC)c(OC)c1,3.189592387
24839370,24839-37-0,C[N+](C)(C)CCOc1nsc2ccccc12,4.275015031
24853803,24853-80-3,CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,3.792044232
25046791,25046-79-1,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,3.360505507
25047487,25047-48-7,COc1cc2c(OC3OCC(OC)C(OC)C3O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,5.321192866
25198372,25198-37-2,O=S(=O)(O)c1cccc(Nc2nc(Nc3ccc(C=Cc4ccc(Nc5nc(Nc6cccc(S(=O)(=O)O)c6)nc(Nc6ccccc6O)n5)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)nc(Nc3ccccc3O)n2)c1,3.336503761
25332392,25332-39-2,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,3.611352087
26095590,26095-59-0,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,4.535332732
26129328,26129-32-8,CC(Oc1ccc(Oc2ccc(Cl)cc2)cc1)C(=O)O,3.187695828
26166370,26166-37-0,C=C1C2CCC3(C1O)C1CC4C5(C)CCCC4(C1N(CC)C5)C3C2O,3.421997296
26171233,26171-23-3,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,2.550682653
26309955,26309-95-5,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,3.498805062
26543099,26543-09-9,CC1C(=O)OC(C)(C(=O)O)C1(C)O,2.510395024
26605696,26605-69-6,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,3.224404875
26615214,26615-21-4,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,3.955117559
26807658,26807-65-8,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.967797341
27025418,27025-41-8,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,2.486175353
27107795,27107-79-5,CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C,3.567528665
27260191,27260-19-1,CCNCCNC(=O)c1cc(Cl)c(N)cc1OC,3.35498511
27302905,27302-90-5,CS(=O)C=C(O)c1ccccn1,2.007728817
27470515,27470-51-5,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,3.15764995
27471609,27471-60-9,CCCCOc1ccc(OCC(=O)N(CCN(CC)CC)c2cc(OCC)ccc2OCC)cc1,4.687219405
27519579,27519-57-9,CNC(=O)c1ccc(OCC(O)CNC(C)C)cc1,3.146684425
27519626,27519-62-6,CCCCNC(=O)c1ccc(OCC(O)CNC(C)C)cc1,3.46795605
27524976,27524-97-6,CC(C)NC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,2.905809873
27589339,27589-33-9,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,3.167794229
27724965,27724-96-5,NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,2.978814378
27807790,27807-79-0,CCOP(=O)(OCC)SCC(C)SCC,4.331358739
27848846,27848-84-6,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,4.061949465
27912147,27912-14-7,CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,4.066536125
27975195,27975-19-5,CC12CCC3C(CCC4C(C)(C(=O)O)CCCC34C)(CC1=O)C2,2.801482814
28002188,28002-18-8,CC1(C)SC2C(NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2C1C(=O)O,1.83933242
28184716,28184-71-6,NC(CC(=O)O)C(=O)O,2.544898052
28311311,28311-31-1,NCC(CC(=O)O)c1ccc(Cl)cc1,3.437636752
28395031,28395-03-1,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,3.260575783
28657809,28657-80-9,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,2.484169018
28743455,28743-45-5,CN(C)c1cccc2nc3cccc([N+](=O)[O-])c3cc12,5.265611459
28907451,28907-45-1,CN(C)CCCn1c2ccc(Cl)cc2c(=O)c2cccnc21,3.980903687
29025147,29025-14-7,CCCCOc1ccc(C[N+]2(C)C3CCC2CC(OC(=O)C(CO)c2ccccc2)C3)cc1,4.333509648
29110483,29110-48-3,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,4.627678326
29122687,29122-68-7,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,3.479359656
29560585,29560-58-5,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,4.589569846
29590281,29590-28-1,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,2.675861813
29620404,29620-40-4,CCC(C)C(CC)(C(=O)OCCN(CC)CC)c1ccccc1,3.880173814
29679581,29679-58-1,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,2.685336805
29701073,29701-07-3,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,3.535194432
29717268,29717-26-8,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2c(I)c(I)c(I)c(I)c21,3.423463627
29766641,29766-64-1,CCOC(=O)C1=CNC2CCCC(C)N2C1=O,3.221764312
29868971,29868-97-1,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,3.582026289
30007397,30007-39-7,O=C1c2ccccc2CCC1CNCCc1ccc(O)cc1,4.118201509
30034038,30034-03-8,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,2.020685355
30045160,30045-16-0,COc1cc2c(cc1OC)-c1c(C)c3ccc(OC)c(OC)c3c[n+]1CC2,4.333550398
30238405,30238-40-5,CCOC(=O)C1=CN(C)C2CCCC(C)N2C1=O,3.103088272
30238416,30238-41-6,CCOC(=O)C1=CN(CC)C2CCCC(C)N2C1=O,3.187391923
30286750,30286-75-0,CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,4.242933544
30299082,30299-08-2,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,3.494701757
30465931,30465-93-1,CC[N+](C)(CC)CCOC(=O)C(c1ccccc1)c1cccc(OC)c1,4.72145381
30484776,30484-77-6,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,4.062854776
30516871,30516-87-1,Cc1cn(C2CC([N-][N+]#N)C(CO)O2)c(=O)[nH]c1=O,3.581811549
30544479,30544-47-9,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,3.424410369
30544617,30544-61-7,COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1,2.785452225
30544651,30544-65-1,CCOc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1,2.850928395
30544684,30544-68-4,COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)c(OC)c1,2.726031193
30544695,30544-69-5,COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1OC,2.577289542
30544719,30544-71-9,Cc1cccc(C)c1N(CCCC(=O)O)C(=O)c1ccccc1Cl,2.097948559
30544720,30544-72-0,Cc1cccc(C)c1N(CCCC(=O)O)C(=O)c1ccc(Cl)cc1,3.061736387
30685439,30685-43-9,COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,5.21911278
31088901,31088-90-1,CC(C)NCC(O)COc1ccc(NC(N)=O)cc1,3.482563402
31112626,31112-62-6,CC(=O)Nc1c(I)c(C(=O)NC(C=O)C(O)C(O)C(O)CO)c(I)c(N(C)C(C)=O)c1I,1.779860197
31127829,31127-82-9,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,2.408926384
31232276,31232-27-6,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,5.033116841
31793074,31793-07-4,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,3.178189175
31828509,31828-50-9,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,2.145397807
31842010,31842-01-0,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,3.680844656
32092141,32092-14-1,CCOC(=O)c1cnc2n(c1=O)C(C)CCC2,2.438911968
32092243,32092-24-3,CC1CCCc2ncc(C(=O)O)c(=O)n21,2.017269096
32092276,32092-27-6,Cc1cccc2ncc(C(=O)O)c(=O)n12,2.54510085
32092298,32092-29-8,CC1CCCc2nccc(=O)n21,3.069266276
32887017,32887-01-7,CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,2.336371665
32887039,32887-03-9,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C,2.975582996
32891295,32891-29-5,CN1C2CCC(C)(C)C1CC(OC(=O)C(O)(c1cccs1)c1cccs1)C2,4.497492175
32972046,32972-04-6,CCCCOCC(O)CN(CC)CC,3.706132926
32986564,32986-56-4,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,3.652766855
33103229,33103-22-9,NCCC(O)C(N)CC(=O)NC1CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(C=NC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1=O,3.029954175
33178868,33178-86-8,C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,4.106763777
33237740,33237-74-0,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,4.288416244
33244007,33244-00-7,NC(=NNc1ccccc1)c1ccccc1,3.525493172
33286225,33286-22-5,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,4.037769227
33396371,33396-37-1,COC1C(C)OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C1O,4.972717422
33414334,33414-33-4,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(CC)CC)c1ccccc1S2,4.831190839
33419420,33419-42-0,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,4.006364225
33484387,33484-38-7,COC(=O)c1cnc2n(c1=O)C(C)CCC2,2.950630698
33484401,33484-40-1,CCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,2.732876388
33484412,33484-41-2,CCCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,3.602594305
33484434,33484-43-4,COC(=O)c1cnc2cccc(C)n2c1=O,3.458065038
33484456,33484-45-6,CC1CCCc2ncc(C(N)=O)c(=O)n21,2.829320539
33499104,33499-10-4,CCOC(=O)C1=CN(C(C)=O)C2CCCC(C)N2C1=O,2.749559736
33499115,33499-11-5,CCOC(=O)C1=CN(C(=O)CC)C2CCCC(C)N2C1=O,3.284174085
33499148,33499-14-8,CCOC(=O)C1CN(C)C2CCCC(C)N2C1=O,2.363610272
33564306,33564-30-6,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,1.697408194
33580302,33580-30-2,CC(C)(C)NCC(O)COc1cccc2c1SCCC2,3.868421063
33697813,33697-81-3,O=C(O)Cc1ccc(O)c(Cl)c1,2.124769639
33867333,33867-33-3,CCC1(CC)COC(=O)C1,4.675772233
33986117,33986-11-7,NCCCCCNCCSSCCNCCCCCN,3.888512153
33996586,33996-58-6,CCC(C(N)=O)N1CCCC1=O,2.054898916
34031328,34031-32-8,CCP(CC)(CC)=[Au]SC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,4.240479484
34081953,34081-95-3,CC=C1CC(C)C(CO)(C(=O)O)OC1=O,2.560738638
34148011,34148-01-1,O=C(O)C1CCc2cc(C3CCCCC3)c(Cl)cc21,3.645427667
34156564,34156-56-4,O=C(O)P(=O)(O)O,2.401414328
34183227,34183-22-7,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,4.25917054
34185029,34185-02-9,CC(=O)NCc1ccc(OCC(O)CNC(C)C)cc1,3.493485934
34211262,34211-26-2,ON=Cc1cccc[n+]1COC[n+]1ccccc1C=NO,3.633780384
34211284,34211-28-4,ON=Cc1cccc[n+]1COC[n+]1ccccc1,3.570121743
34211319,34211-31-9,ON=Cc1cc[n+](COC[n+]2ccccc2)cc1,3.717567821
34275020,34275-02-0,CC(C)NCC(O)COc1ccc(C(N)=O)cc1,3.166412902
34381685,34381-68-5,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,3.514060073
34661751,34661-75-1,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,3.442125739
34758844,34758-84-4,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,4.070371181
34839708,34839-70-8,CNC(=S)NCCSCc1[nH]cnc1C,3.23579331
34866461,34866-46-1,CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,3.487526821
35035053,35035-05-3,COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1,4.660734059
35108884,35108-88-4,CC(C)(C)NCC(O)COc1ccccc1OCC1CCCO1,3.735997884
35132775,35132-77-5,CC(C)CNCC(O)COC(Cc1ccccc1)Cc1ccccc1,4.278111844
35132797,35132-79-7,OC(CNC1CCCCC1)COC(Cc1ccccc1)Cc1ccccc1,4.451352987
35132811,35132-81-1,CCCCNCC(O)COC(Cc1ccccc1)Cc1ccccc1,4.329264367
35132822,35132-82-2,OC(COC(Cc1ccccc1)Cc1ccccc1)CN1CCCC1,4.252059313
35132833,35132-83-3,CCCNCC(O)COC(Cc1ccccc1)Cc1ccccc1,4.052770869
35132899,35132-89-9,CC(=O)NCCc1ccc(OCC(O)CNC(C)C)cc1,3.524447758
35152217,35152-21-7,CCCCOCC(O)CN1CCOCC1,2.859956459
35170286,35170-28-6,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,2.46142849
35218758,35218-75-8,O=S(=O)(O)c1ccc(-c2c3nc(c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4nc2C=C4)C=C3)cc1,3.211147482
35322077,35322-07-7,CP(C)(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,3.353123675
35340637,35340-63-7,O=C(O)CCCNC(=O)c1ccccc1,2.617480527
35523898,35523-89-8,NC(=O)OCC1N=C(N)N2CCC(O)(O)C23NC(N)=NC13,6.546674732
35543249,35543-24-9,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,3.720533869
35604672,35604-67-2,CCOc1ccccc1OCC1CNCCO1,3.597144658
35607137,35607-13-7,OC(CNCCNCC(O)COc1ccccc1)COc1ccccc1,3.705591501
35712880,35712-88-0,CCOC(=O)c1c[n+](CC)c2n(c1=O)C(C)CCC2,3.293457499
35727721,35727-72-1,O=C1CCCC(=O)C1C(=S)Nc1ccc(Cl)cc1,3.090050022
35941710,35941-71-0,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,3.243767271
35944742,35944-74-2,COC(=O)c1cncn1C(C)c1ccccc1,3.663261699
36085731,36085-73-1,C=CCN1CCc2nc(N)sc2CC1,3.501262641
36168237,36168-23-7,CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,3.966016925
