RTECS_ID,CAS_RN,SMILES,rat_intraperitoneal_LD50
84424,84-42-4,CC(=O)Nc1cc2c(cc1Cl)C(=O)c1ccccc1C2=O,1.985343887
84468,84-46-8,Nc1cc(Cl)cc2c1C(=O)c1ccccc1C2=O,2.030862728
84593,84-59-3,Oc1c(Br)ccc2c(O)c(Br)ccc12,1.997227973
84651,84-65-1,O=C1c2ccccc2C(=O)c2ccccc21,1.774446055
84899,84-89-9,Nc1cccc2c(S(=O)(=O)O)cccc12,1.889404816
84979,84-97-9,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,3.053728758
85314,85-31-4,Nc1nc(=S)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1,3.175094133
86248,86-24-8,CCN(CC)CCOC(c1ccccc1)c1ccccc1,3.712060142
86351,86-35-1,CCN1C(=O)NC(c2ccccc2)C1=O,2.514237394
86500,86-50-0,COP(=S)(OC)SCn1nnc2ccccc2c1=O,4.811317789
86544,86-54-4,NNc1nncc2ccccc12,3.806668281
86806,86-80-6,CCCCc1cc2ccccc2c(OCCN(C)C)n1,3.781981835
86873,86-87-3,O=C(O)Cc1cccc2ccccc12,3.270003
86884,86-88-4,NC(=S)Nc1cccc2ccccc12,4.913260286
86964,86-96-4,O=c1[nH]c(=O)c2ccccc2[nH]1,2.13073035
87003,87-00-3,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,3.252361205
87081,1987/8/1,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,2.262859793
87332,87-33-2,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,2.5470874
87423,87-42-3,Clc1ncnc2nc[nH]c12,2.587037118
87489,87-48-9,O=C1Nc2ccc(Br)cc2C1=O,2.521655251
87569,87-56-9,O=CC(Cl)=C(Cl)C(=O)O,4.227791612
87650,87-65-0,Oc1c(Cl)cccc1Cl,2.62113099
87683,87-68-3,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,3.173206255
87694,87-69-4,O=C(O)C(O)C(O)C(=O)O,2.478239638
87796,87-79-6,O=C(CO)C(O)C(O)C(O)CO,1.148438761
87865,87-86-5,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,3.677245107
87898,87-89-8,OC1C(O)C(O)C(O)C(O)C1O,1.778527476
88051,1988/5/1,Cc1cc(C)c(N)c(C)c1,2.602092113
88062,1988/6/2,Oc1c(Cl)cc(Cl)cc1Cl,2.854543657
88244,88-24-4,CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,1.566509378
88299,88-29-9,CCc1cc2c(cc1C(C)=O)C(C)(C)CCC2(C)C,3.311930368
88686,88-68-6,NC(=O)c1ccccc1N,2.531970413
88755,88-75-5,O=[N+]([O-])c1ccccc1O,2.219079065
88960,88-96-0,NC(=O)c1ccccc1C(N)=O,1.612783857
89576,89-57-6,Nc1ccc(O)c(C(=O)O)c1,2.185080135
89634,89-63-4,Nc1ccc(Cl)cc1[N+](=O)[O-],2.93593782
89736,89-73-6,O=C(NO)c1ccccc1O,5.406928884
90153,90-15-3,Oc1cccc2ccccc12,2.760943927
90164,90-16-4,O=c1nn[nH]c2ccccc12,2.821368922
90391,90-39-1,C1CCN2CC3CC(CN4CCCCC34)C2C1,3.74668423
90642,90-64-2,O=C(O)C(O)c1ccccc1,1.569485246
91156,91-15-6,N#Cc1ccccc1C#N,3.315272694
91565,91-56-5,O=C1Nc2ccccc2C1=O,1.27896913
91667,91-66-7,CCN(CC)c1ccccc1,2.55062722
91714,91-71-4,NC(=O)Nc1ccc([As](Sc2ccccc2C(=O)O)Sc2ccccc2C(=O)O)cc1,3.832199553
92160,92-16-0,COc1ccccc1NC(=O)CC(=O)c1ccccc1,2.527146366
92319,92-31-9,Cc1cc2nc3ccc(=[N+](C)C)cc-3sc2cc1N,3.09953771
92433,92-43-3,O=C1CCN(c2ccccc2)N1,2.908999433
92499,92-49-9,CCN(CCCl)c1ccccc1,2.963036604
92546,92-54-6,c1ccc(N2CCNCC2)cc1,3.064019194
93027,1993/2/7,COc1ccc(OC)c(C=O)c1,2.317478314
93141,93-14-1,COc1ccccc1OCC(O)CO,2.29714309
93754,93-75-4,S=c1sc2nc3ccccc3nc2s1,3.011820421
94202,94-20-2,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.67865179
94622,94-62-2,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,3.923888306
94633,94-63-3,C[n+]1ccccc1C=NO,2.65293397
95045,1995/4/5,CC=C(CC)C(=O)NC(N)=O,2.336684145
95250,95-25-0,O=c1[nH]c2cc(Cl)ccc2o1,3.053250078
95501,95-50-1,Clc1ccccc1Cl,2.243049866
95534,95-53-4,Cc1ccccc1N,2.853925235
95545,95-54-5,Nc1ccccc1N,2.446478579
95578,95-57-8,Oc1ccccc1Cl,2.747371271
95658,95-65-8,Cc1ccc(O)cc1C,2.785923914
95692,95-69-2,Cc1cc(Cl)ccc1N,2.402878293
95705,95-70-5,Cc1cc(N)ccc1N,3.396772049
95761,95-76-1,Nc1ccc(Cl)c(Cl)c1,2.762407916
95807,95-80-7,Cc1ccc(N)cc1N,2.575084768
95829,95-82-9,Nc1cc(Cl)ccc1Cl,2.607505956
95954,95-95-4,Oc1cc(Cl)c(Cl)cc1Cl,2.745224386
96093,1996/9/3,c1ccc(C2CO2)cc1,2.416969558
96264,96-26-4,O=C(CO)CO,1.012610682
96275,96-27-5,OCC(O)CS,2.443010102
96333,96-33-3,C=CC(=O)OC,2.423069347
96480,96-48-0,O=C1CCCO1,1.934952708
96640,96-64-0,CC(OP(C)(=O)F)C(C)(C)C,6.269262703
96833,96-83-3,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,2.574742319
96844,96-84-4,CCC(Cc1c(I)cc(I)c(O)c1I)C(=O)O,2.945758759
97007,97-00-7,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,2.859380649
97632,97-63-2,C=C(C)C(=O)OCC,1.970026631
97745,97-74-5,CN(C)C(=S)SC(=S)N(C)C,2.735651007
97778,97-77-8,CCN(CC)C(=S)SSC(=S)N(CC)CC,3.077649177
97881,97-88-1,C=C(C)C(=O)OCCCC,1.790411013
97905,97-90-5,C=C(C)C(=O)OCCOC(=O)C(=C)C,1.849985058
97949,97-94-9,CCB(CC)CC,3.635191355
97950,97-95-0,CCC(CC)CO,2.10626316
97994,97-99-4,OCC1CCCO1,2.407106098
98000,98-00-0,OCc1ccco1,2.178760078
98011,1998/1/1,O=Cc1ccco1,3.681625599
98099,1998/9/9,O=S(=O)(Cl)c1ccccc1,3.366236124
98544,98-54-4,CC(C)(C)c1ccc(O)cc1,2.824548131
98919,98-91-9,O=C(S)c1ccccc1,2.596411715
98953,98-95-3,O=[N+]([O-])c1ccccc1,2.284116885
99547,99-54-7,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,2.681243499
99569,99-56-9,Nc1ccc([N+](=O)[O-])cc1N,1.980971496
99570,99-57-0,Nc1cc([N+](=O)[O-])ccc1O,2.796937983
99650,99-65-0,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,3.77843035
99796,99-79-6,CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,2.566372824
99923,99-92-3,CC(=O)c1ccc(N)cc1,2.715894114
99945,99-94-5,Cc1ccc(C(=O)O)cc1,2.192506213
99967,99-96-7,O=C(O)c1ccc(O)cc1,2.608783941
99990,99-99-0,Cc1ccc([N+](=O)[O-])cc1,2.164029958
100005,100-00-5,O=[N+]([O-])c1ccc(Cl)cc1,2.574185656
100107,100-10-7,CN(C)c1ccc(C=O)cc1,2.381356757
100174,100-17-4,COc1ccc([N+](=O)[O-])cc1,2.038952099
100254,100-25-4,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,3.477400354
100287,100-28-7,O=C=Nc1ccc([N+](=O)[O-])cc1,3.215161508
100298,100-29-8,CCOc1ccc([N+](=O)[O-])cc1,1.90092346
100378,100-37-8,CCN(CC)CCO,1.982538135
100425,100-42-5,C=Cc1ccccc1,2.064391277
100470,100-47-0,N#Cc1ccccc1,2.14412803
100516,100-51-6,OCc1ccccc1,2.431926374
100538,100-53-8,SCc1ccccc1,2.522440737
100630,100-63-0,NNc1ccccc1,2.827176553
100798,100-79-8,CC1(C)OCC(CO)O1,1.643975489
100925,100-92-5,CNC(C)(C)Cc1ccccc1,3.283471507
101020,101-02-0,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,3.093826371
101053,101-05-3,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,4.236042605
101213,101-21-3,CC(C)OC(=O)Nc1cccc(Cl)c1,2.484633315
101257,101-25-7,O=NN1CN2CN(C1)CN(N=O)C2,2.927498682
101406,101-40-6,CNC(C)CC1CCCCC1,3.346031466
101779,101-77-9,Nc1ccc(Cc2ccc(N)cc2)cc1,3.011697507
101804,101-80-4,Nc1ccc(Oc2ccc(N)cc2)cc1,2.739260141
101906,101-90-6,c1cc(OCC2CO2)cc(OCC2CO2)c1,3.096402226
102012,102-01-2,CC(=O)CC(=O)Nc1ccccc1,2.345381083
102067,102-06-7,N=C(Nc1ccccc1)Nc1ccccc1,3.449772458
102089,102-08-9,S=C(Nc1ccccc1)Nc1ccccc1,2.358543956
102147,102-14-7,O=C(O)CCC(=O)Nc1ccccc1,2.846033825
102716,102-71-6,OCCN(CCO)CCO,1.994762767
102761,102-76-1,CC(=O)OCC(COC(C)=O)OC(C)=O,2.016645403
102818,102-81-8,CCCCN(CCO)CCCC,3.080436071
103117,103-11-7,C=CC(=O)OCC(CC)CCCC,2.042759376
103162,103-16-2,Oc1ccc(OCc2ccccc2)cc1,1.648331816
103184,103-18-4,Nc1ccc(N=Nc2ccc(O)cc2)cc1,2.851747419
103695,103-69-5,CCNc1ccccc1,2.828169195
103719,103-71-9,O=C=Nc1ccccc1,3.075995622
103822,103-82-2,O=C(O)Cc1ccccc1,1.929897663
103844,103-84-4,CC(=O)Nc1ccccc1,2.398473702
103855,103-85-5,NC(=S)Nc1ccccc1,4.483507419
103902,103-90-2,CC(=O)Nc1ccc(O)cc1,2.098464201
104143,104-14-3,NCC(O)c1ccc(O)cc1,2.054871132
104767,104-76-7,CCCCC(CC)CO,2.415744371
104870,104-87-0,Cc1ccc(C=O)cc1,2.176637403
104949,104-94-9,COc1ccc(N)cc1,1.944324013
105373,105-37-3,CCOC(=O)CC,1.929984843
105577,105-57-7,CCOC(C)OCC,2.118286777
105680,105-68-0,CCC(=O)OCCC(C)C,1.797279587
106423,106-42-3,Cc1ccc(C)cc1,1.44506866
106467,106-46-7,Clc1ccc(Cl)cc1,1.758750027
106478,106-47-8,Nc1ccc(Cl)cc1,2.482512882
106489,106-48-9,Oc1ccc(Cl)cc1,2.660392788
106490,106-49-0,Cc1ccc(N)cc1,2.60677062
106514,106-51-4,O=C1C=CC(=O)C=C1,3.556688369
106638,106-63-8,C=CC(=O)OCC(C)C,2.292212024
106694,106-69-4,OCCCCC(O)CO,1.127671604
106898,106-89-8,ClCC1CO1,2.91318065
106945,106-94-5,CCCBr,1.620058379
107028,107-02-8,C=CC=O,4.146624089
107039,107-03-9,CCCS,2.169942515
107062,107-06-2,ClCCCl,2.088586152
107084,107-08-4,CCCI,2.417517682
107120,107-12-0,CCC#N,3.343053923
107131,107-13-1,C=CC#N,2.911886628
107153,107-15-3,NCCN,2.89806088
107186,107-18-6,C=CCO,3.195824884
107200,107-20-0,O=CCCl,4.049760552
107211,107-21-1,OCCO,1.093030026
107448,107-44-8,CC(C)OP(C)(=O)F,5.807963042
107493,107-49-3,CCOP(=O)(OCC)OP(=O)(OCC)OCC,5.649767589
107824,107-82-4,CC(C)CCBr,1.390236988
107879,107-87-9,CCCC(C)=O,2.032084629
107960,107-96-0,O=C(O)CCS,3.206359697
107982,107-98-2,COCC(C)O,1.384287881
108010,108-01-0,CN(C)CCO,1.91663913
108101,108-10-1,CC(=O)CC(C)C,2.398638661
108316,108-31-6,O=C1C=CC(=O)O1,3.004706868
108429,108-42-9,Nc1cccc(Cl)c1,2.804732177
108430,108-43-0,Oc1cccc(Cl)c1,2.558870754
108441,108-44-1,Cc1cccc(N)c1,2.210472558
108452,108-45-2,Nc1cccc(N)c1,2.552167531
108645,108-64-5,CCOC(=O)CC(C)C,2.035386373
108736,108-73-6,Oc1cc(O)cc(O)c1,1.598325849
108827,108-82-7,CC(C)CC(O)CC(C)C,2.25604992
108861,108-86-1,Brc1ccccc1,1.606871783
108883,108-88-3,Cc1ccccc1,1.839948696
108894,108-89-4,Cc1ccncc1,2.756897335
108907,108-90-7,Clc1ccccc1,1.832582228
108918,108-91-8,NC1CCCCC1,2.508695063
108941,108-94-1,O=C1CCCCC1,1.938789736
108985,108-98-5,Sc1ccccc1,4.050880634
108996,108-99-6,Cc1cccnc1,2.792993681
109068,109-06-8,Cc1ccccn1,2.668054944
109217,109-21-7,CCCCOC(=O)CCC,1.797279587
109579,109-57-9,C=CCNC(N)=S,2.36619501
109591,109-59-1,CC(C)OCCO,2.114565117
109659,109-65-9,CCCCBr,1.488423952
109740,109-74-0,CCCC#N,3.140552036
109773,109-77-3,N#CCC#N,3.507146465
109784,109-78-4,N#CCCO,1.346591331
109795,109-79-5,CCCCS,2.354190307
109831,109-83-1,CNCCO,1.751851903
109842,109-84-2,NNCCO,2.88137895
109864,109-86-4,COCCO,1.483416113
109999,109-99-9,C1CCOC1,1.395579429
110009,110-00-9,c1ccoc1,4.116984306
110054,110-05-4,CC(C)(C)OOC(C)(C)C,1.658531448
110134,110-13-4,CC(=O)CCC(C)=O,2.154363101
110178,110-17-8,O=C(O)C=CC(=O)O,2.542065978
110270,110-27-0,CCCCCCCCCCCCCC(=O)OC(C)C,0.531731098
110430,110-43-0,CCCCCC(C)=O,2.154530479
110441,110-44-1,CC=CC=CC(=O)O,2.146624089
110510,110-51-0,[BH3-][n+]1ccccc1,3.156618316
110623,110-62-3,CCCCC=O,2.333114625
110634,110-63-4,OCCCCO,1.925447043
110645,110-64-5,OCC=CCO,2.430457732
110656,110-65-6,OCC#CCO,3.215331435
110714,110-71-4,COCCOC,2.051740834
110736,110-73-6,CCNCCO,1.881877024
110805,110-80-5,CCOCCO,1.50767279
110861,110-86-1,c1ccncc1,1.977883525
110941,110-94-1,O=C(O)CCCC(=O)O,1.915747765
110985,110-98-5,CC(O)COCC(C)O,1.127671604
111137,111-13-7,CCCCCCC(C)=O,2.20484885
111171,111-17-1,O=C(O)CCSCCC(=O)O,2.551959629
111193,111-19-3,O=C(Cl)CCCCCCCCC(=O)Cl,3.679685853
111206,111-20-6,O=C(O)CCCCCCCCC(=O)O,1.565525841
111228,111-22-8,O=[N+]([O-])OCCOCCOCCO[N+](=O)[O-],2.479602074
111308,111-30-8,O=CCCCC=O,3.747654797
111319,111-31-9,CCCCCCS,2.4750876
111400,111-40-0,NCCNCCN,3.144317501
111411,111-41-1,NCCNCCO,2.938490538
111422,111-42-2,OCCNCCO,2.942574335
111466,111-46-6,OCCOCCO,1.139310609
111751,111-75-1,CCCCNCCO,2.14461868
111762,111-76-2,CCCCOCCO,2.730106605
111773,111-77-3,COCCOCCO,1.644828425
111900,111-90-0,CCOCCOCCO,5.571369103
111922,111-92-2,CCCCNCCCC,3.070027786
112243,112-24-3,NCCNCCNCCN,2.347494869
112301,112-30-1,CCCCCCCCCCO,2.296349774
112561,112-56-1,CCCCOCCOCCSC#N,3.353909823
113451,113-45-1,COC(=O)C(c1ccccc1)C1CCCCN1,2.73446676
113735,113-73-5,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,4.827015581
114261,114-26-1,CNC(=O)Oc1ccccc1OC(C)C,3.843533834
114909,114-90-9,ON=Cc1cc[n+](COC[n+]2ccc(C=NO)cc2)cc1,3.241060267
115026,115-02-6,N#[N+][CH-]C(=O)OCC(N)C(=O)O,3.393269272
115093,115-09-3,C[Hg]Cl,4.358415975
115184,115-18-4,C=CC(C)(C)O,1.816248863
115264,115-26-4,CN(C)P(=O)(F)N(C)C,4.488903085
115297,115-29-7,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,4.706428654
115322,115-32-2,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,2.50807865
115388,115-38-8,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,3.277461104
115435,115-43-5,C=CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,3.020478651
115764,115-76-4,CCC(CC)(CO)CO,2.27614327
115902,115-90-2,CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,5.312968186
116063,116-06-3,CNC(=O)ON=CC(C)(C)SC,5.832207722
116712,116-71-2,O=c1c2ccccc2c2ccc3c4ccc5c6ccccc6c(=O)c6ccc(c7ccc1c2c73)c4c65,1.960470778
116858,116-85-8,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,1.947451876
116905,116-90-5,O=C1c2ccccc2-c2cccc3c(-c4ccc5c6c(cccc46)-c4ccccc4C5=O)ccc1c23,2.281143253
117055,117-05-5,O=C(Nc1cccc2c1C(=O)c1cccc(Cl)c1C2=O)c1ccccc1,2.081328101
117102,117-10-2,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,2.335275336
117793,117-79-3,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,2.172663246
117817,117-81-7,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,1.104553834
118081,118-08-1,COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,3.566618769
118105,118-10-5,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,3.221079451
118752,118-75-2,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,2.691746135
118912,118-91-2,O=C(O)c1ccccc1Cl,1.832975168
119120,119-12-0,CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,3.510724972
119153,119-15-3,O=[N+]([O-])c1ccc(Nc2ccc(O)cc2)c([N+](=O)[O-])c1,1.721178302
119346,119-34-6,Nc1ccc(O)c([N+](=O)[O-])c1,2.707866147
119380,119-38-0,Cc1cc(OC(=O)N(C)C)n(C(C)C)n1,4.992389094
120025,120-02-5,NC(=O)Nc1ccc([As](SCC(=O)O)SCC(=O)O)cc1,3.718545974
120081,120-08-1,COc1cc2ccc(=O)oc2cc1OC,3.035528741
120434,120-43-4,CCOC(=O)N1CCNCC1,2.759876531
120616,120-61-6,COC(=O)c1ccc(C(=O)OC)cc1,1.697153309
120730,120-73-0,c1ncc2[nH]cnc2n1,2.176507259
120785,120-78-5,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,2.106818302
120832,120-83-2,Oc1ccc(Cl)cc1Cl,2.578727142
120978,120-97-8,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,2.389712919
121006,121-00-6,COc1ccc(O)c(C(C)(C)C)c1,3.750718067
121197,121-19-7,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,3.600472907
121335,121-33-5,COc1cc(C=O)ccc1O,2.117811113
121346,121-34-6,COc1cc(C(=O)O)ccc1O,1.524987989
121460,121-46-0,C1=CC2C=CC1C2,2.015062915
121540,121-54-0,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,4.247570278
121608,121-60-8,CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1,3.970674101
121755,121-75-5,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,3.121052707
121799,121-79-9,CCCOC(=O)c1cc(O)c(O)c(O)c1,2.74696383
121813,121-81-3,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.81940614
121880,121-88-0,Nc1ccc([N+](=O)[O-])cc1O,2.284783103
121926,121-92-6,O=C(O)c1cccc([N+](=O)[O-])c1,2.396953624
122065,122-06-5,N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2)cc1,3.788681286
122145,122-14-5,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,2.965731502
122372,122-37-2,Oc1ccc(Nc2ccccc2)cc1,2.966671952
122429,122-42-9,CC(C)OC(=O)Nc1ccccc1,2.475232799
122598,122-59-8,O=C(O)COc1ccccc1,2.67306658
122996,122-99-6,OCCOc1ccccc1,2.39689142
123035,123-03-5,CCCCCCCCCCCCCCCC[n+]1ccccc1,4.705495945
123057,123-05-7,CCCCC(C=O)CC,2.408968832
123308,123-30-8,Nc1ccc(O)cc1,2.370483243
123319,123-31-9,Oc1ccc(O)cc1,2.81138573
123386,123-38-6,CCC=O,2.462996612
123397,123-39-7,CNC=O,1.227284222
123728,123-72-8,CCCC=O,1.95488744
123773,123-77-3,NC(=O)N=NC(N)=O,2.421304723
123820,123-82-0,CCCCCC(C)N,3.530048954
123911,123-91-1,C1COCCO1,2.042458705
123955,123-95-5,CCCCCCCCCCCCCCCCCC(=O)OCCCC,1.027084464
125042,125-04-2,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O,2.544574426
125337,125-33-7,CCC1(c2ccccc2)C(=O)NCNC1=O,2.95875495
125406,125-40-6,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,3.360927222
125440,125-44-0,CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,3.447661831
125520,125-52-0,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,3.423189141
125859,125-85-9,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1,3.141380753
126078,126-07-8,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1.848521641
126125,126-12-5,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,4.070010761
126170,126-17-0,CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,3.018933643
126227,126-22-7,CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,2.670150393
126330,126-33-0,O=S1(=O)CCCC1,1.87568692
126523,126-52-3,C#CC1(OC(N)=O)CCCCC1,2.751965341
126738,126-73-8,CCCCOP(=O)(OCCCC)OCCCC,3.025726799
126750,126-75-0,CCOP(=O)(OCC)SCCSCC,5.236108802
127071,127-07-1,NC(=O)NO,1.209029913
127184,127-18-4,ClC(Cl)=C(Cl)Cl,1.549613359
127195,127-19-5,CC(=O)N(C)C,1.500795143
127333,127-33-3,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12,3.113437283
127480,127-48-0,CN1C(=O)OC(C)(C)C1=O,2.70860905
127695,127-69-5,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1.921865228
128530,128-53-0,CCN1C(=O)C=CC1=O,5.097351032
128585,128-58-5,COc1cc2c3ccccc3c(=O)c3ccc4c5ccc6c(=O)c7ccccc7c7cc(OC)c(c1c4c32)c5c67,2.298140699
128665,128-66-5,O=c1c2ccccc2c2ccc3c(=O)c4ccccc4c4ccc1c2c34,1.761938292
128950,128-95-0,Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,2.979085609
129033,129-03-3,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,3.740273858
129157,129-15-7,Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O,2.385508778
129204,129-20-4,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,3.349686067
129442,129-44-2,Nc1cccc2c1C(=O)c1cccc(N)c1C2=O,2.263082266
129817,129-81-7,Cc1c(I)c(=O)n(-c2ccccc2)n1C,2.261575437
130201,130-20-1,O=c1c2ccccc2c(=O)c2c1cc(Cl)c1[nH]c3c([nH]c12)c(Cl)cc1c(=O)c2ccccc2c(=O)c13,3.08544349
130267,130-26-7,Oc1c(I)cc(Cl)c2cccnc12,1.953535141
130610,130-61-0,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,3.392798921
131077,131-07-7,COC(=O)C1=COC(C)C2C[n+]3ccc4c([nH]c5ccccc54)c3CC12,3.92008604
131088,131-08-8,O=C1c2ccccc2C(=O)c2cc(S(=O)(=O)O)ccc21,2.596491653
131099,131-09-9,O=C1c2ccccc2C(=O)c2cc(Cl)ccc21,1.750522713
131135,131-13-5,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,3.160338583
131908,131-90-8,CCCCNC(=O)c1cccc(-c2ccccc2)c1O,2.050096064
131920,131-92-0,O=C(Nc1cccc2c(=O)c3c(ccc4c5cc(NC(=O)c6ccccc6)c6c(=O)c7ccccc7c(=O)c6c5[nH]c43)c(=O)c12)c1ccccc1,2.674034
131997,131-99-7,O=c1nc[nH]c2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,1.856097006
132683,132-68-3,O=C(Nc1cccc2ccccc12)c1cc2ccccc2cc1O,1.631526934
132694,132-69-4,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,3.63320606
132898,132-89-8,O=C1NC(CCCl)Oc2ccccc21,2.462291309
132934,132-93-4,CC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.31856773
133073,133-07-3,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,3.6370594
133584,133-58-4,Cc1ccc([N+](=O)[O-])c2c1O[Hg]2,5.069064697
133664,133-66-4,O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(Nc3ccccc3)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccccc3)n2)cc1S(=O)(=O)O,2.91341718
134496,134-49-6,CC1NCCOC1c1ccccc1,3.005540845
134587,134-58-7,Nc1nc2nn[nH]c2c(=O)[nH]1,2.182177752
134805,134-80-5,CCN(CC)C(C)C(=O)c1ccccc1,3.169376265
135079,135-07-9,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,2.255566761
136367,136-36-7,O=C(Oc1cccc(O)c1)c1ccccc1,2.728800024
136403,136-40-3,Nc1ccc(N=Nc2ccccc2)c(N)n1,2.580688793
136470,136-47-0,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,3.977419627
136798,136-79-8,CCOc1ccc([N+](=O)[O-])cc1N,2.588400456
136969,136-96-9,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,3.096445532
137268,137-26-8,CN(C)C(=S)SSC(=S)N(C)C,3.241134858
138410,138-41-0,NS(=O)(=O)c1ccc(C(=O)O)cc1,2.759566408
138852,138-85-2,O=C(O)c1ccc([Hg]O)cc1,4.834348907
139059,139-05-9,O=S(=O)(O)NC1CCCCC1,2.12310359
140103,140-10-3,O=C(O)C=Cc1ccccc1,1.966613918
140409,140-40-9,CC(=O)Nc1ncc([N+](=O)[O-])s1,2.971229447
140465,140-46-5,O=C(O)CCNC(=O)Nc1ccc([N+](=O)[O-])cc1,2.403487714
140567,140-56-7,CN(C)c1ccc(N=NS(=O)(=O)O)cc1,4.347492958
140670,140-67-0,C=CCc1ccc(OC)cc1,2.158025631
140885,140-88-5,C=CC(=O)OCC,2.347295314
141059,141-05-9,CCOC(=O)C=CC(=O)OCC,1.748844328
141184,141-18-4,CCCCOCCOC(=O)CCCCC(=O)OCCOCCCC,2.761506865
