RTECS_ID,CAS_RN,SMILES,mammal (species unspecified)_unreported_LD50
41575944,41575-94-4,N[Pt]1(N)OC(=O)C2(CCC2)C(=O)O1,3.368644598
43153066,43153-06-6,CC(C(=O)O)c1ccc(C2SCCCS2)cc1,3.12775737
43153099,43153-09-9,CC(C(=O)O)c1ccc(C2SCCS2)cc1,3.104446138
43153113,43153-11-3,CC(C(=O)O)c1ccc(C2OCCS2)cc1,3.076108626
43153146,43153-14-6,O=C(O)Cc1ccc(C2SCCCS2)cc1,3.104446138
43153168,43153-16-8,O=C(O)Cc1ccc(C2SCCS2)cc1,3.079812324
43153180,43153-18-0,O=C(O)Cc1ccc(C2OCCCO2)cc1,3.045792233
51630581,51630-58-1,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,2.968977607
62783953,62783-95-3,CCCCC(=O)N1CCCCC1c1cccnc1,2.39944813
62783986,62783-98-6,CC(C)CC(=O)N1CCCCC1c1cccnc1,2.556503516
62784014,62784-01-4,CCCCCC(=O)N1CCCCC1c1cccnc1,2.482628469
62784081,62784-08-1,CC(C)CCN1CCCCC1c1cccnc1,3.815586719
65858528,65858-52-8,N=C(N)SCc1ccc2nsnc2c1,3.475795116
87236406,87236-40-6,CCOc1ccc2nc3cc([N+](=O)[O-])ccc3c(Sc3nnc(-c4ccncc4)n3-c3ccccc3)c2c1,2.498998529
87708041,87708-04-1,O=C(NS(=O)(=O)Nc1ccccc1)OCCCl,3.144133463
87708052,87708-05-2,O=C(NS(=O)(=O)Nc1ccccc1)OCCBr,3.208398355
87708063,87708-06-3,O=C(NS(=O)(=O)NCc1ccccc1)OCCCl,3.165458007
87708074,87708-07-4,CCN(CC)S(=O)(=O)NC(=O)OCCCl,3.111811757
87708085,87708-08-5,O=C(NS(=O)(=O)NC1CCCCC1)OCCCl,3.153456614
87708165,87708-16-5,O=C1OCCN1S(=O)(=O)Nc1ccccc1,3.083244546
87708176,87708-17-6,CCN(CC)S(=O)(=O)N1CCOC1=O,3.045843038
87708187,87708-18-7,CCOC(=O)CNS(=O)(=O)N1CCOC1=O,3.100797736
87708212,87708-21-2,CCOC(=O)CNS(=O)(=O)NC(=O)OCCCl,3.159430327
88323493,88323-49-3,Cc1ccc2c(c1)C(CN1CCOCC1)(c1ccccc1)C(=O)N2CN1CCOCC1,2.744598046
88323528,88323-52-8,O=C1N(CN2CCCCC2)c2ccccc2C1(CN1CCCCC1)c1ccc(Br)cc1,3.005859761
89665645,89665-64-5,Cc1cccc(NCc2c[nH]c(=S)[nH]c2=O)c1,2.393264506
89665656,89665-65-6,Cc1ccc(NCc2c[nH]c(=S)[nH]c2=O)cc1,2.393264506
89665667,89665-66-7,COc1ccccc1NCc1c[nH]c(=S)[nH]c1=O,2.420487145
89665678,89665-67-8,COc1cccc(NCc2c[nH]c(=S)[nH]c2=O)c1,2.420487145
89665689,89665-68-9,COc1ccc(NCc2c[nH]c(=S)[nH]c2=O)cc1,2.420487145
89665690,89665-69-0,CCOc1ccc(NCc2c[nH]c(=S)[nH]c2=O)cc1,2.443026604
89665703,89665-70-3,O=c1[nH]c(=S)[nH]cc1CNc1ccc(Cl)cc1,2.427714881
89665714,89665-71-4,O=c1[nH]c(=S)[nH]cc1CN(C1CCCCC1)C1CCCCC1,2.604077482
89665725,89665-72-5,CCN(Cc1c[nH]c(=S)[nH]c1=O)c1ccccc1,2.417222504
89665736,89665-73-6,CC1CCCCN1Cc1c[nH]c(=S)[nH]c1=O,2.379022545
89665747,89665-74-7,O=c1[nH]c(=S)[nH]cc1CN1CCOCC1,2.356578418
89665758,89665-75-8,Cc1ccccc1N1CCN(Cc2c[nH]c(=S)[nH]c2=O)CC1,2.500277651
89665769,89665-76-9,O=c1[nH]c(=S)[nH]cc1CNc1ccccc1Cl,2.427714881
89665770,89665-77-0,O=c1[nH]c(=S)[nH]cc1CNc1cccc(Cl)c1,2.427714881
89665781,89665-78-1,CN(Cc1c[nH]c(=S)[nH]c1=O)c1ccccc1,2.393264506
92537763,92537-76-3,CCOC(=O)Cc1c(C)[nH]n(-c2nc3ccc(F)cc3s2)c1=O,2.981443217
92537774,92537-77-4,Cc1cc(=O)n(-c2nc3ccc(F)cc3s2)[nH]1,2.852601969
92537809,92537-80-9,Cc1[nH]n(-c2nc3ccc(F)cc3s2)c(=O)c1Cl,2.908814253
92537810,92537-81-0,Cc1[nH]n(-c2nc3ccc(F)cc3s2)c(=O)c1CC(=O)O,2.943502995
94110084,94110-08-4,CN(C)CCOC(=O)c1ccc(Cl)c(N)c1,2.440597841
95847704,95847-70-4,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,3.582487597
135704993,135704-99-3,O=C1c2ccccc2S(=O)(=O)N1CC#CCN1CCN(c2ncccn2)CC1,3.578104129
135705032,135705-03-2,O=C1CCC(=O)N1CC#CCN1CCN(c2ncccn2)CC1,3.086111821
135901381,135901-38-1,NC1CC(c2ccccc2)N(CCc2ccccc2)C(c2ccccc2)C1c1ccccc1,2.636097558
150890872,150890-87-2,O=C(O)CCNC(=O)C(=Cc1ccccc1)NC(=O)c1ccccc1,2.186960186
152537149,152537-14-9,CC(C)(COc1ccc2ncnn2n1)CS(N)(=O)=O,2.154315919
152537569,152537-56-9,CCC(CC)(COc1ccc2ncnn2n1)CS(N)(=O)=O,2.195045438
152537570,152537-57-0,Cc1cc2ncnn2nc1OCC(C)(C)CS(N)(=O)=O,2.175157971
152537581,152537-58-1,Cc1c(OCC(C)(C)CS(N)(=O)=O)nn2ncnc2c1C,2.195045438
152537592,152537-59-2,CCC(CC)(COc1nn2ncnc2cc1C)CS(N)(=O)=O,2.214061944
152537605,152537-60-5,Cc1cc2ncnn2nc1OCC(C)(C)CCS(N)(=O)=O,2.195045438
152537616,152537-61-6,Cc1cc2ncnn2nc1OCC(C)(C)CCCS(N)(=O)=O,2.214061944
152537627,152537-62-7,Cc1cc2ncnn2nc1OCC(C)(C)CCCCS(N)(=O)=O,2.232280586
152537638,152537-63-8,CCC(CC)(CCCCS(N)(=O)=O)COc1nn2ncnc2cc1C,2.266573869
152537649,152537-64-9,CCC(CC)(CCCS(N)(=O)=O)COc1nn2ncnc2cc1C,2.249765628
152537650,152537-65-0,CCC(CC)(CCS(N)(=O)=O)COc1nn2ncnc2cc1C,2.232280586
152537672,152537-67-2,Cc1cc2ncnn2nc1OCCC(C)(C)CCS(N)(=O)=O,2.214061944
152537683,152537-68-3,Cc1cc2ncnn2nc1OCCCC(C)(C)CCS(N)(=O)=O,2.232280586
152537707,152537-70-7,Cc1cc2ncnn2nc1OCC(CS(N)(=O)=O)C(C)C,2.195045438
152537718,152537-71-8,CCC(C)(COc1nn2ncnc2cc1C)CS(N)(=O)=O,2.195045438
152537729,152537-72-9,CCC(CC)(COc1nn2nc(C)nc2cc1C)CS(N)(=O)=O,2.232280586
152537741,152537-74-1,Cc1nc2cc(C)c(OCC(C)(C)CS(N)(=O)=O)nn2n1,2.195045438
152537752,152537-75-2,CCC(C)(COc1nn2nc(C)nc2cc1C)CS(N)(=O)=O,2.214061944
152537763,152537-76-3,CCC(CC)(COc1cc(C)c2nc(C)nn2n1)CS(N)(=O)=O,2.232280586
152537785,152537-78-5,NS(=O)(=O)CCCOc1ccc2ncnn2n1,2.109367591
152537796,152537-79-6,CN(C)S(=O)(=O)CCCOc1ccc2ncnn2n1,2.154315919
152537809,152537-80-9,CN1CCN(S(=O)(=O)CCCOc2ccc3ncnn3n2)CC1,2.230971038
152537810,152537-81-0,NS(=O)(=O)CCCSc1ccc2ncnn2n1,2.135677961
200064897,200064-89-7,CCOC(=O)C[N+]1(C)CCCc2ccccc21,3.757023649
200064900,200064-90-0,NC(=O)CN1CCc2ccccc2C1,2.629008011
200064933,200064-93-3,CCOC(=O)C[N+]1(C)CCc2ccccc2C1,3.259217795
200064955,200064-95-5,CCOC(=O)C[N+]1(C)Cc2ccccc2[Si](C)(C)C1,3.791531589
200064977,200064-97-7,CCOC(=O)c1ccc([N+]2(C)Cc3ccccc3[Si](C)(C)C2)cc1,2.532141349
