RTECS_ID,CAS_RN,SMILES,mouse_oral_LD50
74317,74-31-7,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,1.160268395
74555,74-55-5,CCC(CO)NCCNC(CC)CO,1.333292429
74599,74-59-9,CC(C)OP(=S)(Oc1ccc([N+](=O)[O-])cc1)OC(C)C,2.774250475
74908,74-90-8,C#N,3.863580048
74975,74-97-5,ClCBr,1.478412118
75058,1975/5/8,CC#N,2.183592619
75070,75-07-0,CC=O,1.68973298
75092,1975/9/2,ClCCl,1.988062221
75127,1975/12/7,NC=O,1.15529747
75150,75-15-0,S=C=S,1.437596595
75183,75-18-3,CSC,1.225148557
75252,75-25-2,BrC(Br)Br,2.37246373
75274,75-27-4,ClC(Cl)Br,2.561178267
75296,75-29-6,CC(C)Cl,1.781158604
75310,75-31-0,CC(C)N,1.429252973
75354,75-35-4,C=C(Cl)Cl,2.698719205
75478,75-47-8,IC(I)I,2.923101752
75525,75-52-5,C[N+](=O)[O-],1.80789092
75569,75-56-9,CC1CO1,2.120573931
75570,75-57-0,C[N+](C)(C)C,2.921115179
75650,75-65-0,CC(C)(C)O,1.644126997
75865,75-86-5,CC(C)(O)C#N,4.651663971
75898,75-89-8,OCC(F)(F)F,2.436688256
75912,75-91-2,CC(C)(C)OO,2.449680843
75978,75-97-8,CC(=O)C(C)(C)C,1.789845287
76095,1976/9/5,CC(C)(O)C(C)(C)O,1.543612586
76120,76-12-0,FC(Cl)(Cl)C(F)(Cl)Cl,2.406178117
76255,76-25-5,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,1.939023775
76299,76-29-9,CC12CCC(C(Br)C1=O)C2(C)C,1.819793912
76448,76-44-8,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,3.739573508
76744,76-74-4,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,3.025556918
76755,76-75-5,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,2.913006298
76879,76-87-9,O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,3.244562377
76904,76-90-4,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,2.577801899
76937,76-93-7,O=C(O)C(O)(c1ccccc1)c1ccccc1,2.057375082
77065,1977/6/5,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,1.610132628
77156,77-15-6,CCOC(=O)C1(c2ccccc2)CCCN(C)CC1,2.91482031
77214,77-21-4,CCC1(c2ccccc2)CCC(=O)NC1=O,2.780693266
77361,77-36-1,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,1.830937504
77418,77-41-8,CN1C(=O)CC(C)(c2ccccc2)C1=O,2.353768814
77474,77-47-4,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,2.732510002
77587,77-58-7,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,3.478202885
77656,77-65-6,CCC(Br)(CC)C(=O)NC(N)=O,2.708408078
77667,77-66-7,CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,2.241692756
77678,77-67-8,CCC1(C)CC(=O)NC1=O,1.965050984
77736,77-73-6,C1=CC2C3C=CC(C3)C2C1,2.842497565
77758,77-75-8,C#CC(C)(O)CC,2.271708876
77781,77-78-1,COS(=O)(=O)OC,2.95470069
77792,77-79-2,O=S1(=O)CC=CC1,1.868339473
77805,77-80-5,c1ccc([Sn](S[Sn](c2ccccc2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1,3.032076324
77996,77-99-6,CCC(CO)(CO)CO,0.990951037
78126,1978/12/6,OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,2.8479193
78284,78-28-4,CCC(C)(CC)OC(N)=O,2.281159006
78308,78-30-8,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,2.612040566
78342,78-34-2,CCOP(=S)(OCC)SC1OCCOC1SP(=S)(OCC)OCC,3.413975679
78353,78-35-3,C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,1.171937512
78386,78-38-6,CCOP(=O)(CC)OCC,1.822578634
78400,78-40-0,CCOP(=O)(OCC)OCC,2.188561474
78422,78-42-2,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,1.530921721
78444,78-44-4,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,2.160258386
78488,78-48-8,CCCCSP(=O)(SCCCC)SCCCC,3.611160303
78524,78-52-4,CCOP(=S)(OCC)SCSC(C)C,4.83634469
78579,78-57-9,COP(=S)(OC)SCc1nc(N)nc(N)n1,2.818746489
78591,78-59-1,CC1=CC(=O)CC(C)(C)C1,1.710787187
78660,78-66-0,CCC(C)(O)C#CC(C)(O)CC,2.314638274
78671,78-67-1,CC(C)(C#N)N=NC(C)(C)C#N,2.370306851
78693,78-69-3,CCC(C)(O)CCCC(C)C,1.546227247
78706,78-70-6,C=CC(C)(O)CCC=C(C)C,1.711112364
78717,78-71-7,ClCC1(CCl)COC1,2.713277684
78751,78-75-1,CC(Br)CBr,2.475165961
78808,78-80-8,C#CC(=C)C,2.276153125
78820,78-82-0,CC(C)C#N,3.441582032
78875,78-87-5,CC(Cl)CCl,2.118530026
78933,78-93-3,CCC(C)=O,1.250522404
78944,78-94-4,C=CC(C)=O,3.478306335
78955,78-95-5,CC(=O)CCl,2.862455373
79005,79-00-5,ClCC(Cl)Cl,2.547680307
79016,1979/1/6,ClC=C(Cl)Cl,1.737986004
79049,1979/4/9,O=C(Cl)CCl,2.710436638
79061,1979/6/1,C=CC(N)=O,2.822357531
79072,1979/7/2,NC(=O)CCl,2.780540292
79083,1979/8/3,O=C(O)CBr,3.1428523
79094,1979/9/4,CCC(=O)O,1.068154205
79107,1979/10/7,C=CC(=O)O,1.477501096
79141,79-14-1,O=C(O)CO,1.055030126
79210,79-21-0,CC(=O)OO,2.558885634
79221,79-22-1,COC(=O)Cl,3.149343218
79243,79-24-3,CC[N+](=O)[O-],1.940950609
79276,79-27-6,BrC(Br)C(Br)Br,3.108889307
79389,79-38-9,FC(F)=C(F)Cl,2.638075553
79390,79-39-0,C=C(C)C(N)=O,2.275783637
79403,79-40-3,NC(=S)C(N)=S,2.535843649
79414,79-41-4,C=C(C)C(=O)O,1.838042695
79743,79-74-3,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,1.893453126
79812,79-81-2,CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,1.937582436
79903,79-90-3,CC1CCCC(C)(C)C1CCC(C)[N+](C)(C)CCCCCC[N+](C)(C)C(C)CCC1C(C)CCCC1(C)C,3.154324138
79936,79-93-6,CC(C)(O)C(C)(O)c1ccc(Cl)cc1,2.620852743
79958,79-95-8,CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,1.860273947
80002,80-00-2,O=S(=O)(c1ccccc1)c1ccc(Cl)cc1,1.971279286
80024,1980/2/4,Nc1ccc(S(=O)(=O)c2ccc(NCCO)cc2)cc1,1.164887958
80057,1980/5/7,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1.978277549
80079,1980/7/9,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.077923289
80080,80-08-0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.997048954
80091,1980/9/1,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,2.194297487
80182,80-18-2,COS(=O)(=O)c1ccccc1,2.838105748
80262,80-26-2,CC(=O)OC(C)(C)C1CC=C(C)CC1,1.611656938
80331,80-33-1,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,2.312888473
80353,80-35-3,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,2.30780357
80499,80-49-9,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,2.316843152
80502,80-50-2,CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C,2.521519578
80626,80-62-6,C=C(C)C(=O)OC,1.441199817
80773,80-77-3,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,2.659188599
81049,1981/4/9,O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,0.787749797
81152,81-15-2,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],1.871086709
81301,81-30-1,O=c1oc(=O)c2ccc3c(=O)oc(=O)c4ccc1c2c43,1.577168038
81845,81-84-5,O=C1OC(=O)c2cccc3cccc1c23,2.092933267
81889,81-88-9,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1,2.699035609
82020,82-02-0,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,3.709518682
82348,82-34-8,O=C1c2ccccc2C(=O)c2c1cccc2[N+](=O)[O-],2.215965278
82359,82-35-9,O=C1c2cccc([N+](=O)[O-])c2C(=O)c2cccc([N+](=O)[O-])c21,1.797828593
82484,82-48-4,O=C1c2cccc(S(=O)(=O)O)c2C(=O)c2c1cccc2S(=O)(=O)O,2.119095569
82666,82-66-6,O=C1C(=C(O)C(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,4.080175047
82688,82-68-8,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.324188353
82826,82-82-6,Cc1ncc(CO)c(C(=O)O)c1O,1.80043975
82984,82-98-4,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,2.492755018
83056,1983/5/6,O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.678067539
83078,1983/7/8,Cc1c(N)c(=O)n(-c2ccccc2)n1C,2.404929883
83125,1983/12/5,O=C1c2ccccc2C(=O)C1c1ccccc1,3.103790042
83409,83-40-9,Cc1cccc(C(=O)O)c1O,2.182269102
83794,83-79-4,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,5.148804201
84015,1984/1/5,CCN(CC)CCCN1c2ccccc2Sc2ccc(Cl)cc21,3.063116846
84048,1984/4/8,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,3.035984355
84128,1984/12/8,O=C1C(=O)c2ncccc2-c2cccnc21,4.720556191
84162,84-16-2,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,2.431961714
84220,84-22-0,c1ccc2c(c1)CCCC2C1=NCCN1,2.770216474
84366,84-36-6,CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC,2.712347564
84651,84-65-1,O=C1c2ccccc2C(=O)c2ccccc21,1.619544095
84662,84-66-2,CCOC(=O)c1ccccc1C(=O)OCC,1.556396311
84695,84-69-5,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,1.444588105
84742,84-74-2,CCCCOC(=O)c1ccccc1C(=O)OCCCC,1.903758291
84764,84-76-4,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,1.289379439
84797,84-79-7,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,2.696777848
84822,84-82-2,Cn1ncnc2c(=O)n(C)c(=O)nc1-2,4.361651401
84899,84-89-9,Nc1cccc2c(S(=O)(=O)O)cccc12,1.649827299
84968,84-96-8,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,2.997757604
84979,84-97-9,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,2.724670038
85018,1985/1/8,c1ccc2c(c1)ccc1ccccc12,2.405892514
85187,85-18-7,Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,2.688201325
85416,85-41-6,O=C1NC(=O)c2ccccc21,1.468740086
85449,85-44-9,O=C1OC(=O)c2ccccc21,1.994513648
85529,85-52-9,O=C(O)c1ccccc1C(=O)c1ccccc1,2.410069443
85687,85-68-7,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,1.874526311
85701,85-70-1,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,1.427603715
85983,85-98-3,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1,2.030777775
86124,1986/12/4,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,3.239555786
86306,86-30-6,O=NN(c1ccccc1)c1ccccc1,2.027645482
86340,86-34-0,CN1C(=O)CC(c2ccccc2)C1=O,2.431855227
86351,86-35-1,CCN1C(=O)NC(c2ccccc2)C1=O,2.067079362
86420,86-42-0,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,2.810927468
86500,86-50-0,COP(=S)(OC)SCn1nnc2ccccc2c1=O,4.567015418
86544,86-54-4,NNc1nncc2ccccc12,3.118248459
86873,86-87-3,O=C(O)Cc1cccc2ccccc12,2.421471192
86884,86-88-4,NC(=S)Nc1cccc2ccccc12,4.606987235
86931,86-93-1,S=c1[nH]nnn1-c1ccccc1,2.007918391
86964,86-96-4,O=c1[nH]c(=O)c2ccccc2[nH]1,1.732790342
87003,87-00-3,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,2.323606339
87014,1987/1/4,Cc1cc(=O)oc2cc(N(C)C)ccc12,1.718061722
87081,1987/8/1,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,1.83448221
87116,1987/11/6,CC(=O)NC1C(=O)N(C)C2CSSC12,3.968165284
87138,87-13-8,CCOC=C(C(=O)OCC)C(=O)OCC,1.987201757
87172,87-17-2,O=C(Nc1ccccc1)c1ccccc1O,1.948649285
87183,87-18-3,CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1,1.969493033
87194,87-19-4,CC(C)COC(=O)c1ccccc1O,1.580746134
87332,87-33-2,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,2.351972903
87423,87-42-3,Clc1ncnc2nc[nH]c12,2.331764613
87478,87-47-8,Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1,3.435423169
87489,87-48-9,O=C1Nc2ccc(Br)cc2C1=O,1.818870044
87569,87-56-9,O=CC(Cl)=C(Cl)C(=O)O,3.303512326
87592,87-59-2,Cc1cccc(N)c1C,2.161235422
87627,87-62-7,Cc1cccc(C)c1N,2.234022286
87649,87-64-9,Cc1cccc(Cl)c1O,2.302815491
87650,87-65-0,Oc1c(Cl)cccc1Cl,1.885859737
87661,87-66-1,Oc1cccc(O)c1O,2.623631715
87683,87-68-3,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,3.476725051
87694,87-69-4,O=C(O)C(O)C(O)C(=O)O,1.657887667
87876,87-87-6,Oc1c(Cl)c(Cl)c(O)c(Cl)c1Cl,2.828414693
87898,87-89-8,OC1C(O)C(O)C(O)C(O)C1O,1.255648731
87990,87-99-0,OCC(O)C(O)C(O)CO,1.085350526
88040,88-04-0,Cc1cc(O)cc(C)c1Cl,2.194825036
88051,1988/5/1,Cc1cc(C)c(N)c(C)c1,2.360156801
88142,88-14-2,O=C(O)c1ccco1,2.049543621
88584,88-58-4,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,2.091721656
88608,88-60-8,Cc1ccc(C(C)(C)C)c(O)c1,2.182076334
88722,88-72-2,Cc1ccccc1[N+](=O)[O-],2.150386077
88733,88-73-3,O=[N+]([O-])c1ccccc1Cl,3.067101178
88744,88-74-4,Nc1ccccc1[N+](=O)[O-],2.110891658
88755,88-75-5,O=[N+]([O-])c1ccccc1O,2.030418375
88857,88-85-7,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,4.17648014
89258,89-25-8,Cc1cc(=O)n(-c2ccccc2)[nH]1,2.014971514
89327,89-32-7,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,1.958484247
89521,89-52-1,CC(=O)Nc1ccccc1C(=O)O,2.206392222
89565,89-56-5,Cc1ccc(O)c(C(=O)O)c1,2.182269102
89576,89-57-6,Nc1ccc(O)c(C(=O)O)c1,1.657450234
89612,89-61-2,O=[N+]([O-])c1cc(Cl)ccc1Cl,1.828458631
89634,89-63-4,Nc1ccc(Cl)cc1[N+](=O)[O-],2.333877829
89838,89-83-8,Cc1ccc(C(C)C)c(O)c1,2.370550675
89985,89-98-5,O=Cc1ccccc1Cl,1.869135954
90006,90-00-6,CCc1ccccc1O,2.308802659
90028,1990/2/8,O=Cc1ccccc1O,2.384366928
90040,90-04-0,COc1ccccc1N,1.944324013
90051,1990/5/1,COc1ccccc1O,2.300816642
90095,1990/9/5,O=P(O)(C(O)c1ccccc1)C(O)c1ccccc1,3.064214566
90131,90-13-1,Clc1cccc2ccccc12,2.173346536
90153,90-15-3,Oc1cccc2ccccc12,2.719551242
90164,90-16-4,O=c1nn[nH]c2ccccc12,2.52426922
90222,90-22-2,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,2.967874028
90277,90-27-7,CCC(C(=O)O)c1ccccc1,2.153177923
90302,90-30-2,c1ccc(Nc2cccc3ccccc23)cc1,2.250754833
90391,90-39-1,C1CCN2CC3CC(CN4CCCCC34)C2C1,2.926688158
90437,90-43-7,Oc1ccccc1-c1ccccc1,2.303182622
90459,90-45-9,Nc1c2ccccc2nc2ccccc12,3.396237359
90493,90-49-3,CCC(C(=O)NC(N)=O)c1ccccc1,2.312784404
91009,91-00-9,NC(c1ccccc1)c1ccccc1,2.660993472
91101,1991/10/1,COc1cccc(OC)c1O,1.790045779
91156,91-15-6,N#Cc1ccccc1C#N,3.294751027
91167,91-16-7,COc1ccccc1OC,2.295303145
91203,91-20-3,c1ccc2ccccc2c1,2.608112855
91236,91-23-6,COc1ccccc1[N+](=O)[O-],2.071136783
91338,91-33-8,NS(=O)(=O)c1cc2c(cc1Cl)NC(=CSCc1ccccc1)NS2(=O)=O,1.936461463
91383,91-38-3,COc1ccc(Nc2cc(Cl)ccc2C(=O)O)cc1,2.790374313
91441,91-44-1,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,2.113746242
91496,91-49-6,CCCCN(C(C)=O)c1ccccc1,2.378565953
91532,91-53-2,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,2.040857644
91587,91-58-7,Clc1ccc2ccccc2c1,2.263737564
91601,91-60-1,Sc1ccc2ccccc2c1,2.619312917
91645,91-64-5,O=c1ccc2ccccc2o1,2.87252789
91805,91-80-5,CN(C)CCN(Cc1cccs1)c1ccccn1,3.157224227
92126,1992/12/6,CN(C)CCOc1ccccc1Cc1ccccc1,2.639042693
92308,92-30-8,FC(F)(F)c1ccc2c(c1)Nc1ccccc1S2,2.710954995
92433,92-43-3,O=C1CCN(c2ccccc2)N1,2.653726928
92502,92-50-2,CCN(CCO)c1ccccc1,1.84519267
92524,92-52-4,c1ccc(-c2ccccc2)cc1,1.909364569
92626,92-62-6,Nc1ccc2cc3ccc(N)cc3nc2c1,2.320669618
92648,92-64-8,N#CCCN(CCO)c1ccccc1,2.117947532
92671,92-67-1,Nc1ccc(-c2ccccc2)cc1,2.916715794
92706,92-70-6,O=C(O)c1cc2ccccc2cc1O,2.371488093
92842,92-84-2,c1ccc2c(c1)Nc1ccccc1S2,1.600489352
92875,92-87-5,Nc1ccc(-c2ccc(N)cc2)cc1,2.934974866
92911,92-91-1,CC(=O)c1ccc(-c2ccccc2)cc1,1.991777457
93027,1993/2/7,COc1ccc(OC)c(C=O)c1,2.016448318
93083,1993/8/3,CC(=O)c1ccc2ccccc2c1,2.453560801
93094,1993/9/4,O=C(O)c1ccc2ccccc2c1,1.563892412
93141,93-14-1,COc1ccccc1OCC(O)CO,2.458293999
93174,93-17-4,COc1ccc(CC#N)cc1OC,2.236055695
93265,93-26-5,COc1ccccc1NC(C)=O,2.244861158
93458,93-45-8,Oc1ccc(Nc2ccc3ccccc3c2)cc1,2.029173406
93469,93-46-9,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,1.857887074
93549,93-54-9,CCC(O)c1ccccc1,2.435187971
93583,93-58-3,COC(=O)c1ccccc1,1.611573412
93685,93-68-5,CC(=O)CC(=O)Nc1ccccc1C,2.077436042
93721,93-72-1,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,2.989667413
93765,93-76-5,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,3.023548341
93787,93-78-7,CC(C)OC(=O)COc1cc(Cl)c(Cl)cc1Cl,2.732430249
93834,93-83-4,CCCCCCCCC=CCCCCCCCC(=O)N(CCO)CCO,1.567720212
93992,93-99-2,O=C(Oc1ccccc1)c1ccccc1,2.209013574
94020,94-02-0,CCOC(=O)CC(=O)c1ccccc1,1.451276104
94097,1994/9/7,CCOC(=O)c1ccc(N)cc1,1.820049003
94111,1994/11/1,CC(C)OC(=O)COc1ccc(Cl)cc1Cl,2.686956595
94202,94-20-2,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.400687098
94280,94-28-0,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,2.099693587
94359,94-35-9,NC(=O)OCC(O)c1ccccc1,2.164714937
94360,94-36-0,O=C(OOC(=O)c1ccccc1)c1ccccc1,1.628353074
94371,94-37-1,S=C(SSC(=S)N1CCCCC1)N1CCCCC1,2.048046399
94417,94-41-7,O=C(C=Cc1ccccc1)c1ccccc1,2.298244581
94440,94-44-0,O=C(OCc1ccccc1)c1cccnc1,1.98881321
94586,94-58-6,CCCc1ccc2c(c1)OCO2,1.647182008
94597,94-59-7,C=CCc1ccc2c(c1)OCO2,1.838950856
94622,94-62-2,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,2.936853283
94633,94-63-3,C[n+]1ccccc1C=NO,1.670014152
94804,94-80-4,CCCCOC(=O)COc1ccc(Cl)cc1Cl,2.814321252
94962,94-96-2,CCCC(O)C(CC)CO,1.886282879
95012,1995/1/2,O=Cc1ccc(O)cc1O,2.000383772
95045,1995/4/5,CC=C(CC)C(=O)NC(N)=O,1.941064333
95147,95-14-7,c1ccc2n[nH]nc2c1,2.287135089
95169,95-16-9,c1ccc2scnc2c1,2.176705271
95249,95-24-9,Nc1nc2ccc(Cl)cc2s1,2.666468592
95250,95-25-0,O=c1[nH]c2cc(Cl)ccc2o1,2.58588866
95294,95-29-4,CC(C)N(Sc1nc2ccccc2s1)C(C)C,1.835418443
95329,95-32-9,c1ccc2sc(SSN3CCOCC3)nc2c1,1.976855673
95330,95-33-0,c1ccc2sc(SNC3CCCCC3)nc2c1,1.519202671
95465,95-46-5,Cc1ccccc1Br,1.962644162
95487,95-48-7,Cc1ccccc1O,2.497427923
95498,95-49-8,Cc1ccccc1Cl,1.704445668
95501,95-50-1,Clc1ccccc1Cl,1.525260525
95512,95-51-2,Nc1ccccc1Cl,2.697522207
95534,95-53-4,Cc1ccccc1N,2.151318479
95545,95-54-5,Nc1ccccc1N,2.470521344
95556,95-55-6,Nc1ccccc1O,2.134846209
95567,95-56-7,Oc1ccccc1Br,2.4238211
95578,95-57-8,Oc1ccccc1Cl,2.571280012
95647,95-64-7,Cc1ccc(N)cc1C,2.234022286
95658,95-65-8,Cc1ccc(O)cc1C,2.484893918
95716,95-71-6,Cc1cc(O)ccc1O,2.491848251
95738,95-73-8,Cc1ccc(Cl)cc1Cl,1.826698248
95761,95-76-1,Nc1ccc(Cl)c(Cl)c1,2.340334228
95772,95-77-2,Oc1ccc(Cl)c(Cl)c1,1.985595692
95829,95-82-9,Nc1cc(Cl)ccc1Cl,2.005445965
95852,95-85-2,Nc1cc(Cl)ccc1O,2.14423555
95874,95-87-4,Cc1ccc(C)c(O)c1,2.503755135
95921,95-92-1,CCOC(=O)C(=O)OCC,1.863745051
95943,95-94-3,Clc1cc(Cl)c(Cl)cc1Cl,2.319300223
95954,95-95-4,Oc1cc(Cl)c(Cl)cc1Cl,2.517301489
96059,1996/5/9,C=CCOC(=O)C(=C)C,3.345029612
96093,1996/9/3,c1ccc(C2CO2)cc1,1.903636131
96128,1996/12/8,ClCC(Br)CBr,2.963593082
96184,96-18-4,ClCC(Cl)CCl,2.601565391
96208,96-20-8,CCC(N)CO,1.58833505
96220,96-22-0,CCC(=O)CC,1.443812922
96231,96-23-1,OC(CCl)CCl,3.712602566
96242,96-24-2,OCC(O)CCl,2.839399478
96297,96-29-7,CCC(C)=NO,1.940127837
96333,96-33-3,C=CC(=O)OC,2.017447198
96344,96-34-4,COC(=O)CCl,2.655314551
96457,96-45-7,S=C1NCCN1,1.532168132
96480,96-48-0,O=C1CCCO1,1.770599852
96662,96-66-2,Cc1cc(Sc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,2.077424838
96800,96-80-0,CC(C)N(CCO)C(C)C,2.275613456
96833,96-83-3,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,2.244482683
96844,96-84-4,CCC(Cc1c(I)cc(I)c(O)c1I)C(=O)O,2.490162037
97029,1997/2/9,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.69454117
97187,97-18-7,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,2.670705936
97234,97-23-4,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,2.42995727
97416,97-41-6,CCOC(=O)C1C(C=C(C)C)C1(C)C,1.877924827
97449,97-44-9,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,4.837417969
97518,97-51-8,O=Cc1cc([N+](=O)[O-])ccc1O,2.395659154
97530,97-53-0,C=CCc1ccc(O)c(OC)c1,1.738262478
97632,97-63-2,C=C(C)C(=O)OCC,1.16335866
97643,97-64-3,CCOC(=O)C(C)O,1.674427548
97745,97-74-5,CN(C)C(=S)SC(=S)N(C)C,2.406096478
97778,97-77-8,CCN(CC)C(=S)SSC(=S)N(CC)CC,2.175435667
97869,97-86-9,C=C(C)C(=O)OCC(C)C,1.074074305
97881,97-88-1,C=C(C)C(=O)OCCCC,1.042303778
97905,97-90-5,C=C(C)C(=O)OCCOC(=O)C(=C)C,1.996113094
97949,97-94-9,CCB(CC)CC,2.133884716
97994,97-99-4,OCC1CCCO1,1.647438253
98000,98-00-0,OCc1ccco1,2.787553452
98011,1998/1/1,O=Cc1ccco1,2.380595603
98033,1998/3/3,O=Cc1cccs1,2.297762447
98055,1998/5/5,O=[As](O)(O)c1ccccc1,5.874075745
98077,1998/7/7,ClC(Cl)(Cl)c1ccccc1,2.444756331
98088,1998/8/8,FC(F)(F)c1ccccc1,1.164682913
98099,1998/9/9,O=S(=O)(Cl)c1ccccc1,2.329019379
98102,1998/10/2,NS(=O)(=O)c1ccccc1,2.327204246
98113,1998/11/3,O=S(=O)(O)c1ccccc1,1.227035852
98464,98-46-4,O=[N+]([O-])c1cccc(C(F)(F)F)c1,2.565275524
98511,98-51-1,Cc1ccc(C(C)(C)C)cc1,2.280012176
98555,98-55-5,CC1=CCC(C(C)(C)O)CC1,1.736447184
98566,98-56-6,FC(F)(F)c1ccc(Cl)cc1,1.195914085
98577,98-57-7,CS(=O)(=O)c1ccc(Cl)cc1,2.497766463
98646,98-64-6,NS(=O)(=O)c1ccc(Cl)cc1,1.851120132
98679,98-67-9,O=S(=O)(O)c1ccc(O)cc1,1.434810832
98737,98-73-7,CC(C)(C)c1ccc(C(=O)O)cc1,2.496634908
98828,98-82-8,CC(C)c1ccccc1,0.974376217
98839,98-83-9,C=C(C)c1ccccc1,1.419327797
